-4.500000000000000111e-01,0.000000000000000000e+00,-5.999999999999999778e-02,-1.902002898133158837e+01,1.771700712553127555e-01,1.000000000000000000e+00,inf
-1.149999999999999911e+00,-1.159999999999999920e+00,1.679999999999999938e+00,-1.386080285545021695e+01,-1.123259191210982877e+01,1.000000000000000000e+00,inf
-1.149999999999999911e+00,-1.159999999999999920e+00,1.679999999999999938e+00,-1.386080285545021695e+01,-1.123259191210982877e+01,1.000000000000000000e+00,inf
-9.899999999999999911e-01,-8.399999999999999689e-01,1.620000000000000107e+00,-1.465527256876423223e+01,-8.063854637518087287e+00,1.000000000000000000e+00,2.508410330139653754e-01
-1.149999999999999911e+00,0.000000000000000000e+00,-1.149999999999999911e+00,-1.589067205006668004e+01,-7.750942164223557640e+00,1.000000000000000000e+00,2.412785860718613951e-01
-1.129999999999999893e+00,0.000000000000000000e+00,-4.899999999999999911e-01,-1.704367005419595316e+01,-3.878194327361035754e+00,1.000000000000000000e+00,1.809081519512303615e-01
-1.149999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.794533602503334180e+01,-3.875471082111778820e+00,1.000000000000000000e+00,1.786053963991818538e-01
-1.060000000000000053e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.808964697566499780e+01,-3.596011779975527567e+00,1.000000000000000000e+00,5.088970529346520388e-02
-1.110000000000000098e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.800915364334659330e+01,-3.810091895084131153e+00,1.000000000000000000e+00,4.886539217711009103e-02
-5.300000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.899424648075924082e+01,-1.398818736020197573e-01,1.000000000000000000e+00,4.030281097670014578e-02
-9.899999999999999911e-01,-8.399999999999999689e-01,1.620000000000000107e+00,-1.465527256876423223e+01,-8.063854637518087287e+00,1.000000000000000000e+00,3.730715102698402286e-02
-1.030000000000000027e+00,0.000000000000000000e+00,-1.020000000000000018e+00,-1.629295447470213531e+01,-6.764253981509908975e+00,1.000000000000000000e+00,3.646784880933379158e-02
-7.299999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.864157703184642756e+01,-1.118970613367593403e+00,1.000000000000000000e+00,3.633520693475680852e-02
-1.129999999999999893e+00,-1.030000000000000027e+00,1.639999999999999902e+00,-1.415406887273424630e+01,-1.056097575112660891e+01,1.000000000000000000e+00,3.531864513545845269e-02
-5.699999999999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.892257955882408282e+01,-2.828586119196065951e-01,1.000000000000000000e+00,3.470913691096242509e-02
-1.100000000000000089e+00,0.000000000000000000e+00,-1.070000000000000062e+00,-1.609867182985160028e+01,-7.426184989935276093e+00,1.000000000000000000e+00,3.452409968243520810e-02
-7.099999999999999645e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.867621256485914216e+01,-9.912539179024751901e-01,1.000000000000000000e+00,3.357781835372079110e-02
-4.600000000000000200e-01,0.000000000000000000e+00,-5.999999999999999778e-02,-1.900176862407020906e+01,1.556175060188038639e-01,1.000000000000000000e+00,3.278513715675270002e-02
-1.149999999999999911e+00,0.000000000000000000e+00,-1.149999999999999911e+00,-1.589067205006668004e+01,-7.750942164223557640e+00,1.000000000000000000e+00,3.052044234550126134e-02
-5.999999999999999778e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-1.886920436717157656e+01,-4.070816833432984172e-01,1.000000000000000000e+00,2.858701489461644429e-02
-7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.860707976425057808e+01,-1.252941004479866116e+00,1.000000000000000000e+00,2.783019919539522422e-02
-1.030000000000000027e+00,2.000000000000000042e-02,-8.299999999999999600e-01,-1.660806894298381309e+01,-5.215884785697049608e+00,1.000000000000000000e+00,2.729350564742753782e-02
-9.899999999999999911e-01,-9.000000000000000222e-01,1.629999999999999893e+00,-1.454305926226602708e+01,-8.706750279799596370e+00,1.000000000000000000e+00,2.728169575857831292e-02
-1.110000000000000098e+00,-1.000000000000000000e+00,1.659999999999999920e+00,-1.420396866355561549e+01,-1.046986489304077850e+01,1.000000000000000000e+00,2.709657712251418646e-02
-1.030000000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.813833076282920587e+01,-3.415495218840225888e+00,1.000000000000000000e+00,2.699356755173928923e-02
-6.800000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.872842632488719516e+01,-8.118559173151039809e-01,1.000000000000000000e+00,2.670734331372261877e-02
-9.899999999999999911e-01,-1.050000000000000044e+00,1.659999999999999920e+00,-1.424429774454425868e+01,-1.012515618086281144e+01,1.000000000000000000e+00,2.667364570118040124e-02
-6.899999999999999467e-01,-1.000000000000000021e-02,0.000000000000000000e+00,-1.869088066548732030e+01,-8.448919587088283834e-01,1.000000000000000000e+00,2.584366627889878032e-02
-1.030000000000000027e+00,-9.200000000000000400e-01,1.649999999999999911e+00,-1.444000101823736770e+01,-9.378203616285686550e+00,1.000000000000000000e+00,2.568646060471203169e-02
-1.040000000000000036e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.812207036711939168e+01,-3.479170724678034787e+00,1.000000000000000000e+00,2.525749579371524417e-02
-1.129999999999999893e+00,0.000000000000000000e+00,-1.100000000000000089e+00,-1.600236899628152898e+01,-7.634147959180023868e+00,1.000000000000000000e+00,2.471156870503923506e-02
-1.110000000000000098e+00,-1.060000000000000053e+00,1.639999999999999902e+00,-1.412361487419406636e+01,-1.069513774467004730e+01,1.000000000000000000e+00,2.445813317002996923e-02
-1.090000000000000080e+00,0.000000000000000000e+00,-6.199999999999999956e-01,-1.687505282549310692e+01,-4.237897027979611764e+00,1.000000000000000000e+00,2.431512259728400849e-02
-1.139999999999999902e+00,-0.000000000000000000e+00,-5.400000000000000355e-01,-1.693751856265888733e+01,-4.042832642001817689e+00,1.000000000000000000e+00,2.385780797359724620e-02
-6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.879853379144643810e+01,-5.960077704384423303e-01,1.000000000000000000e+00,2.374669173119218352e-02
-9.699999999999999734e-01,-9.300000000000000488e-01,1.639999999999999902e+00,-1.450196268081135642e+01,-8.927141782355430877e+00,1.000000000000000000e+00,2.360822625755803691e-02
-1.080000000000000071e+00,0.000000000000000000e+00,-1.120000000000000107e+00,-1.605050436242844825e+01,-7.532984324940833254e+00,1.000000000000000000e+00,2.354223516339469524e-02
-1.030000000000000027e+00,0.000000000000000000e+00,-9.200000000000000400e-01,-1.645768880109592303e+01,-5.991754840910571644e+00,1.000000000000000000e+00,2.326704672970631230e-02
-1.149999999999999911e+00,-1.139999999999999902e+00,1.669999999999999929e+00,-1.390729544789546779e+01,-1.123030754056144076e+01,1.000000000000000000e+00,2.264266881899107062e-02
-1.030000000000000027e+00,0.000000000000000000e+00,-9.000000000000000222e-01,-1.649103287694192588e+01,-5.826949736453899575e+00,1.000000000000000000e+00,2.264039913815284188e-02
-6.099999999999999867e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-1.885148368502627036e+01,-4.517992843989133700e-01,1.000000000000000000e+00,2.248155764345180496e-02
-9.699999999999999734e-01,1.000000000000000021e-02,-8.399999999999999689e-01,-1.668993184584319778e+01,-4.877877499295220964e+00,1.000000000000000000e+00,2.241998120538167202e-02
-1.010000000000000009e+00,-0.000000000000000000e+00,-9.699999999999999734e-01,-1.640752832210813494e+01,-6.259057699084801030e+00,1.000000000000000000e+00,2.235576992032849847e-02
-1.120000000000000107e+00,-1.080000000000000071e+00,1.669999999999999929e+00,-1.404407272669795148e+01,-1.101823611012069648e+01,1.000000000000000000e+00,2.223627081066406608e-02
-9.699999999999999734e-01,-9.300000000000000488e-01,1.639999999999999902e+00,-1.450196268081135642e+01,-8.927141782355430877e+00,1.000000000000000000e+00,2.141915961112985517e-02
-9.899999999999999911e-01,-9.300000000000000488e-01,1.639999999999999902e+00,-1.447981835917897797e+01,-9.080643142850004068e+00,1.000000000000000000e+00,2.136438415942765179e-02
-8.699999999999999956e-01,-9.200000000000000400e-01,1.659999999999999920e+00,-1.460428820436908204e+01,-8.193773222317776828e+00,1.000000000000000000e+00,2.132275972860579044e-02
-1.050000000000000044e+00,0.000000000000000000e+00,-7.399999999999999911e-01,-1.673015360912232552e+01,-4.724646985791379983e+00,1.000000000000000000e+00,2.131655792628748061e-02
-8.699999999999999956e-01,-9.200000000000000400e-01,1.659999999999999920e+00,-1.460428820436908204e+01,-8.193773222317776828e+00,1.000000000000000000e+00,2.126878942385541232e-02
-9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.835270211411272001e+01,-2.411454517613674131e+00,1.000000000000000000e+00,2.092360513920210607e-02
-1.040000000000000036e+00,0.000000000000000000e+00,-8.800000000000000044e-01,-1.650825020049013148e+01,-5.726066623446606663e+00,1.000000000000000000e+00,2.091151953831835164e-02
-8.800000000000000044e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-1.838617983337073980e+01,-2.246895898768571875e+00,1.000000000000000000e+00,2.087282797323950639e-02
-9.200000000000000400e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.831935803826671716e+01,-2.576259622070345756e+00,1.000000000000000000e+00,2.086043397655423445e-02
-1.050000000000000044e+00,0.000000000000000000e+00,-8.299999999999999600e-01,-1.657630480159586739e+01,-5.383620619468342916e+00,1.000000000000000000e+00,2.085784560159310852e-02
-8.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.840296897658431163e+01,-2.165095526330267361e+00,1.000000000000000000e+00,2.080933363757275778e-02
-1.030000000000000027e+00,0.000000000000000000e+00,-8.699999999999999956e-01,-1.654129973941351750e+01,-5.580590745170493250e+00,1.000000000000000000e+00,2.080933363757275778e-02
-1.010000000000000009e+00,-0.000000000000000000e+00,-9.499999999999999556e-01,-1.644054061885599083e+01,-6.100118163461774046e+00,1.000000000000000000e+00,2.078126615784689490e-02
-9.300000000000000488e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-1.830273594981932561e+01,-2.658327535947757170e+00,1.000000000000000000e+00,2.078126615784685674e-02
-1.110000000000000098e+00,-1.050000000000000044e+00,1.659999999999999920e+00,-1.411826234037312133e+01,-1.080196653865508338e+01,1.000000000000000000e+00,2.067460431383137676e-02
-8.599999999999999867e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-1.841979173168499884e+01,-2.083799937181474604e+00,1.000000000000000000e+00,2.061482638750471857e-02
-8.399999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.845353834684658523e+01,-1.923221186813031558e+00,1.000000000000000000e+00,2.061482638750471857e-02
-9.499999999999999556e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-1.826959133943362446e+01,-2.820840641174258145e+00,1.000000000000000000e+00,2.051757518147193093e-02
-1.129999999999999893e+00,-1.120000000000000107e+00,1.679999999999999938e+00,-1.395219557881867090e+01,-1.117636182115649035e+01,1.000000000000000000e+00,2.049195393693153955e-02
-8.299999999999999600e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.847046234189399527e+01,-1.844164049814554396e+00,1.000000000000000000e+00,2.034111841029903611e-02
-9.599999999999999645e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.825306868491682266e+01,-2.900868952913926879e+00,1.000000000000000000e+00,2.032882752881156468e-02
-1.030000000000000027e+00,0.000000000000000000e+00,-9.399999999999999467e-01,-1.642447783515601145e+01,-6.155417231547602341e+00,1.000000000000000000e+00,2.032882752881156468e-02
-1.139999999999999902e+00,-0.000000000000000000e+00,-5.600000000000000533e-01,-1.690168517335811060e+01,-4.114303293668035266e+00,1.000000000000000000e+00,2.029727552902652055e-02
-8.199999999999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.848742021880206821e+01,-1.766064503214592296e+00,1.000000000000000000e+00,2.017837417249056936e-02
-9.899999999999999911e-01,-1.060000000000000053e+00,1.669999999999999929e+00,-1.421477061565614264e+01,-1.021454510244725000e+01,1.000000000000000000e+00,2.010066025735760681e-02
-1.020000000000000018e+00,-0.000000000000000000e+00,-8.100000000000000533e-01,-1.665903575727525521e+01,-5.037773013136458644e+00,1.000000000000000000e+00,2.000243413888118729e-02
-8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.850441204540232931e+01,-1.689014250466775335e+00,1.000000000000000000e+00,2.000026928220476410e-02
-8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.852143788966211346e+01,-1.613097149828839783e+00,1.000000000000000000e+00,1.980814646178931382e-02
-8.699999999999999956e-01,-9.399999999999999467e-01,1.659999999999999920e+00,-1.456828355065191438e+01,-8.357435612954807524e+00,1.000000000000000000e+00,1.961047447220369555e-02
-1.010000000000000009e+00,-0.000000000000000000e+00,-9.899999999999999911e-01,-1.637464781080067766e+01,-6.412559059579375109e+00,1.000000000000000000e+00,1.950879522028450830e-02
-9.899999999999999911e-01,-9.000000000000000222e-01,1.620000000000000107e+00,-1.455512589724134642e+01,-8.552087968318728528e+00,1.000000000000000000e+00,1.939900507570341617e-02
-1.030000000000000027e+00,0.000000000000000000e+00,-8.800000000000000044e-01,-1.652451059619994567e+01,-5.662391117608797764e+00,1.000000000000000000e+00,1.915603397428877405e-02
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.818730753077981888e+01,-3.207354924039482746e+00,1.000000000000000000e+00,1.914341445830693850e-02
-7.600000000000000089e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-1.858988280741123589e+01,-1.322183448101943437e+00,1.000000000000000000e+00,1.892409759616344236e-02
-1.129999999999999893e+00,-0.000000000000000000e+00,-5.300000000000000266e-01,-1.697142749741598422e+01,-3.996328336278015314e+00,1.000000000000000000e+00,1.883672626736609609e-02
-1.010000000000000009e+00,-0.000000000000000000e+00,-7.900000000000000355e-01,-1.670944709910718373e+01,-4.817667107500785306e+00,1.000000000000000000e+00,1.880831052746280777e-02
-1.030000000000000027e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.632563829360902474e+01,-6.622850142879708635e+00,1.000000000000000000e+00,1.872825652141920511e-02
-1.139999999999999902e+00,0.000000000000000000e+00,-5.100000000000000089e-01,-1.699153811504330491e+01,-3.947375715667579499e+00,1.000000000000000000e+00,1.845456476375981203e-02
-1.030000000000000027e+00,-9.899999999999999911e-01,1.669999999999999929e+00,-1.429691232289519576e+01,-1.003402854131194744e+01,1.000000000000000000e+00,1.818496655504910769e-02
-1.139999999999999902e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.796124259835453785e+01,-3.869584673269798714e+00,1.000000000000000000e+00,1.809972025783700145e-02
-1.090000000000000080e+00,0.000000000000000000e+00,-6.400000000000000133e-01,-1.683978820811203292e+01,-4.335716279962718467e+00,1.000000000000000000e+00,1.789290124240392604e-02
-1.020000000000000018e+00,0.000000000000000000e+00,-8.100000000000000533e-01,-1.665903575727525521e+01,-5.037773013136458644e+00,1.000000000000000000e+00,1.773959228791458648e-02
-1.040000000000000036e+00,0.000000000000000000e+00,-8.100000000000000533e-01,-1.662648241252171744e+01,-5.168184975144810345e+00,1.000000000000000000e+00,1.773959228791458648e-02
-1.090000000000000080e+00,0.000000000000000000e+00,-6.800000000000000488e-01,-1.676968074155278998e+01,-4.551564426839379784e+00,1.000000000000000000e+00,1.744908022792249908e-02
-1.120000000000000107e+00,-1.070000000000000062e+00,1.659999999999999920e+00,-1.407282746722554023e+01,-1.093737845616669446e+01,1.000000000000000000e+00,1.744153559131190676e-02
-9.799999999999999822e-01,-9.599999999999999645e-01,1.669999999999999929e+00,-1.440327669284757661e+01,-9.443455766193439516e+00,1.000000000000000000e+00,1.736236516824591486e-02
-9.699999999999999734e-01,-9.399999999999999467e-01,1.649999999999999911e+00,-1.447268273573226693e+01,-9.106150964879775600e+00,1.000000000000000000e+00,1.732916588712970357e-02
-9.899999999999999911e-01,-9.499999999999999556e-01,1.639999999999999902e+00,-1.444522821842110716e+01,-9.243156248076505932e+00,1.000000000000000000e+00,1.732916588712970357e-02
-1.070000000000000062e+00,5.000000000000000278e-02,-1.070000000000000062e+00,-1.614319754190932343e+01,-7.205313776712819696e+00,1.000000000000000000e+00,1.679898603758669257e-02
-9.799999999999999822e-01,-1.030000000000000027e+00,1.649999999999999911e+00,-1.430228293183462540e+01,-9.859279022314989760e+00,1.000000000000000000e+00,1.672252596059983776e-02
-9.899999999999999911e-01,-9.899999999999999911e-01,1.669999999999999929e+00,-1.433996545683321244e+01,-9.751814859763580756e+00,1.000000000000000000e+00,1.672252596059983776e-02
-6.600000000000000311e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-1.876340995079373286e+01,-7.005679181904811426e-01,1.000000000000000000e+00,1.653454232347945779e-02
-1.040000000000000036e+00,-0.000000000000000000e+00,-1.040000000000000036e+00,-1.624414073423877980e+01,-6.958341449356069575e+00,1.000000000000000000e+00,1.652499185957784916e-02
-1.060000000000000053e+00,0.000000000000000000e+00,-1.060000000000000053e+00,-1.617929395132999559e+01,-7.192023559951055134e+00,1.000000000000000000e+00,1.652499185957784916e-02
-1.030000000000000027e+00,-9.899999999999999911e-01,1.669999999999999929e+00,-1.429691232289519576e+01,-1.003402854131194744e+01,1.000000000000000000e+00,1.635676185098875260e-02
-1.129999999999999893e+00,0.000000000000000000e+00,-5.000000000000000000e-01,-1.702555519701633813e+01,-3.905470952103616611e+00,1.000000000000000000e+00,1.616795512704102128e-02
-1.100000000000000089e+00,0.000000000000000000e+00,-1.050000000000000044e+00,-1.613103043932665770e+01,-7.317158066157817053e+00,1.000000000000000000e+00,1.607449754756607244e-02
-1.030000000000000027e+00,-9.599999999999999645e-01,1.629999999999999893e+00,-1.439572133082956995e+01,-9.478378396648217574e+00,1.000000000000000000e+00,1.603678255490922563e-02
-1.050000000000000044e+00,1.000000000000000021e-02,-6.500000000000000222e-01,-1.688658448995283834e+01,-4.161777705868854760e+00,1.000000000000000000e+00,1.599436171707039819e-02
-6.600000000000000311e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-1.876340995079373286e+01,-7.005679181904811426e-01,1.000000000000000000e+00,1.597206233089473390e-02
-9.899999999999999911e-01,-9.000000000000000222e-01,1.629999999999999893e+00,-1.454305926226602708e+01,-8.706750279799596370e+00,1.000000000000000000e+00,1.589410778324835613e-02
-1.120000000000000107e+00,-1.070000000000000062e+00,1.659999999999999920e+00,-1.407282746722554023e+01,-1.093737845616669446e+01,1.000000000000000000e+00,1.589323695164218675e-02
