0.000000000000000000e+00,2.808804252199413440e+02,7.121896170777669965e+01,1.383813363305234816e+02
1.000000000000000000e+00,2.787217741935484128e+02,1.928404057724439156e+02,2.034893890189621004e+02
2.000000000000000000e+00,2.796233284457478021e+02,1.141884188722142994e+02,1.510336597208377896e+02
3.000000000000000000e+00,2.796233284457478021e+02,1.141884188722142994e+02,1.510336597208377896e+02
4.000000000000000000e+00,2.809502639296187567e+02,6.989922606831412111e+01,1.414866447650891530e+02
5.000000000000000000e+00,2.772869061583577945e+02,2.090887639142144394e+02,1.505753954135139452e+02
6.000000000000000000e+00,2.805883724340176286e+02,5.307614434161637718e+01,1.470359191111715802e+02
7.000000000000000000e+00,2.773313489736070778e+02,2.052856547596340988e+02,1.609106941385039136e+02
8.000000000000000000e+00,2.806645601173020736e+02,5.229565552257936645e+01,1.427283240513822875e+02
9.000000000000000000e+00,2.807153519061583893e+02,5.229565552257936645e+01,1.435253532024401579e+02
1.000000000000000000e+01,2.804042521994135200e+02,5.518346415301630259e+01,1.535108276890655077e+02
1.100000000000000000e+01,2.803280645161290181e+02,5.680829996719334929e+01,1.344545825045540255e+02
1.200000000000000000e+01,2.806391642228738874e+02,5.267170922629719598e+01,1.399473637105766670e+02
1.300000000000000000e+01,2.795344428152492924e+02,6.985665395091210428e+01,1.439747848820917397e+02
1.400000000000000000e+01,2.795852346041056080e+02,6.970765154000503117e+01,1.511409843028562818e+02
1.500000000000000000e+01,2.810645454545454527e+02,4.873378836661046165e+01,1.495926935324711451e+02
1.600000000000000000e+01,2.808550293255132146e+02,5.031605206338549152e+01,1.368227981371980775e+02
1.700000000000000000e+01,2.806709090909091060e+02,5.245175328638676859e+01,1.344526087805643328e+02
1.800000000000000000e+01,2.806899560117302030e+02,5.228146481677869417e+01,1.325677012110245983e+02
1.900000000000000000e+01,2.806899560117302030e+02,5.228146481677869417e+01,1.325677012110245983e+02
2.000000000000000000e+01,2.806010703812316933e+02,5.314000251771940242e+01,1.394688779218539025e+02
2.100000000000000000e+01,2.806010703812316933e+02,5.321095604672277091e+01,1.369962442877009607e+02
2.200000000000000000e+01,2.804613929618768111e+02,8.159946300096895300e+01,1.387026467579800340e+02
2.300000000000000000e+01,2.806328152492668551e+02,5.276394881400157288e+01,1.393448711256060335e+02
2.400000000000000000e+01,2.805566275659824100e+02,5.367924933814497734e+01,1.395168526005071783e+02
2.500000000000000000e+01,2.805820234604105394e+02,5.370053539684598576e+01,1.376241821619785242e+02
2.600000000000000000e+01,2.806455131964809198e+02,5.284909304880560654e+01,1.337934189868173860e+02
2.700000000000000000e+01,2.805820234604105394e+02,5.351605622143723906e+01,1.344426644318626529e+02
2.800000000000000000e+01,2.806772580645161383e+02,5.235241834578205555e+01,1.353492574761877449e+02
2.900000000000000000e+01,2.806772580645161383e+02,5.243046722768576018e+01,1.325473149764484901e+02
3.000000000000000000e+01,2.806836070381231707e+02,5.240918116898475176e+01,1.337713297453790915e+02
