,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
25,0.525,28.0,0.874409359,6.605406320283801,5.947256414262384,5.947256414262469
26,1.0,28.0,0.874409359,7.265494949679093,6.686495502299138,6.684514837762194
27,0.05,18.0,0.433414603,1.7894730429616212,1.2455149096721954,1.2437744030450375
28,0.525,18.0,0.433414603,2.479167728137475,1.9135740404572061,1.9135740404569788
29,1.0,18.0,0.433414603,3.089633060092988,2.5816331712422027,2.583373677869446
30,0.05,23.0,0.433414603,3.0470047201282413,3.4027007646948135,3.4027007646948135
31,0.525,23.0,0.433414603,3.810047859572489,4.105588899548167,4.105588899548081
32,1.0,23.0,0.433414603,4.471310492163012,4.8084770344015055,4.80847703440179
33,0.05,28.0,0.433414603,6.19893710386301,5.559886619717446,5.561627126344604
34,0.525,28.0,0.433414603,6.98084095079567,6.297603758639099,6.297603758639184
35,1.0,28.0,0.433414603,7.638413137241208,7.035320897560808,7.033580390933821
36,0.05,18.0,0.433414603,1.7894730429616212,1.2455149096721954,1.2437744030450375
37,0.525,18.0,0.433414603,2.479167728137475,1.9135740404572061,1.9135740404569788
38,1.0,18.0,0.433414603,3.089633060092988,2.5816331712422027,2.583373677869446
39,0.05,23.0,0.433414603,3.0470047201282413,3.4027007646948135,3.4027007646948135
40,0.525,23.0,0.433414603,3.810047859572489,4.105588899548167,4.105588899548081
41,1.0,23.0,0.433414603,4.471310492163012,4.8084770344015055,4.80847703440179
42,0.05,28.0,0.433414603,6.19893710386301,5.559886619717446,5.561627126344604
43,0.525,28.0,0.433414603,6.98084095079567,6.297603758639099,6.297603758639184
44,1.0,28.0,0.433414603,7.638413137241208,7.035320897560808,7.033580390933821
45,0.05,18.0,0.433414603,1.7894730429616212,1.2455149096721954,1.2437744030450375
46,0.525,18.0,0.433414603,2.479167728137475,1.9135740404572061,1.9135740404569788
47,1.0,18.0,0.433414603,3.089633060092988,2.5816331712422027,2.583373677869446
48,0.05,23.0,0.433414603,3.0470047201282413,3.4027007646948135,3.4027007646948135
49,0.525,23.0,0.433414603,3.810047859572489,4.105588899548167,4.105588899548081
50,1.0,23.0,0.433414603,4.471310492163012,4.8084770344015055,4.80847703440179
51,0.05,28.0,0.433414603,6.19893710386301,5.559886619717446,5.561627126344604
52,0.525,28.0,0.433414603,6.98084095079567,6.297603758639099,6.297603758639184
53,1.0,28.0,0.433414603,7.638413137241208,7.035320897560808,7.033580390933821
54,0.05,18.0,-0.22443459,1.8769581113597347,1.2970598131828979,1.2956775595386887
55,0.525,18.0,-0.22443459,2.5794161044442387,1.9763987269849679,1.976398726984769
56,1.0,18.0,-0.22443459,3.1996776926646104,2.655737640787038,2.6571198944313323
57,0.05,23.0,-0.22443459,3.3351524342237022,3.7108521901861025,3.7108521901861025
58,0.525,23.0,-0.22443459,4.103789937527077,4.41785116402292,4.4178511640228635
59,1.0,23.0,-0.22443459,4.767679882332939,5.124850137859795,5.124850137860022
60,0.05,28.0,-0.22443459,6.799635216221274,6.124644567189279,6.126026820833488
61,0.525,28.0,-0.22443459,7.579964482963542,6.859303601060901,6.8593036010609865
62,1.0,28.0,-0.22443459,8.2329950375749,7.593962634932581,7.592580381288485
63,0.05,18.0,-0.22443459,1.8769581113597347,1.2970598131828979,1.2956775595386887
64,0.525,18.0,-0.22443459,2.5794161044442387,1.9763987269849679,1.976398726984769
65,1.0,18.0,-0.22443459,3.1996776926646104,2.655737640787038,2.6571198944313323
66,0.05,23.0,-0.22443459,3.3351524342237022,3.7108521901861025,3.7108521901861025
67,0.525,23.0,-0.22443459,4.103789937527077,4.41785116402292,4.4178511640228635
68,1.0,23.0,-0.22443459,4.767679882332939,5.124850137859795,5.124850137860022
69,0.05,28.0,-0.22443459,6.799635216221274,6.124644567189279,6.126026820833488
70,0.525,28.0,-0.22443459,7.579964482963542,6.859303601060901,6.8593036010609865
71,1.0,28.0,-0.22443459,8.2329950375749,7.593962634932581,7.592580381288485
72,0.05,18.0,0.058060128,1.8370518877130126,1.2725870755970163,1.2710509803477805
73,0.525,18.0,0.058060128,2.5341445923134063,1.947197759282517,1.947197759282318
74,1.0,18.0,0.058060128,3.150315008406916,2.621808442967989,2.62334453821731
75,0.05,23.0,0.058060128,3.20727384965338,3.5743835772877333,3.5743835772877333
76,0.525,23.0,0.058060128,3.9736245646048585,4.279732821143455,4.279732821143398
77,1.0,23.0,0.058060128,4.636501837416072,4.9850820649992045,4.985082064999432
78,0.05,28.0,0.058060128,6.535737241947863,5.87618007897845,5.877716174227686
79,0.525,28.0,0.058060128,7.316858220470449,6.612267883004421,6.612267883004506
80,1.0,28.0,0.058060128,7.971954603219371,7.34835568703042,7.346819591781298
81,0.05,18.0,1.376481339,1.69509348355654,1.2026577550439725,1.2004036710252137
82,0.525,18.0,1.376481339,2.3648459124575076,1.85290135487422,1.8529013548739357
83,1.0,18.0,1.376481339,2.9596224367081456,2.5031449547044673,2.50539903872334
84,0.05,23.0,1.376481339,2.690641434564392,3.0176609426242464,3.0176609426242464
85,0.525,23.0,1.376481339,3.4440194340353125,3.7130106628421657,3.7130106628420663
86,1.0,23.0,1.376481339,4.099870375222519,4.408360383060085,4.408360383060426
87,0.05,28.0,1.376481339,5.4201922095663,4.832664130204506,4.834918214223265
88,0.525,28.0,1.376481339,6.202708032827189,5.573119970810112,5.573119970810211
89,1.0,28.0,1.376481339,6.865145644170975,6.313575811415703,6.311321727397129
90,0.05,18.0,2.576956901,1.6196767663170872,1.192826418434663,1.1899185767530014
91,0.525,18.0,2.576956901,2.2612394924645556,1.8175875245800626,1.8175875245796789
92,1.0,18.0,2.576956901,2.833240735728052,2.442348630725462,2.44525647240728
93,0.05,23.0,2.576956901,2.3254993540897755,2.6160151058825107,2.6160151058825107
94,0.525,23.0,2.576956901,3.063769892494762,3.298964574071988,3.2989645740718743
95,1.0,23.0,2.576956901,3.709927794382389,3.981914042261465,3.98191404226192
96,0.05,28.0,2.576956901,4.561146492064931,4.039203793330344,4.04211163501202
97,0.525,28.0,2.576956901,5.341637095947446,4.780341623563913,4.780341623564041
98,1.0,28.0,2.576956901,6.007463909679218,5.521479453797468,5.518571612116048
99,0.05,18.0,3.791971814,1.5831782065483049,1.222707563355634,1.219138046137246
100,0.525,18.0,3.791971814,2.193011540413901,1.8184792760172002,1.8184792760167383
101,1.0,18.0,3.791971814,2.738763388989506,2.4142509886787735,2.417820505897346
102,0.05,23.0,3.791971814,2.0456828595982017,2.2992527443588315,2.2992527443588315
103,0.525,23.0,3.791971814,2.765464690704004,2.9664535040471804,2.9664535040470383
104,1.0,23.0,3.791971814,3.3986138828864334,3.6336542637355507,3.633654263736105
105,0.05,28.0,3.791971814,3.831360919403642,3.375797925362022,3.379367442580403
106,0.525,28.0,3.791971814,4.606603500969663,4.114427732077161,4.114427732077317
107,1.0,28.0,3.791971814,5.272662289978928,4.853057538792314,4.849488021574231
108,0.05,18.0,4.359476569,1.5764382196817373,1.2469719679761369,1.2430933977499592
109,0.525,18.0,4.359476569,2.1703491207415335,1.8281010365417174,1.828101036541213
110,1.0,18.0,4.359476569,2.702738113894875,2.4092301051072837,2.4131086753336675
111,0.05,23.0,4.359476569,1.9425000274781694,2.178813370762903,2.17881337076291
112,0.525,23.0,4.359476569,2.652543836855547,2.8375558974329564,2.837555897432793
113,1.0,23.0,4.359476569,3.278514584693089,3.4962984241029957,3.496298424103607
114,0.05,28.0,4.359476569,3.535213376102815,3.110654773549669,3.114533343775854
115,0.525,28.0,4.359476569,4.306902347017786,3.8470107583241955,3.847010758324373
116,1.0,28.0,4.359476569,4.97196710275954,4.583366743098708,4.579488172872871
117,0.05,18.0,5.530563542,1.5764573752701634,1.3109709206404077,1.3064545972533423
118,0.525,18.0,5.530563542,2.1352924014433716,1.8596650504289016,1.859665050428319
119,1.0,18.0,5.530563542,2.6378873921593597,2.4083591802173956,2.4128755036046954
120,0.05,23.0,5.530563542,1.7781316596111838,1.97883488570222,1.978834885702227
121,0.525,23.0,5.530563542,2.465861572190407,2.617904451681646,2.6179044516814614
122,1.0,23.0,5.530563542,3.0748002956790272,3.256974017661065,3.2569740176617756
123,0.05,28.0,5.530563542,3.007277656239301,2.6466988507640394,2.6512151741511047
124,0.525,28.0,5.530563542,3.769414708444552,3.3761438529343906,3.3761438529345966
125,1.0,28.0,5.530563542,4.430209417925816,4.105588855104735,4.101072531718067
126,0.05,18.0,4.967963106,1.5745629000807189,1.278339989570668,1.2741300483853664
127,0.525,18.0,4.967963106,2.1506217447059326,1.842989210109053,1.842989210108506
