,ch1_4nc_evap_m_perc,ch1_4nc_evap_t_out,ch2_4nc_evap_m_perc,ch2_4nc_evap_t_out,ch3_4nc_evap_m_perc,ch3_4nc_evap_t_out,dist_np_4nc_combi_0_m_flow,dist_np_4nc_combi_0_delp,dist_np_4nc_combi_1_m_flow,dist_np_4nc_combi_1_delp,dist_np_4nc_combi_2_m_flow,dist_np_4nc_combi_2_delp,dist_np_4nc_combi_3_m_flow,dist_np_4nc_combi_3_delp,dist_np_4nc_combi_4_m_flow,dist_np_4nc_combi_4_delp,dist_np_4nc_combi_5_m_flow,dist_np_4nc_combi_5_delp,dist_np_4nc_combi_6_m_flow,dist_np_4nc_combi_6_delp,ch_c_f_c_4nc_m_perc,ch_e_f_c_4nc_m_perc,ch_evap_ret_4nc_t_in,ch1_4nc_cond_m_perc,ch1_4nc_cond_t_out,ch2_4nc_cond_m_perc,ch2_4nc_cond_t_out,ch3_4nc_cond_m_perc,ch3_4nc_cond_t_out,cp_nwk_4nc_m_perc,cp_nwk_4nc_tinout,gv2_ss_4nc_m_perc,gv2_ss_4nc_t_in,hsb_ss_4nc_m_perc,hsb_ss_4nc_t_in,para_nwk_con_4nc_delp,pfa_ss_4nc_m_perc,pfa_ss_4nc_t_in,ser_ss_4nc_m_perc,ser_ss_4nc_t_in,sp1_temp_4nc_t_inout,sp2_temp_4nc_t_inout,ch1_cnwk_4nc_m_perc,ch1_cp_4nc_m_flow,ch1_cp_4nc_delp,ch1_enwk_4nc_m_perc,ch1_ep_4nc_m_flow,ch1_ep_4nc_delp,ch2_cnwk_4nc_m_perc,ch2_cp_4nc_m_flow,ch2_cp_4nc_delp,ch2_enwk_4nc_m_perc,ch2_ep_4nc_m_flow,ch2_ep_4nc_delp,ch3_cnwk_4nc_m_perc,ch3_cp_4nc_m_flow,ch3_cp_4nc_delp,ch3_enwk_4nc_m_perc,ch3_ep_4nc_m_flow,ch3_ep_4nc_delp,gv2_nwk_4nc_m_perc,hsb_nwk_4nc_m_perc,ice_nwk_4nc_m_perc,pfa_nwk_4nc_m_perc,ser_nwk_4nc_m_perc,tro_nwk_4nc_m_perc,Obj_func
0,0.0,274.15,0.0,274.15,767.0673159967515,274.1744837085506,0,0,0,0,0,0,0,0,0,0,179.6083955,7.966240695,0,0,767.0673159966735,767.0673159966735,275.16634897360706,0.0,300.62434912,0.0,300.62434912,1461.24,301.55534911999996,587.458920473605,274.17448371,85.71428573011694,274.17448370799997,25.760654861580353,274.17448370799997,7.966240695,61.99996549597893,274.17448370799997,6.133489435392302,274.17448370799997,274.17448371,275.16634896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.6095139,767.0673159966735,767.067316,10.47406284,85.71428573011694,25.760654861580353,111.47494059169728,61.99996549597893,6.133489435392302,68.13345493137122,666.2505413
1,0.0,274.15,0.0,274.15,817.1676028259506,274.23865234763423,0,0,0,0,0,0,0,0,0,0,193.08723490000003,8.407451919,0,0,817.1676028259493,817.1676028259493,275.19174486803524,0.0,300.62434912,0.0,300.62434912,1461.24,305.83934911999995,624.080367616359,274.23865236,85.71428535955206,274.23865234799996,25.760654639453335,274.23865234799996,8.407451919,63.50133771840431,274.23916370399996,18.11095667501296,274.23865234799996,274.23865236,275.19174486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.6095139,817.1676028259493,817.1676027999998,11.84582277,85.71428535955206,25.760654639453335,111.474940816173,63.50133771840431,18.11095667501296,81.61229439341726,672.7114611000002
2,0.0,274.15,670.4569909056924,274.7329079735775,0.0,274.15,0,0,0,0,0,0,0,0,0,0,390.8147261,26.79046711,0,0,670.4569909056924,670.4569909056924,275.5917302052786,0.0,300.62434912,1461.24,305.12534911999995,0.0,300.62434912,279.6422646827188,274.73290797,97.7036812205149,274.73290797199996,97.7036812205149,274.73290797199996,26.79046711,97.7036812205149,274.73290797199996,97.7036812205149,274.73290797199996,274.73290797,275.59173021,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.6095139,670.4569909056924,670.4569909,7.898797537,0.0,0.0,0.0,0.0,0.0,0.0,97.7036812205149,97.7036812205149,195.4073631114868,97.7036812205149,97.7036812205149,195.4073631114868,653.3335013
3,0.0,274.15,679.4184216188173,274.7218949475886,0.0,274.15,0,0,0,0,0,0,0,0,0,0,388.5559629,26.93437748,0,0,679.4184216188173,679.4184216188173,275.4774486803519,0.0,300.22528904999996,1461.24,307.15528904999996,0.0,300.22528904999996,290.8624587168817,275.28781116,97.1389907254839,274.721894948,97.1389907254839,274.721894948,26.93437748,97.1389907254839,274.721894948,97.1389907254839,274.721894948,274.72189493999997,275.47744868999996,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.609513900013098,679.4184216188173,679.4184216,8.133762713,0.0,1.684e-09,0.0,0.0,1e-09,0.0,97.1389907254839,97.1389907254839,194.2779814509678,97.1389907254839,97.1389907254839,194.2779814509678,643.2913577
4,0.0,274.15,778.1289711682981,274.6196919111185,0.0,274.15,0,0,0,0,0,0,0,0,0,0,365.4808838,28.4045374,0,0,778.1289711682981,778.1289711682981,275.2552346041056,0.0,298.68862230999997,1461.24,301.18762231,0.0,298.68862230999997,412.6480876957963,274.61969189999996,91.3702210626577,274.61969191199995,91.3702210626577,274.61969191199995,28.4045374,91.3702210626577,274.61969191199995,91.3702210626577,274.61969191199995,274.61969189999996,275.25523461,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.6095139,778.1289711682981,778.1289712,10.77481775,0.0,0.0,0.0,0.0,0.0,0.0,91.3702210626577,91.3702210626577,182.7404421253154,91.3702210626577,91.3702210626577,182.7404421253154,640.4999319
5,0.0,274.15,0.0,274.15,780.8819680936296,274.6172622273082,0,0,0,0,0,0,0,0,0,0,364.8766474,28.44303453,0,0,780.8819680936286,780.8819680936286,275.2425366568915,0.0,297.16665621,0.0,297.16665621,1145.401083144,302.598775168,416.0053206580568,275.10778896,91.21916205411345,274.61726222799996,91.21916205411345,274.61726222799996,28.44303453,91.21916205411345,274.61726222799996,91.21916205411345,274.61726222799996,274.61726223,275.24253666,0.0,53.527834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.239999702,1829.472166,13.8890624,780.8819680936286,780.8819681,10.84985569,91.21916205411345,91.21916205411345,182.43832332734496,91.21916205411345,91.21916205411345,182.43832332734496,659.8623591
6,0.0,274.15,0.0,274.15,678.2334976845372,274.7233317767797,0,0,0,0,0,0,0,0,0,0,388.8528167,26.91546433,0,0,678.2334976844611,678.2334976844611,275.24888563049853,0.0,296.60060888,0.0,296.60060888,1145.401083144,297.667069849,289.38068123610367,274.72333179,97.21320394253098,274.72333177599995,97.21320394253098,274.72333177599995,26.91546433,97.21320394253098,274.72333177599995,97.21320394253098,274.72333177599995,274.72333179,275.24888561999995,0.0,53.527834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.239999702,1829.472166,13.8890624,678.2334976844611,678.2334977,8.102648286,97.21320394253098,97.21320394253098,194.42640856350846,97.21320394253098,97.21320394253098,194.4264085632955,635.9949449
7,0.0,274.15,440.29083817167793,275.08548387046295,0.0,274.15,0,0,0,0,0,0,0,0,0,0,411.8849776,19.7938887,0,0,440.29083817167793,440.29083817167793,276.4424926686217,0.0,297.54113708,1461.24,298.227454873,0.0,297.54113708,28.4058605130021,275.08548386999996,102.97124452474168,275.085483872,102.97124452474168,275.085483872,19.7938887,102.97124452474168,275.085483872,102.97124452474168,275.085483872,275.08548386999996,276.44249268,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.6095139,440.29083817167793,440.2908382,2.145180393,0.0,0.0,0.0,0.0,0.0,0.0,102.97124452474168,102.97124452474168,205.9424886091925,102.97124452474168,102.97124452474168,205.9424886091925,630.7520687000001
8,0.0,274.15,638.9678147339991,274.2138403392871,0.0,274.15,0,0,0,0,0,0,0,0,0,0,278.2457838,6.8784903260000005,0,0,638.9678147339991,638.9678147339991,276.82343108504404,0.0,297.99464424999996,1461.24,301.78164424999994,0.0,297.99464424999996,360.72203071822105,274.21384035,145.08752716744843,274.21384034,25.760655172367574,274.21384034,6.8784903260000005,53.69880083798104,274.21384034,53.69880083798104,274.21384034,274.21384035,276.82343109,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.6095139,638.9678147339991,638.9678147000002,7.079567217999999,0.0,0.0,0.0,0.0,0.0,0.0,145.08752716744843,25.760655172367574,170.84818233981602,53.69880083798104,53.69880083798104,107.39760167596208,777.5859302
9,0.0,274.15,467.771139954681,274.28551601299347,0.0,274.15,0,0,0,0,0,0,0,0,0,0,186.3035096,3.501808472,0,0,467.771139954681,467.771139954681,276.81708211143695,0.0,300.24284342,1461.24,307.02584342,0.0,300.24284342,281.46763016369636,274.28551602,85.71428592112751,274.28551601199996,17.17376974645518,274.28551601199996,3.501808472,41.707727061701014,274.28551601199996,41.707727061701014,274.28551601199996,274.28551602,276.8170821,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.6095139,467.771139954681,467.77114000000006,2.803126402,0.0,0.0,0.0,0.0,0.0,0.0,85.71428592112751,17.17376974645518,102.88805566758268,41.707727061701014,41.707727061701014,83.41545412340203,702.9610600999998
