2.841310997067448625e+02,1.467915654492603323e+02,3.659382245166919461e+02
2.841310997067448625e+02,1.467915654492603323e+02,3.659382245166919461e+02
2.841310997067448625e+02,1.467915654492603323e+02,3.659382245166919461e+02
2.841310997067448625e+02,1.467915654492603323e+02,3.659382245166919461e+02
2.828549560117302235e+02,1.757051285181313744e+02,3.583231156784936502e+02
2.841310997067448625e+02,1.490336969657666373e+02,3.461249665639957129e+02
2.841310997067448625e+02,1.489982202012649566e+02,3.452720996657943715e+02
2.845183870967741768e+02,1.415906717733136873e+02,3.283022984225699474e+02
2.845183870967741768e+02,1.415906717733136873e+02,3.283022984225699474e+02
2.845183870967741768e+02,1.415906717733136873e+02,3.283022984225699474e+02
2.845183870967741768e+02,1.415906717733136873e+02,3.283022984225699474e+02
2.845183870967741768e+02,1.415906717733136873e+02,3.283022984225699474e+02
2.845183870967741768e+02,1.415906717733136873e+02,3.283022984225699474e+02
2.845183870967741768e+02,1.415906717733136873e+02,3.283022984225699474e+02
2.845183870967741768e+02,1.415906717733136873e+02,3.283022984225699474e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
2.874262170087976074e+02,1.200066082504902027e+02,3.194253061232042796e+02
