0.000000000000000000e+00,2.765821700879765785e+02,9.060298025497630761e+02,4.000000000000000000e+00,1.572387620997498061e+03
1.000000000000000000e+00,2.765821700879765785e+02,9.061433281961684543e+02,4.000000000000000000e+00,1.486873143112710295e+03
2.000000000000000000e+00,2.765821700879765785e+02,9.026524145692029606e+02,2.000000000000000000e+00,1.282749698064082395e+03
3.000000000000000000e+00,2.765821700879765785e+02,9.109965495799986002e+02,3.000000000000000000e+00,1.154213220158045260e+03
4.000000000000000000e+00,2.776487976539589795e+02,7.800801932158906311e+02,4.000000000000000000e+00,1.102489055385118490e+03
5.000000000000000000e+00,2.767599413489735980e+02,8.819339841002205276e+02,2.000000000000000000e+00,9.953386726905115438e+02
6.000000000000000000e+00,2.766266129032258050e+02,9.244209572674352557e+02,2.000000000000000000e+00,1.010966316424585784e+03
7.000000000000000000e+00,2.766266129032258050e+02,9.244209572674352557e+02,2.000000000000000000e+00,1.010966316424585784e+03
8.000000000000000000e+00,2.765758211143695462e+02,9.063490934302782307e+02,2.000000000000000000e+00,1.059833737439696051e+03
9.000000000000000000e+00,2.766710557184750883e+02,8.714612432193239329e+02,3.000000000000000000e+00,1.111291894130265973e+03
1.000000000000000000e+01,2.765440762463343276e+02,9.124652876303682660e+02,2.000000000000000000e+00,1.019618475369903763e+03
1.100000000000000000e+01,2.765631231671554247e+02,9.051712648488223749e+02,2.000000000000000000e+00,1.050018428153696959e+03
1.200000000000000000e+01,2.765631231671554247e+02,9.060723746671651497e+02,2.000000000000000000e+00,1.022771918875936535e+03
1.300000000000000000e+01,2.765440762463343276e+02,9.062568538425738325e+02,2.000000000000000000e+00,1.057951880725098135e+03
1.400000000000000000e+01,2.766266129032258050e+02,8.961885480769964261e+02,1.000000000000000000e+00,9.974238358533667679e+02
1.500000000000000000e+01,2.765694721407624570e+02,9.061788049606701634e+02,2.000000000000000000e+00,9.903978759407273174e+02
1.600000000000000000e+01,2.765694721407624570e+02,9.221007768690251396e+02,2.000000000000000000e+00,1.002772850604858718e+03
1.700000000000000000e+01,2.765059824046920767e+02,9.207810412295625611e+02,1.000000000000000000e+00,1.037691483206125213e+03
1.800000000000000000e+01,2.765694721407624570e+02,9.222426839270318624e+02,1.000000000000000000e+00,1.006810677215907504e+03
1.900000000000000000e+01,2.765377272727272953e+02,9.136573069176248509e+02,2.000000000000000000e+00,1.047031155771607018e+03
2.000000000000000000e+01,2.765694721407624570e+02,9.098683884688451826e+02,1.000000000000000000e+00,1.104836292332071935e+03
2.100000000000000000e+01,2.765758211143695462e+02,9.167650714879721363e+02,1.000000000000000000e+00,1.016873089538604290e+03
2.200000000000000000e+01,2.765440762463343276e+02,9.110958845206033629e+02,2.000000000000000000e+00,1.021563977407465245e+03
2.300000000000000000e+01,2.765631231671554247e+02,9.101876793493602236e+02,2.000000000000000000e+00,1.049779768261129448e+03
2.400000000000000000e+01,2.765377272727272953e+02,9.109397867567959111e+02,2.000000000000000000e+00,1.127877576299268185e+03
2.500000000000000000e+01,2.765567741935483923e+02,9.106134005233805055e+02,1.000000000000000000e+00,9.993494580793503701e+02
2.600000000000000000e+01,2.766647067448680559e+02,9.284014502445239714e+02,2.000000000000000000e+00,1.011594072443117398e+03
2.700000000000000000e+01,2.765504252199413600e+02,9.126071946883749888e+02,2.000000000000000000e+00,9.954371152035467958e+02
2.800000000000000000e+01,2.765440762463343276e+02,9.284936898322283696e+02,1.000000000000000000e+00,1.063568804329780050e+03
2.900000000000000000e+01,2.764932844574780120e+02,9.299198557651959618e+02,2.000000000000000000e+00,1.013741247874989767e+03
3.000000000000000000e+01,2.765504252199413600e+02,9.287704085953414506e+02,2.000000000000000000e+00,9.938908638252689798e+02
