2.788424046920821411e+02,1.700075601391611997e+02,1.568547047789841997e+02
2.788424046920821411e+02,1.700075601391611997e+02,1.568547047789841997e+02
2.788424046920821411e+02,1.700075601391611997e+02,1.568547047789841997e+02
2.788424046920821411e+02,1.700075601391611997e+02,1.568547047789841997e+02
2.788424046920821411e+02,1.700075601391611997e+02,1.568547047789841997e+02
2.788614516129032381e+02,1.665379325708966860e+02,1.426496538916167935e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
2.788614516129032381e+02,1.667720792166077786e+02,1.398413349517359734e+02
