,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
0,0.05,18.0,2.362028848,1.7209241395244848,1.3820035102530142,1.3792686055993642
1,0.525,18.0,2.362028848,3.0690285322260897,2.5883835667358,2.588383566735459
2,1.0,18.0,2.362028848,4.051852449259711,3.794763623218614,3.7974985278724063
3,0.05,23.0,2.362028848,2.4889983476535664,2.913159441255914,2.913159441255928
4,0.525,23.0,2.362028848,4.012227000535894,4.174267244144602,4.174267244144488
5,1.0,23.0,2.362028848,5.053382381511686,5.435375047033304,5.43537504703373
6,0.05,28.0,2.362028848,4.816135214499854,4.444315372258828,4.447050276912478
7,0.525,28.0,2.362028848,6.390487896239071,5.760150921553404,5.760150921553517
8,1.0,28.0,2.362028848,7.365974509833194,7.07598647084798,7.073251566194571
9,0.05,18.0,1.725689478,1.7615737260743,1.3918456700882587,1.3898994001853424
10,0.525,18.0,1.725689478,3.1388522111609336,2.6199678330496425,2.6199678330493867
11,1.0,18.0,1.725689478,4.1359862497037865,3.8480899960110264,3.850036265914042
12,0.05,23.0,1.725689478,2.6808389145406744,3.1283072499067828,3.1283072499067828
13,0.525,23.0,1.725689478,4.217460413991938,4.395375913449911,4.395375913449826
14,1.0,23.0,1.725689478,5.257144670660866,5.662444576993039,5.662444576993352
15,0.05,28.0,1.725689478,5.2673960986845,4.864768829725321,4.866715099628237
16,0.525,28.0,1.725689478,6.839360381176558,6.170783993850193,6.170783993850279
17,1.0,28.0,1.725689478,7.797594624647731,7.47679915797508,7.47485288807232
18,0.05,18.0,0.874409359,1.8369522232815072,1.426010701900978,1.425119449360622
19,0.525,18.0,0.874409359,3.2501185051835093,2.6800783236210464,2.6800783236209327
20,1.0,18.0,0.874409359,4.263255663445671,3.934145945341129,3.9350371978815133
21,0.05,23.0,0.874409359,2.980015967855579,3.4586641920574834,3.4586641920574834
22,0.525,23.0,0.874409359,4.531413477786735,4.73056652803227,4.7305665280322415
23,1.0,23.0,0.874409359,5.565989067839498,6.0024688640070565,6.002468864007199
24,0.05,28.0,0.874409359,5.9351584165686555,5.491317682213989,5.492208934754331
25,0.525,28.0,0.874409359,7.500786923205131,6.781054732443479,6.781054732443522
26,1.0,28.0,0.874409359,8.432800713724662,8.070791782672984,8.069900530132713
27,0.05,18.0,0.433414603,1.8866968568201232,1.4544052285347817,1.454060514219023
28,0.525,18.0,0.433414603,3.3170410309237512,2.7205002409871497,2.720500240987093
29,1.0,18.0,0.433414603,4.337055079251584,3.986595253439532,3.986939967755319
30,0.05,23.0,0.433414603,3.1553892698988415,3.6501898365909256,3.6501898365909256
31,0.525,23.0,0.433414603,4.713027981680304,4.923182872939805,4.923182872939805
32,1.0,23.0,0.433414603,5.743543771447417,6.196175909288684,6.1961759092887405
33,0.05,28.0,0.433414603,6.311165285909515,5.845974444647055,5.846319158962814
34,0.525,28.0,0.433414603,7.872098304044978,7.125865504892431,7.1258655048924595
35,1.0,28.0,0.433414603,8.78911560392754,8.405756565137807,8.405411850822077
36,0.05,18.0,0.433414603,1.8866968568201232,1.4544052285347817,1.454060514219023
37,0.525,18.0,0.433414603,3.3170410309237512,2.7205002409871497,2.720500240987093
38,1.0,18.0,0.433414603,4.337055079251584,3.986595253439532,3.986939967755319
39,0.05,23.0,0.433414603,3.1553892698988415,3.6501898365909256,3.6501898365909256
