,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
111,0.05,23.0,4.359476569,2.004268823315999,2.3003530939501573,2.3003530939501573
112,0.525,23.0,4.359476569,3.199730822129003,3.3455219624872754,3.3455219624870622
113,1.0,23.0,4.359476569,4.1276605165973,4.390690831024401,4.390690831025211
114,0.05,28.0,4.359476569,3.60292217797317,3.256619998300579,3.2617971416043403
115,0.525,28.0,4.359476569,4.88926451256013,4.405387866333598,4.405387866333832
116,1.0,28.0,4.359476569,5.836313600751855,5.554155734366617,5.548978591063317
117,0.05,18.0,5.530563542,1.6246962443255772,1.4011879437605685,1.3948731409412716
118,0.525,18.0,5.530563542,2.5739795532338223,2.293061558615129,2.293061558614312
119,1.0,18.0,5.530563542,3.3442991607290047,3.1849351734696896,3.1912499762893205
120,0.05,23.0,5.530563542,1.8378593841781632,2.094530415370407,2.0945304153704143
121,0.525,23.0,5.530563542,2.9979868237796565,3.1127685551588655,3.1127685551586026
122,1.0,23.0,5.530563542,3.907389619917557,4.131006694947324,4.1310066949483115
123,0.05,28.0,5.530563542,3.0739983918229314,2.787872886980253,2.794187689799557
124,0.525,28.0,5.530563542,4.347771692636006,3.932475551702609,3.9324755517028933
125,1.0,28.0,5.530563542,5.2990594079349576,5.077078216424965,5.070763413606215
126,0.05,18.0,4.967963106,1.6243189721408187,1.3719012700701683,1.3661330088436117
127,0.525,18.0,4.967963106,2.6021795574308633,2.288314887572099,2.288314887571353
128,1.0,18.0,4.967963106,3.393001893850766,3.20472850507403,3.210496766300892
129,0.05,23.0,4.967963106,1.910126975073068,2.1857324715953084,2.1857324715953084
130,0.525,23.0,4.967963106,3.087894933298592,3.217573856273262,3.2175738562730274
131,1.0,23.0,4.967963106,4.006863700603449,4.24941524095123,4.249415240952139
132,0.05,28.0,4.967963106,3.314598579469888,2.9995636731204343,3.005331934346998
133,0.525,28.0,4.967963106,4.595075641149228,4.146832824974425,4.1468328249746875
