0.000000000000000000e+00,2.770139002932551762e+02,1.044644616810736125e+03,3.000000000000000000e+00,1.472108378506016379e+03
1.000000000000000000e+00,2.797376099706744981e+02,4.397799727628537312e+02,3.000000000000000000e+00,1.457337158433212153e+03
2.000000000000000000e+00,2.797312609970674657e+02,4.406456058166947969e+02,2.000000000000000000e+00,1.398469087006786140e+03
3.000000000000000000e+00,2.797566568914955951e+02,4.399147844679600894e+02,2.000000000000000000e+00,1.203307214438791561e+03
4.000000000000000000e+00,2.797312609970674657e+02,4.544389718549488180e+02,3.000000000000000000e+00,1.121419169510707889e+03
5.000000000000000000e+00,2.786646334310850648e+02,5.645801349268716649e+02,4.000000000000000000e+00,9.950936737030594941e+02
6.000000000000000000e+00,2.797820527859237814e+02,4.502101415263483091e+02,4.000000000000000000e+00,1.205867011957098384e+03
7.000000000000000000e+00,2.794074633431085317e+02,4.610163639935607307e+02,4.000000000000000000e+00,9.802061968642152578e+02
8.000000000000000000e+00,2.791789002932551398e+02,4.610092686406604230e+02,4.000000000000000000e+00,9.618652139562727825e+02
9.000000000000000000e+00,2.774011876832844905e+02,7.374442176377688156e+02,2.000000000000000000e+00,1.007588124047260976e+03
1.000000000000000000e+01,2.774011876832844905e+02,7.365431078194260408e+02,4.000000000000000000e+00,9.994182777375270916e+02
1.100000000000000000e+01,2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
1.200000000000000000e+01,2.785757478005864982e+02,5.121170955817839285e+02,4.000000000000000000e+00,9.503733198905033532e+02
1.300000000000000000e+01,2.786392375366568785e+02,5.180062384890630938e+02,2.000000000000000000e+00,9.118785804423584977e+02
1.400000000000000000e+01,2.789376392961876832e+02,4.603352101151284614e+02,2.000000000000000000e+00,1.086408315035439045e+03
1.500000000000000000e+01,2.769694574780058929e+02,7.973644728811101459e+02,1.000000000000000000e+00,9.722160992875096781e+02
1.600000000000000000e+01,2.769694574780058929e+02,7.973644728811101459e+02,1.000000000000000000e+00,9.722160992875096781e+02
1.700000000000000000e+01,2.769694574780058929e+02,7.973644728811101459e+02,1.000000000000000000e+00,9.722160992875096781e+02
1.800000000000000000e+01,2.776234017595307932e+02,7.737369477229898393e+02,1.000000000000000000e+00,9.711963663262127966e+02
1.900000000000000000e+01,2.768932697947214479e+02,8.124066210298234409e+02,1.000000000000000000e+00,9.460520939830539646e+02
2.000000000000000000e+01,2.770519941348973703e+02,8.084970815817381435e+02,2.000000000000000000e+00,1.091797977817476522e+03
2.100000000000000000e+01,2.768996187683284802e+02,8.135347821409769722e+02,4.000000000000000000e+00,9.692449730006945856e+02
2.200000000000000000e+01,2.774583284457478385e+02,8.012101541530925033e+02,2.000000000000000000e+00,1.057058603282571312e+03
2.300000000000000000e+01,2.770456451612903379e+02,8.137121659634854041e+02,4.000000000000000000e+00,1.023229406725413014e+03
2.400000000000000000e+01,2.769123167155425449e+02,8.087454189332498800e+02,2.000000000000000000e+00,9.136063806712218138e+02
2.500000000000000000e+01,2.776297507331378256e+02,7.796970441592724228e+02,3.000000000000000000e+00,1.026957203486962953e+03
2.600000000000000000e+01,2.770456451612903379e+02,8.136979752576846749e+02,4.000000000000000000e+00,1.023791445559125123e+03
2.700000000000000000e+01,2.776297507331378256e+02,7.777103453471781904e+02,2.000000000000000000e+00,9.949792863329485044e+02
2.800000000000000000e+01,2.770900879765396212e+02,7.633067789594952046e+02,2.000000000000000000e+00,8.899087453940184105e+02
2.900000000000000000e+01,2.771218328445747829e+02,7.977050498203263942e+02,2.000000000000000000e+00,9.619679575380478127e+02
3.000000000000000000e+01,2.771916715542521956e+02,7.780934944037963987e+02,2.000000000000000000e+00,9.910315118824115643e+02
