2.878008064516128570e+02,2.963531818181818380e+02,6.508934890250323235e+01,3.824200644037795882e+03,2.751600000000000250e+02,2.891600000000000250e+02,1.000000000000000021e-02,1.000000000000000021e-02,1.001502105590186547e+05
2.878515982404691727e+02,2.892156891495601485e+02,6.415672948249422802e+01,3.807317929488866412e+03,2.751600000000000250e+02,2.891600000000000250e+02,1.000000000000000021e-02,4.102779284588945252e+00,1.001002913180639589e+05
2.878515982404691727e+02,2.892156891495601485e+02,6.415672948249422802e+01,3.807317929488866412e+03,2.751600000000000250e+02,2.891600000000000250e+02,1.000000000000000021e-02,4.102779284588945252e+00,1.001002913180639589e+05
2.861627712609970331e+02,2.892806598240469498e+02,6.517678197312906718e+01,3.824608323224346805e+03,2.784170234604105758e+02,2.896333577712610463e+02,3.619246236772436305e+02,4.502464761599584087e+00,5.667023546913460450e+02
2.861500733137829684e+02,2.915639149560117289e+02,6.447731740812231749e+01,3.798932528181183443e+03,2.821692668621701046e+02,2.908863636363636829e+02,2.389937263773069560e+02,1.340645089893683632e+02,5.477228375694609213e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
2.863659384164222956e+02,2.892249706744868263e+02,6.477604706609395180e+01,3.824592335805266885e+03,2.845882258064515895e+02,2.893456304985337511e+02,2.080278471973205114e+02,1.048928578447641030e+03,4.803160432733459402e+02
