,Total_demand,Required_flow,Ret_temp,Elect_cons,COP,Cooling_load,Tout_cond,Heat_rejected
0,293.07688145,218.3903135,6.152348483956831,133.3165790724609,2.1899445896876375,291.9559210553998,24.43300000000005,467.2310471929656
1,230.02561728,218.3903135,5.904437327271971,127.85740183179917,1.807229597301888,231.067680824548,24.262,394.33761219671277
2,221.63225309,218.3903135,5.87143547311073,122.61830454735225,1.8166002960438081,222.7484483411099,23.29400000000004,379.44158056115714
3,217.63595679,218.3903135,5.855722442591355,119.81840986602943,1.82331744851981,218.46699736262963,22.771000000000015,371.66156998636006
4,293.86388889,218.3903135,6.15544291715081,126.0849014964921,2.3219882709156354,292.7676624144078,22.965000000000032,460.1777025241691
5,217.162166467,218.3903135,5.853859547238704,117.70742987876145,1.8517101719550548,217.96004522118892,22.33000000000004,368.7853455194384
6,119.025179213,218.3903135,5.467994896561605,111.08259135100613,1.0726905593232892,119.15724704739114,22.552999999999997,252.95593006385135
7,222.32345679,218.3903135,5.87415321574488,124.79284888990823,1.7908875547907463,223.48996000381885,23.742999999999995,382.6453426210214
8,1174.1712963,410.22658895,0.0,0.0,0.0,0.0,0.0,0.0
9,846.5781022,218.3903135,8.328658977789942,211.45994133193815,4.0155995293738975,849.138440893963,26.396000000000015,1165.239917063964
10,1182.5218978,410.22658895,0.0,0.0,0.0,0.0,0.0,0.0
11,2387.3,1038.8434914,6.97329729118301,155.12335992038015,3.264678649953986,506.42792124119296,25.422000000000025,726.8217384760076
12,2347.3,1038.8434914,6.940234043309965,147.4314059706055,3.357687399765901,495.0285741572734,24.322000000000003,705.8468375088224
13,2467.3,1038.8434914,7.039423786929099,152.3462402427319,3.454226085845316,526.238357126902,24.42500000000001,745.5356082105152
14,2337.3,1038.8434914,6.9319682313417035,146.79898826780737,3.3526935519744923,492.1720214018569,24.246000000000038,702.0136356903957
15,1928.2,820.4531779,0.0,0.0,0.0,0.0,0.0,0.0
16,2307.3,1038.8434914,6.90717079543692,146.43946947426673,3.302294433082241,483.58624482838786,24.286,692.1857730363994
17,2327.3,1038.8434914,6.923702419373442,147.41384929912746,3.3193135150334903,489.31278228170413,24.388000000000034,699.5478211257886
18,1898.2,628.61690245,7.592934580000897,177.42205774467283,3.7083394012845035,657.9412073915446,25.40900000000005,917.7824877902559
19,2237.3,820.4531779,0.0,0.0,0.0,0.0,0.0,0.0
20,2287.3,820.4531779,0.0,0.0,0.0,0.0,0.0,0.0
21,1827.3,820.4531779,0.0,0.0,0.0,0.0,0.0,0.0
22,1204.401550388,628.61690245,6.645208317462721,145.04406389674568,2.8744530676742928,416.92235441594676,24.918000000000006,617.4115609087745
23,772.8984496100001,410.22658895,0.0,0.0,0.0,0.0,0.0,0.0
