,Name,Values
271,dist_np_combi_4_0_time3_y,0.0
272,dist_np_combi_4_1_time3_y,0.0
273,dist_np_combi_4_2_time3_y,0.0
274,dist_np_combi_4_3_time3_y,0.0
275,dist_np_combi_5_0_time3_y,1.0
276,dist_np_combi_5_1_time3_y,0.0
277,dist_np_combi_5_2_time3_y,0.0
278,dist_np_combi_5_3_time3_y,0.0
279,dist_np_combi_6_0_time3_y,0.0
280,dist_np_combi_6_1_time3_y,0.0
281,dist_np_combi_6_2_time3_y,0.0
282,dist_np_combi_6_3_time3_y,0.0
283,enwk_1_time3_y,0.0
284,enwk_2_time3_y,0.0
285,enwk_3_time3_y,0.0
286,enwk_4_time3_y,0.0
287,cnwk_1_time3_y,0.0
288,cnwk_2_time3_y,0.0
289,cnwk_3_time3_y,0.0
290,cnwk_4_time3_y,0.0
291,cts_time3_y,1.0
292,ch1_1_time4_y,0.0
293,ch1_2_time4_y,1.0
294,ch1_3_time4_y,0.0
295,ch1_4_time4_y,0.0
296,ch2_1_time4_y,0.0
297,ch2_2_time4_y,0.0
298,ch2_3_time4_y,0.0
299,ch2_4_time4_y,0.0
300,ch3_1_time4_y,0.0
301,ch3_2_time4_y,0.0
302,ch3_3_time4_y,0.0
303,ch3_4_time4_y,0.0
304,ep1_1_time4_y,1.0
305,ep1_2_time4_y,0.0
306,ep1_3_time4_y,0.0
307,ep1_4_time4_y,0.0
308,ep2_1_time4_y,0.0
309,ep2_2_time4_y,0.0
310,ep2_3_time4_y,0.0
311,ep2_4_time4_y,0.0
312,ep3_1_time4_y,0.0
313,ep3_2_time4_y,0.0
314,ep3_3_time4_y,0.0
315,ep3_4_time4_y,0.0
316,cp1_1_time4_y,1.0
317,cp1_2_time4_y,0.0
318,cp1_3_time4_y,0.0
319,cp1_4_time4_y,0.0
320,cp2_1_time4_y,0.0
321,cp2_2_time4_y,0.0
322,cp2_3_time4_y,0.0
323,cp2_4_time4_y,0.0
324,cp3_1_time4_y,0.0
325,cp3_2_time4_y,0.0
326,cp3_3_time4_y,0.0
327,cp3_4_time4_y,0.0
328,dist_np_combi_0_0_time4_y,0.0
329,dist_np_combi_0_1_time4_y,0.0
330,dist_np_combi_0_2_time4_y,0.0
331,dist_np_combi_0_3_time4_y,0.0
332,dist_np_combi_1_0_time4_y,0.0
333,dist_np_combi_1_1_time4_y,0.0
334,dist_np_combi_1_2_time4_y,0.0
335,dist_np_combi_1_3_time4_y,0.0
336,dist_np_combi_2_0_time4_y,0.0
337,dist_np_combi_2_1_time4_y,0.0
338,dist_np_combi_2_2_time4_y,0.0
339,dist_np_combi_2_3_time4_y,0.0
340,dist_np_combi_3_0_time4_y,0.0
341,dist_np_combi_3_1_time4_y,0.0
342,dist_np_combi_3_2_time4_y,0.0
343,dist_np_combi_3_3_time4_y,0.0
344,dist_np_combi_4_0_time4_y,0.0
345,dist_np_combi_4_1_time4_y,0.0
346,dist_np_combi_4_2_time4_y,0.0
347,dist_np_combi_4_3_time4_y,0.0
348,dist_np_combi_5_0_time4_y,1.0
349,dist_np_combi_5_1_time4_y,0.0
350,dist_np_combi_5_2_time4_y,0.0
351,dist_np_combi_5_3_time4_y,0.0
352,dist_np_combi_6_0_time4_y,0.0
353,dist_np_combi_6_1_time4_y,0.0
354,dist_np_combi_6_2_time4_y,0.0
355,dist_np_combi_6_3_time4_y,0.0
356,enwk_1_time4_y,0.0
357,enwk_2_time4_y,0.0
358,enwk_3_time4_y,0.0
359,enwk_4_time4_y,0.0
360,cnwk_1_time4_y,0.0
361,cnwk_2_time4_y,0.0
362,cnwk_3_time4_y,0.0
363,cnwk_4_time4_y,0.0
364,cts_time4_y,1.0
365,ch1_1_time5_y,0.0
366,ch1_2_time5_y,0.0
367,ch1_3_time5_y,0.0
368,ch1_4_time5_y,0.0
369,ch2_1_time5_y,0.0
370,ch2_2_time5_y,0.0
371,ch2_3_time5_y,0.0
372,ch2_4_time5_y,0.0
373,ch3_1_time5_y,0.0
374,ch3_2_time5_y,0.0
375,ch3_3_time5_y,0.0
376,ch3_4_time5_y,0.0
377,ep1_1_time5_y,0.0
378,ep1_2_time5_y,0.0
379,ep1_3_time5_y,0.0
380,ep1_4_time5_y,0.0
381,ep2_1_time5_y,0.0
382,ep2_2_time5_y,0.0
383,ep2_3_time5_y,0.0
384,ep2_4_time5_y,0.0
385,ep3_1_time5_y,0.0
386,ep3_2_time5_y,0.0
387,ep3_3_time5_y,0.0
388,ep3_4_time5_y,0.0
389,cp1_1_time5_y,0.0
390,cp1_2_time5_y,0.0
391,cp1_3_time5_y,0.0
392,cp1_4_time5_y,0.0
393,cp2_1_time5_y,0.0
394,cp2_2_time5_y,0.0
395,cp2_3_time5_y,0.0
396,cp2_4_time5_y,0.0
397,cp3_1_time5_y,0.0
398,cp3_2_time5_y,0.0
399,cp3_3_time5_y,0.0
400,cp3_4_time5_y,0.0
401,dist_np_combi_0_0_time5_y,0.0
402,dist_np_combi_0_1_time5_y,0.0
403,dist_np_combi_0_2_time5_y,0.0
404,dist_np_combi_0_3_time5_y,0.0
405,dist_np_combi_1_0_time5_y,0.0
406,dist_np_combi_1_1_time5_y,0.0
407,dist_np_combi_1_2_time5_y,0.0
408,dist_np_combi_1_3_time5_y,0.0
409,dist_np_combi_2_0_time5_y,0.0
410,dist_np_combi_2_1_time5_y,0.0
411,dist_np_combi_2_2_time5_y,0.0
412,dist_np_combi_2_3_time5_y,0.0
413,dist_np_combi_3_0_time5_y,0.0
414,dist_np_combi_3_1_time5_y,0.0
415,dist_np_combi_3_2_time5_y,0.0
416,dist_np_combi_3_3_time5_y,0.0
417,dist_np_combi_4_0_time5_y,0.0
418,dist_np_combi_4_1_time5_y,0.0
419,dist_np_combi_4_2_time5_y,0.0
420,dist_np_combi_4_3_time5_y,0.0
