,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
11,1173.094,1095.834,1346.34,1912.367,1246.937,1279.017,1328.03,1063.898,1130.169,946.298,381.8,0.0,256.6,362.6,258.0,446.8,615.8,1098.724,1187.088,1260.63,1260.934,1067.7,1137.757,1098.082,1120.122,1096.798,1225.637,1235.64,1321.645,1167.27,1224.717,1044.554,903.285,996.875,318.6,1080.359,946.688,1229.519,1316.651,1337.293,1372.003,1119.168,1115.773,865.6,883.075,1071.17,1141.648,1017.653,1025.557,1062.049,1108.116,1185.95,1258.199,1289.486,1307.848,1472.564,1309.049,1282.543,1405.413,1218.065,1263.161,1227.988,1082.084,1136.494,1057.908,1001.955,1140.912,1139.545,934.067,978.9,978.099
12,1160.287,1082.623,1309.95,1757.188,1209.655,1242.158,1291.497,1015.42,1117.152,810.158,521.4,293.0,0.0,274.4,455.4,644.2,527.8,1074.851,1166.437,1245.514,1223.797,1054.305,1124.78,1084.884,1107.051,1063.463,1213.042,1223.081,1285.06,1146.477,1204.414,995.518,848.03,982.901,323.0,1034.639,1001.053,1216.938,1387.599,1407.967,1442.251,1193.906,1190.602,952.425,968.558,1147.316,1215.811,1095.727,1103.318,1138.493,1183.155,1259.111,1330.024,1360.822,1378.918,1541.778,1380.103,1353.983,1475.286,1290.592,1334.904,1300.332,1157.885,1210.785,1134.492,1080.682,1215.094,1213.76,1016.202,1058.671,1057.908
13,1165.917,1088.433,1279.017,1552.374,1177.87,1210.682,1260.428,1021.443,1122.875,645.348,602.4,375.4,388.0,0.0,537.8,832.192,594.0,1041.255,1143.538,1222.058,1192.151,1060.197,1130.485,1090.688,1112.798,1069.328,1218.578,1228.6,1253.942,1123.405,1181.809,1001.617,611.0,989.053,432.4,1040.595,1046.859,1222.467,1427.385,1447.622,1481.7,1235.436,1232.173,998.909,1014.526,1189.465,1257.085,1138.704,1146.162,1180.773,1224.82,1299.931,1370.224,1400.792,1418.762,1580.721,1419.939,1394.002,1514.554,1331.12,1375.067,1340.775,1199.885,1252.116,1176.832,1123.934,1256.375,1255.057,1060.851,1102.357,1101.61
14,1149.307,1071.279,1323.741,2178.866,1223.797,1256.071,1305.344,1045.323,1105.985,1184.478,336.0,309.2,434.0,540.0,0.0,243.4,673.8,1074.31,1163.52,1237.474,1237.882,1042.795,1113.648,1073.552,1095.834,1072.253,1202.253,1212.324,1298.927,1143.538,1201.43,1025.779,972.244,970.863,496.0,1055.616,915.534,1206.162,1293.808,1314.552,1349.419,1094.87,1091.439,836.148,854.228,1046.311,1117.577,992.005,1000.038,1037.068,1083.7,1162.269,1235.029,1266.499,1284.959,1450.354,1286.167,1259.516,1382.964,1194.628,1240.02,1204.62,1057.363,1112.373,1032.871,976.035,1116.834,1115.454,906.696,952.542,951.724
15,1154.436,1076.58,1328.628,2180.401,1228.805,1261.035,1310.25,1050.695,1111.203,1174.485,345.8,427.6,552.4,658.4,135.0,0.0,683.6,1079.604,1168.623,1242.463,1242.87,1048.175,1118.849,1078.848,1101.076,1077.552,1207.293,1217.348,1303.841,1148.679,1206.47,1031.211,977.869,976.494,572.6,1060.96,923.343,1211.195,1298.727,1319.448,1354.281,1100.114,1096.691,842.568,860.508,1051.681,1122.769,997.554,1005.557,1042.465,1088.97,1167.374,1240.02,1271.45,1289.888,1455.133,1291.095,1264.476,1387.796,1199.679,1245.006,1209.655,1062.701,1117.577,1038.281,981.645,1122.028,1120.651,912.636,958.251,957.437
16,1101.93,1022.111,1271.046,1583.635,1169.664,1202.562,1252.42,952.308,1057.69,571.601,566.4,624.6,593.0,621.6,715.4,842.959,0.0,1016.537,1108.223,1188.845,1183.984,992.799,1065.528,1024.446,1047.298,1002.293,1155.796,1166.021,1245.92,1087.788,1147.001,931.455,870.285,918.184,535.0,972.359,1180.358,1159.765,1383.26,1403.643,1437.951,1217.041,1213.76,978.442,994.272,1170.808,1238.799,1119.698,1127.212,1162.06,1206.368,1281.838,1352.396,1383.063,1379.313,1541.971,1380.497,1349.617,1497.127,1286.066,1330.522,1322.843,1181.291,1233.805,1158.094,1104.812,1238.086,1236.761,1041.145,1083.053,1082.299
17,1043.125,960.458,1130.38,639.587,983.928,1019.772,1073.336,667.6,995.065,387.915,1028.109,1111.841,1121.711,1006.681,1109.181,1123.828,1071.928,0.0,880.956,1056.49,1038.612,927.526,935.489,962.893,979.587,854.871,1071.712,1108.862,1066.397,856.796,925.735,898.394,853.713,904.748,1090.795,917.341,1425.524,1075.824,1329.426,1350.014,1384.641,1387.698,1384.542,1163.207,1177.662,1343.36,1408.655,1294.712,1301.836,1335.004,1377.437,1408.753,1420.331,1532.906,1325.437,1489.563,1326.634,1295.415,1471.591,1231.051,1276.092,1322.344,1353.388,1403.84,1331.219,1280.629,1407.967,1406.69,1220.932,1260.124,1259.415
18,933.355,842.437,912.516,373.763,651.4,715.0,887.176,581.8,841.654,754.38,1035.412,1167.166,1177.247,1068.46,1116.197,1130.802,1078.956,870.79,0.0,679.0,683.6,624.8,638.2,848.548,875.071,426.6,843.741,900.109,879.207,512.8,525.6,881.33,971.093,890.641,1147.001,899.619,1431.985,848.678,1154.436,1176.002,1212.119,1220.318,1309.45,1170.08,1184.501,1299.931,1375.165,1299.83,1237.067,1305.244,1350.709,1237.169,1249.273,1365.179,1150.25,1320.746,1151.507,1118.637,1302.237,1050.257,1098.189,1147.001,1220.011,1285.563,1253.13,1287.274,1381.386,1380.103,1227.681,1266.802,1266.094
19,645.6,499.0,457.2,739.504,379.4,429.8,447.4,461.6,620.8,915.146,1136.073,1263.06,1277.0,1168.832,1213.658,1227.783,1125.309,1016.202,565.8,0.0,287.0,504.6,518.0,631.4,673.0,306.4,279.0,368.4,443.2,674.2,861.656,903.529,1031.654,702.8,1247.648,836.674,1511.072,286.6,975.576,999.135,1038.171,1046.969,1141.437,1022.89,1067.7,1239.206,1315.451,1239.104,1064.876,1137.02,1184.605,1064.985,1077.876,1199.679,970.978,1153.286,972.359,935.963,1112.692,857.95,912.999,967.404,1046.64,1116.303,1081.976,1139.125,1216.529,1215.196,1084.13,1125.097,1205.648
20,593.8,447.2,313.8,809.404,474.2,524.6,542.2,593.8,828.481,922.615,1151.402,1277.807,1298.827,1233.091,1228.6,1242.666,1140.702,1088.54,698.0,259.2,0.0,604.4,650.2,660.6,702.2,438.6,261.6,351.0,538.0,883.324,942.457,981.417,1103.425,847.252,1269.632,919.506,1496.546,269.2,928.718,953.125,993.366,1002.406,1098.938,977.64,1023.668,1254.043,1315.251,1213.863,1020.775,1094.442,1142.803,1020.886,1034.087,1158.094,923.942,1110.99,925.377,887.424,1091.225,686.0,863.312,920.226,1002.068,1073.336,1038.281,1096.584,1175.172,1173.822,1040.484,1082.299,1177.766
21,483.8,337.2,912.757,923.008,851.393,883.324,894.217,462.8,116.8,673.813,1050.476,1181.395,1202.974,1126.155,1130.696,1145.218,1039.273,987.574,682.0,679.4,684.0,0.0,131.2,210.2,408.0,363.8,585.6,605.2,891.629,903.651,923.822,869.906,1029.772,535.4,1172.991,618.6,1433.453,593.2,1017.43,1040.374,1078.524,1087.143,1111.203,1029.772,1044.993,1156.945,1234.927,1156.841,1033.534,1175.691,1222.672,1104.812,1117.471,1237.576,1012.96,1191.738,1014.303,979.015,1172.575,904.139,956.855,1009.487,1086.82,1155.273,1114.604,1152.972,1254.246,1252.927,1090.581,1131.54,1122.452
22,588.0,441.4,899.864,879.443,837.594,870.032,881.08,441.6,227.4,663.467,1038.832,1170.392,1192.048,1114.923,1119.486,1134.071,1027.555,975.461,660.8,658.2,662.8,111.0,0.0,189.0,386.8,342.4,690.0,709.6,878.456,890.518,910.942,856.412,1017.988,514.2,1161.956,597.4,1423.075,697.6,1074.742,1097.012,1134.176,1142.593,1166.125,1017.988,1033.313,1145.847,1224.104,1145.742,1090.366,1198.34,1242.158,1159.869,1172.159,1290.391,1070.412,1245.107,1071.712,1037.619,1226.251,965.902,1016.314,1067.049,1142.278,1209.347,1169.456,1141.858,1273.57,1272.157,1079.172,1120.333,1111.203
23,575.8,429.2,720.0,869.136,621.6,672.0,689.6,328.4,291.0,653.082,1032.097,1156.736,1163.312,1053.868,1113.011,1127.634,1020.775,908.639,547.6,545.0,549.6,174.4,188.0,0.0,450.4,229.4,610.2,697.4,685.4,705.0,839.954,650.4,953.359,453.4,1132.911,484.0,1417.095,617.8,1068.134,1090.473,1127.74,1136.178,1159.765,1011.169,1026.556,1139.44,1217.861,1139.335,1083.807,1192.048,1235.946,1153.495,1165.813,1284.255,1063.789,1238.9,1065.094,1030.879,1220.011,958.832,1009.487,1060.415,1135.862,1203.077,1163.103,1135.441,1267.409,1265.993,1072.578,1113.861,1104.705
24,549.2,402.6,868.895,957.174,685.0,837.988,849.454,391.8,345.4,584.697,1017.207,1150.041,1171.847,1088.325,1098.724,1113.436,1005.782,946.571,611.0,608.4,613.0,228.8,359.8,285.0,0.0,292.8,651.2,670.8,846.733,859.358,880.456,714.0,989.962,427.6,1141.543,514.8,1403.938,658.8,1053.649,1076.148,1113.648,1122.134,1145.847,996.084,1011.617,1125.309,1204.105,1125.203,1069.436,1178.181,1222.263,1139.545,1151.925,1270.844,1049.272,1225.331,1050.586,1016.091,1206.368,943.281,994.499,1045.872,1121.817,1189.362,1149.202,1121.287,1253.84,1252.42,1058.017,1099.579,1090.366
25,597.2,450.6,689.2,737.485,590.8,641.2,658.8,161.8,449.2,569.337,1002.969,1126.26,1132.911,1021.888,1085.099,1099.9,1020.775,872.807,516.8,514.2,518.8,333.0,346.4,459.8,501.4,0.0,579.4,668.8,654.6,633.8,667.2,592.4,919.025,395.4,1102.144,426.0,1403.447,587.0,1066.723,1089.077,1126.366,1134.809,1170.912,1011.169,1026.556,1139.44,1217.861,1139.335,1095.299,1192.048,1235.946,1152.135,1164.562,1282.946,1062.375,1237.678,1063.68,1029.439,1218.782,957.437,1008.029,1058.999,1134.492,1201.739,1168.519,1135.441,1267.409,1265.993,1072.578,1113.861,1104.705
26,667.0,520.4,510.6,870.535,352.0,336.2,353.6,545.8,705.0,1082.81,1180.047,1305.444,1319.248,1212.324,1256.578,1270.541,1169.456,1062.593,650.0,273.4,340.4,588.8,602.2,715.6,852.167,390.6,0.0,290.2,493.0,852.94,913.845,953.709,1077.66,871.168,1290.19,890.27,1551.699,205.2,1005.894,1028.996,1067.375,1076.04,1169.352,1052.337,1096.477,1281.838,1357.354,1281.737,1093.692,1164.979,1212.119,1093.799,1106.518,1227.068,1001.391,1181.084,1002.744,967.173,1124.039,891.506,944.809,997.893,1075.716,1144.483,1110.565,1167.062,1243.785,1242.463,1112.692,1153.181,1246.327
27,643.2,496.6,658.4,1014.287,539.8,524.0,541.4,836.806,860.635,1175.807,1177.144,1302.638,1323.541,1258.199,1253.739,1267.712,1166.542,1162.478,902.675,461.2,488.2,653.8,869.78,710.0,848.548,578.4,256.2,0.0,680.8,966.942,1022.333,1046.75,1176.936,878.706,1294.511,951.139,1549.003,263.8,1001.053,1024.224,1062.701,1071.387,1164.875,1047.627,1091.869,1279.017,1354.578,1277.403,1089.077,1160.496,1207.704,1089.185,1101.93,1222.672,996.536,1176.625,997.893,962.198,1111.416,886.183,939.745,993.026,1071.062,1139.966,1105.985,1162.582,1239.41,1238.086,1108.116,1148.679,1241.954
28,980.959,894.217,868.136,321.392,237.6,468.2,505.6,859.102,955.924,993.907,1157.885,1280.83,1290.19,1182.43,1234.927,1248.969,1199.37,1006.119,701.8,501.4,612.0,886.183,894.464,962.082,985.98,612.8,603.8,693.4,0.0,643.8,866.996,1015.532,1046.091,1002.856,1260.934,1019.995,1542.934,611.6,1151.297,1172.887,1209.039,1217.246,1306.446,1194.834,1236.659,1392.427,1466.434,1392.328,1234.009,1302.237,1347.731,1234.111,1246.225,1362.209,1147.106,1317.75,1148.364,1115.454,1280.427,1046.969,1094.978,1143.853,1216.938,1282.543,1250.086,1304.242,1378.425,1377.141,1252.116,1290.894,1360.03
29,1016.761,932.524,933.592,258.707,611.8,675.4,862.293,686.8,931.574,754.669,1029.883,1161.956,1172.055,1063.028,1110.884,1125.52,1073.552,864.457,533.4,864.33,718.8,860.252,868.768,937.974,962.314,534.2,866.362,921.426,854.099,0.0,512.0,875.071,965.324,887.176,1141.753,917.943,1427.091,871.168,1172.783,1194.215,1230.132,1238.289,1327.033,1164.875,1179.322,1328.927,1403.742,1296.318,1254.956,1322.843,1368.147,1255.057,1267.105,1382.57,1168.623,1338.288,1169.872,1137.231,1319.848,1069.436,1116.94,1165.396,1237.984,1303.239,1270.945,1282.241,1398.727,1397.447,1222.57,1261.744,1261.035
30,1015.085,930.741,932.287,263.525,609.6,673.2,860.891,683.8,929.79,813.068,1067.049,1197.103,1207.19,1099.579,1146.687,1161.122,1110.033,906.574,511.6,862.93,716.6,858.334,866.869,936.199,960.574,531.2,864.965,920.106,852.682,472.8,0.0,916.739,1003.982,925.616,1177.247,934.304,1460.201,869.78,1171.639,1193.08,1229.009,1237.169,1325.936,1199.988,1214.273,1362.605,1436.973,1330.223,1253.84,1321.745,1367.059,1253.942,1265.993,1381.484,1167.479,1337.194,1168.727,1136.073,1318.749,1068.243,1115.773,1164.25,1236.863,1302.137,1269.834,1316.251,1397.644,1396.365,1257.085,1295.917,1295.214
31,930.741,839.561,1026.112,803.282,970.633,999.361,1009.263,441.2,859.741,235.885,921.306,1032.428,1039.493,921.786,1007.804,1023.223,933.474,891.135,875.196,925.735,928.36,652.6,666.0,712.8,842.176,528.4,963.936,1001.053,1006.906,899.986,920.226,0.0,900.109,478.4,1007.243,475.8,1333.809,968.327,1230.03,1251.101,1286.469,1265.285,1262.048,1031.765,1046.969,1158.825,1236.761,1158.721,1176.832,1211.093,1254.753,1311.051,1322.843,1429.636,1225.944,1393.215,1227.17,1195.144,1374.968,1128.796,1175.275,1222.774,1230.03,1281.838,1207.19,1154.855,1286.066,1284.657,1092.512,1133.439,1124.357
32,1032.76,949.501,1062.484,1012.312,951.139,987.802,1042.355,649.0,984.499,585.642,873.814,902.309,913.603,644.4,963.473,979.358,858.078,662.6,912.032,1000.376,967.173,916.378,924.42,952.074,968.904,842.829,1001.73,1051.352,1035.302,888.662,955.574,886.928,0.0,893.355,877.955,906.087,1243.378,1006.007,1289.084,1309.85,1344.751,1330.422,1327.232,1102.251,1117.046,1285.563,1351.602,1236.252,1243.48,1277.101,1320.047,1369.037,1380.794,1492.861,1285.06,1450.452,1286.268,1254.753,1432.377,1189.775,1235.232,1281.939,1295.716,1346.738,1273.267,1221.956,1350.907,1349.617,1161.226,1201.121,1200.4
33,712.8,566.2,992.119,1021.347,935.134,964.63,974.773,484.8,630.8,357.488,970.863,1085.314,1092.083,978.557,1054.524,1069.544,959.065,926.332,890.394,888.786,891.629,514.0,601.4,570.4,610.4,499.4,888.539,900.598,972.359,926.332,946.102,510.6,957.786,0.0,1060.742,179.8,1361.614,893.232,1141.227,1162.895,1199.164,1188.845,1185.536,946.688,962.778,1079.496,1159.661,1079.388,1098.082,1133.333,1178.077,1224.308,1236.354,1352.693,1137.02,1308.048,1138.283,1105.239,1289.486,1036.296,1084.669,1133.755,1152.763,1205.751,1129.324,1075.391,1210.066,1208.628,1010.608,1053.212,1043.785
34,1140.281,1061.94,1290.793,1717.061,1189.982,1222.672,1272.258,993.933,1096.798,738.481,483.0,331.0,342.0,405.4,577.0,659.6,474.6,1054.087,1146.477,1226.046,1204.208,1033.313,1104.492,1064.224,1086.605,1042.575,1193.39,1203.488,1265.791,1126.366,1184.708,973.739,712.6,960.923,0.0,1013.408,1073.336,1197.309,1368.641,1389.077,1423.467,1174.029,1170.704,929.79,946.219,1127.106,1196.072,1075.067,1082.73,1118.213,1163.207,1239.613,1310.851,1341.769,1359.931,1523.252,1361.119,1334.904,1456.596,1271.248,1315.751,1281.032,1137.757,1191.015,1114.18,1059.87,1195.35,1194.009,994.612,1037.619,1036.847
35,635.8,489.2,969.019,977.677,910.942,941.043,951.373,448.4,553.8,363.165,988.143,1094.763,1101.503,988.598,1070.953,1085.852,984.613,936.791,865.092,863.44,866.362,437.0,561.0,493.4,533.4,459.0,839.561,852.296,948.916,936.791,956.39,528.2,967.981,256.8,1070.303,0.0,1383.556,844.523,1100.435,1122.452,1159.243,1167.583,1190.912,972.474,988.257,1103.318,1182.741,1103.211,1115.879,1156.632,1201.018,1184.708,1196.897,1314.352,1096.156,1269.329,1097.44,1063.789,1250.593,993.253,1042.795,1092.834,1167.27,1228.498,1152.658,1099.259,1232.785,1231.357,1035.302,1077.336,1068.026
36,1429.734,1357.552,1596.921,3073.72,1539.368,1569.873,1582.448,1374.474,1389.471,2060.926,932.287,971.439,1041.585,1099.045,907.425,976.035,1168.519,1400.694,1482.865,1512.716,1514.941,1331.618,1396.562,1359.534,1380.103,1358.444,1449.476,1459.032,1580.433,1464.292,1518.324,1356.958,1262.655,1267.409,1075.391,1343.161,0.0,1453.183,1510.588,1530.591,1564.3,1370.718,1367.553,1145.218,1159.765,1190.808,1268.015,1190.705,1284.557,1317.85,1360.426,1433.453,1502.166,1532.134,1506.717,1666.966,1507.878,1477.619,1596.825,1415.624,1458.935,1444.009,1336.298,1386.909,1314.052,1263.262,1391.048,1389.767,1203.282,1242.666,1169.872
37,628.6,482.0,642.2,865.208,452.0,436.2,453.6,645.8,851.264,1157.277,1169.56,1295.314,1316.251,1250.796,1246.327,1260.327,1158.93,1116.303,847.511,373.4,472.0,639.2,702.2,695.4,839.037,490.6,168.4,251.8,592.8,915.172,972.704,1010.833,1131.013,869.527,1287.173,942.574,1541.971,0.0,992.799,1016.091,1054.742,1063.463,1157.259,1039.603,1084.023,1271.652,1347.333,1270.036,1081.221,1152.867,1200.194,1081.329,1094.12,1215.196,988.257,1169.04,989.621,953.709,1103.638,877.078,931.098,984.727,1063.137,1132.279,1098.189,1154.959,1231.969,1230.642,1100.328,1141.017,1234.519
38,963.588,899.007,1105.558,2126.443,1052.447,1076.04,1085.314,1032.539,1100.541,1989.06,1179.529,1305.043,1367.158,1416.997,1256.071,1270.137,1356.462,1288.682,1089.292,1010.048,1012.624,1037.289,1063.463,1006.007,1090.473,944.222,924.66,936.318,1087.035,1096.798,1168.832,1232.071,1296.418,1115.773,1311.751,1178.7,1511.459,929.194,0.0,400.2,572.2,659.0,901.087,893.725,942.692,1179.114,1165.083,1142.068,691.8,895.939,950.555,870.159,715.8,973.049,539.4,916.016,528.2,375.4,635.8,366.6,249.6,517.4,658.4,871.547,830.206,898.394,986.322,984.841,930.622,975.576,1067.592
39,1026.112,964.63,1163.729,2250.063,1111.947,1135.019,1144.063,1092.619,1158.825,2037.562,1236.456,1360.228,1421.703,1471.105,1311.851,1325.736,1411.109,1343.856,1147.84,1070.845,1073.336,1097.226,1122.664,1067.049,1148.993,1007.58,989.053,1000.151,1145.638,1155.168,1225.74,1287.978,1351.503,1173.718,1366.861,1235.436,1564.78,993.366,447.0,0.0,682.4,617.4,966.711,959.878,1006.344,1157.468,1143.328,1138.178,880.831,870.032,925.974,847.641,680.6,952.542,329.8,664.0,332.4,291.6,914.086,477.4,460.4,511.0,616.8,844.913,864.711,889.529,962.43,960.923,994.725,1037.73,1044.883
40,952.775,887.547,1095.62,1981.921,1042.245,1066.072,1075.391,1022.222,1090.581,1774.051,1170.08,1295.917,1358.147,1408.065,1246.835,1260.934,1347.433,1279.319,1079.28,999.587,1002.18,1027.0,1053.321,995.631,1080.467,933.236,913.603,925.377,1077.012,1086.82,1159.139,1222.57,1287.072,1105.878,1302.638,1169.04,1502.456,918.184,463.0,504.4,0.0,640.6,889.776,882.452,931.93,1169.56,1155.482,1132.49,673.4,884.568,939.745,858.462,697.4,962.43,542.4,926.094,544.8,357.0,613.2,282.4,356.6,499.0,640.0,859.869,705.2,887.052,975.806,974.313,919.626,964.977,1057.581
