,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0.0,1494.7000732421875,3979.2998046875,7285.317491823685,5725.7001953125,5674.60009765625,5380.5,3711.699951171875,3359.7001953125,6522.024935329924,8906.400390625,10021.7001953125,9732.2001953125,9965.30078125,10029.5,9797.7998046875,7739.0,7330.5,5419.400390625,3700.7998046875,3605.7001953125,3033.89990234375,3082.800048828125,2682.60009765625,3039.0,3686.099853515625,3532.2001953125,3329.5,5638.39990234375,6236.2001953125,6058.5,5234.7001953125,8559.5,3809.7998046875,9063.2001953125,3934.39990234375,14214.599609375,3677.89990234375,7032.7001953125,7534.60009765625,6964.30029296875,8565.3994140625,8761.0,10398.400390625,9760.80078125,11818.599609375,12595.7001953125,11012.0,8504.099609375,10130.8994140625,10402.3994140625,9975.19921875,9161.7998046875,9546.599609375,7364.10009765625,8256.599609375,7237.5,6517.5,6543.10009765625,6283.5,6660.39990234375,7273.39990234375,8920.0,9186.7998046875,9177.0,10335.099609375,10421.0,10385.69921875,10853.30078125,11124.30078125,11310.900390625
1,455.6999816894531,0.0,3620.2998046875,7148.073603369312,5366.7001953125,5315.60009765625,5021.5,3352.60009765625,3000.60009765625,6247.324729854399,8547.5,9662.7998046875,9373.2998046875,9606.400390625,9670.599609375,9438.900390625,7380.099609375,6971.39990234375,5060.2998046875,3341.7998046875,3246.7001953125,2674.800048828125,2723.7001953125,2323.5,2680.10009765625,3327.0,3173.2001953125,2970.5,5279.39990234375,5877.2001953125,5699.39990234375,4875.7998046875,8200.400390625,3450.89990234375,8704.2998046875,3575.5,13855.69921875,3318.89990234375,6673.7001953125,7175.60009765625,6605.30029296875,8206.3994140625,8402.0,10039.5,9401.900390625,11459.69921875,12236.7998046875,10653.099609375,8145.10009765625,9771.8994140625,10043.3994140625,9616.19921875,8802.7998046875,9187.599609375,7005.10009765625,7897.60009765625,6878.5,6158.5,6184.10009765625,5924.5,6301.39990234375,6914.39990234375,8561.0,8827.7998046875,8818.0,9976.099609375,10062.0,10026.69921875,10494.400390625,10765.400390625,10952.0
2,3024.800048828125,2676.0,0.0,5729.4318621105795,3201.10009765625,3222.39990234375,2928.300048828125,3455.599853515625,4149.7998046875,6283.9923133559105,9696.400390625,10811.7998046875,10522.2998046875,10597.0,10819.5,10587.7998046875,8529.099609375,6880.2001953125,4258.400390625,1176.199951171875,421.70001220703125,3824.0,3822.39990234375,3472.699951171875,3829.10009765625,3001.0,1020.300048828125,1771.300048828125,3113.89990234375,5023.89990234375,4897.5,5174.599609375,8463.0,4599.89990234375,9853.2998046875,4705.2998046875,15004.599609375,1463.9000244140625,6551.7001953125,7053.60009765625,6613.60009765625,8293.099609375,8095.7001953125,10049.30078125,10550.900390625,13030.5,13589.2001953125,12042.5,7838.80029296875,9734.0,10130.099609375,9702.900390625,8889.5,9274.2998046875,7091.7998046875,7984.2998046875,6965.2001953125,6245.2001953125,5877.80029296875,6011.2001953125,6179.30029296875,7001.099609375,8647.7001953125,8914.5,8752.2001953125,9910.2001953125,10148.7001953125,10113.400390625,10515.5,10777.2001953125,12330.80078125
3,7285.317491823685,7148.073603369312,5729.4318621105795,0.0,2927.899302060954,4379.809636822088,4061.389439911067,5272.072348040219,6486.211271406874,7037.057811050726,14561.476220649289,13280.326732854714,12202.69597633393,10780.372855164043,15131.011822480463,15141.676255360002,10997.467473922012,4441.573488674077,2595.5787680241438,5135.444410274913,5620.858332409982,6409.776935705754,6107.245619300913,6035.669509446289,6647.041825073636,5121.426182452715,6045.3812136826045,7043.6588020018135,2231.889417224259,1796.5764242679004,1830.034237077911,5578.347148721638,7029.945041578396,7092.686033063403,11924.033294735398,6789.426861856801,21345.27986356485,6008.386192372799,14766.964830802368,15625.438427331466,13763.339004983289,14972.313527985467,12708.78333176336,14479.185969843442,14542.988083052276,18659.394538462097,19336.446335719116,16892.340551997204,12611.834461012084,16789.566983307555,17276.268063994594,19360.182254257285,17854.40734627495,18460.023168847216,16008.350002937646,16647.148910254793,16248.357440726246,14809.105953840153,13197.839273663169,14196.193793975483,14582.057862212301,15434.103466317822,15725.236692644316,15230.027905255589,15438.360041006028,15684.528566044342,17456.784785371226,17337.49367424366,15734.46738918474,16274.84751853518,18223.182461548433
4,6114.099609375,5765.2998046875,4106.2998046875,2927.899302060954,0.0,1217.199951171875,1408.300048828125,4603.099609375,5323.099609375,7752.713301192149,11646.8994140625,11611.5,11322.0,10106.0,12757.69921875,12526.0,10312.8994140625,6088.2001953125,3448.60009765625,2767.2001953125,3732.60009765625,4997.39990234375,4969.89990234375,5193.89990234375,5697.2998046875,4148.5,3372.39990234375,3770.39990234375,1259.800048828125,2970.10009765625,2921.60009765625,6042.39990234375,7617.7998046875,6258.0,10653.0,5852.7998046875,16955.0,3110.89990234375,9136.5,9638.400390625,9198.400390625,10885.400390625,10680.5,12634.099609375,12619.0,14676.69921875,15453.7998046875,13870.099609375,10423.599609375,12318.7998046875,12763.400390625,12792.2998046875,11978.900390625,12363.69921875,10102.900390625,11073.7001953125,10054.599609375,9237.099609375,8462.599609375,8848.900390625,8764.099609375,10090.5,11515.2001953125,11767.099609375,11337.0,12495.0,12893.0,12887.0,13100.2998046875,13362.0,14169.0
5,5845.599609375,5496.7998046875,3837.800048828125,4379.809636822088,1132.300048828125,0.0,1176.5999755859375,4334.599609375,5054.599609375,8718.62236588105,11496.0,12514.5,12225.0,11040.0,12619.099609375,12387.3994140625,10328.7001953125,7022.2001953125,4382.60009765625,2441.39990234375,3464.10009765625,4728.89990234375,4701.39990234375,4925.39990234375,5428.7998046875,3880.0,2803.0,3201.0,2209.0,3904.10009765625,3855.60009765625,6053.599609375,8551.7998046875,5989.5,11556.099609375,5584.2998046875,16804.19921875,2541.5,8751.2001953125,9253.099609375,8813.099609375,10500.099609375,10295.2001953125,12248.80078125,12350.5,14408.19921875,15185.2998046875,13601.599609375,10038.30078125,11933.5,12378.099609375,12500.2998046875,11686.900390625,12071.69921875,9717.599609375,10691.599609375,9672.400390625,8851.80078125,8077.30029296875,8463.6005859375,8378.7998046875,9798.5,11129.900390625,11381.80078125,10951.7001953125,12109.7001953125,12507.7001953125,12501.7001953125,12715.0,12976.7001953125,13900.5
6,5647.2001953125,5298.39990234375,3639.39990234375,4061.389439911067,1408.5,1215.199951171875,0.0,4136.2001953125,4856.2001953125,7315.191613130667,11297.7001953125,12316.099609375,12026.599609375,11277.599609375,12420.7998046875,12189.099609375,10130.2998046875,7298.2998046875,4658.7001953125,2243.0,3265.7001953125,4530.5,4503.0,4727.0,5230.400390625,3681.60009765625,2604.60009765625,3002.60009765625,1647.39990234375,4180.2001953125,4131.7001953125,5855.19970703125,8827.7998046875,5791.10009765625,11357.7001953125,5385.900390625,16605.900390625,2343.10009765625,8552.7998046875,9054.69921875,8614.69921875,10301.69921875,10096.7998046875,12050.400390625,12152.1005859375,14209.900390625,14987.0,13403.2998046875,9839.900390625,11735.099609375,12179.69921875,12301.900390625,11488.5,11873.2998046875,9519.19921875,10493.19921875,9474.0,8653.400390625,7878.89990234375,8265.2001953125,8180.39990234375,9600.099609375,10931.5,11183.400390625,10753.2998046875,11911.2998046875,12309.2998046875,12303.2998046875,12516.599609375,12778.2998046875,13702.2001953125
7,3443.7001953125,3094.800048828125,4059.800048828125,5272.072348040219,4754.099609375,4795.5,4501.39990234375,0.0,1912.89990234375,3522.899296674497,7710.0,8452.2001953125,8162.7001953125,7413.69970703125,8833.099609375,8601.400390625,6511.2998046875,4050.7998046875,2460.10009765625,3664.800048828125,3686.199951171875,1587.10009765625,1562.39990234375,1782.60009765625,1569.699951171875,1225.0,4083.800048828125,4834.7998046875,4666.89990234375,3042.39990234375,3138.89990234375,1991.39990234375,5279.80029296875,1890.0,7493.7998046875,1484.800048828125,13018.19921875,4317.2998046875,8864.7001953125,9366.599609375,8796.30078125,10397.400390625,10593.0,9180.599609375,8543.0,10600.80078125,11377.900390625,9794.2001953125,10336.099609375,11726.5,12058.0,11807.19921875,10993.80078125,11378.599609375,9196.099609375,10088.599609375,9069.5,8349.5,8375.099609375,8115.5,8492.400390625,9105.400390625,10752.0,11018.80078125,11009.0,11547.7998046875,12187.599609375,12181.7001953125,9635.5,9906.5,10093.1005859375
8,1692.699951171875,1343.800048828125,4060.2998046875,6486.211271406874,5056.7998046875,5098.2001953125,4804.10009765625,1784.5,0.0,5067.849490148086,7819.89990234375,8935.2998046875,8645.7998046875,8591.5,8943.0,8711.2998046875,6652.599609375,5403.599609375,3492.2001953125,3781.7998046875,3686.7001953125,1183.199951171875,1155.699951171875,846.2000122070312,1271.9000244140625,1758.89990234375,3613.2001953125,3410.5,4969.60009765625,4330.2998046875,4131.2998046875,3344.199951171875,6632.60009765625,2222.0,7976.7998046875,2346.60009765625,13128.099609375,3758.89990234375,7113.7001953125,7615.60009765625,7045.30029296875,8646.3994140625,8842.0,9312.0,8674.400390625,10732.2001953125,11509.2998046875,9925.599609375,8585.099609375,10211.8994140625,10483.3994140625,10056.19921875,9242.7998046875,9627.599609375,7445.10009765625,8337.599609375,7318.5,6598.5,6624.10009765625,6364.5,6741.39990234375,7354.39990234375,9001.0,9267.7998046875,9258.0,10416.099609375,10502.0,10466.69921875,9766.900390625,10037.900390625,10224.5
9,6522.024935329924,6247.324729854399,6283.9923133559105,7037.057811050726,7752.713301192149,8718.62236588105,7315.191613130667,3522.899296674497,5067.849490148086,0.0,7525.454906012782,6571.514180605795,5626.096206979656,4481.582849263598,8225.53885800898,8156.142460115433,3969.449225516302,2693.855776380842,5238.749373970272,6355.180776631488,6407.0518466579315,4679.257643443848,4607.409541457172,4535.29163318668,4060.3969650270296,3953.7297738697885,7519.5113188310515,8165.322936026751,6902.129477284006,5240.753525768971,5646.304043712682,1638.0903259453391,4066.9576216727355,2482.5555282498663,5128.34196527992,2521.9761492375205,14311.987224801138,8036.643651253149,13812.917324857332,14149.737497632766,12319.79537615523,11462.59543806462,9269.748897248304,9476.421028235693,9096.980285899419,12777.62075637587,13790.395521780909,11004.952229895327,9135.154075881655,12351.35307222217,12965.311648771158,15751.172605020442,14597.397860293278,15144.54510860557,14416.03384346151,14474.857466356236,14504.996987350674,13468.266935117328,12469.281889295124,13051.118980720199,13356.755483922556,13038.059575898893,11995.797091026365,11553.091889088744,11418.76431587609,11240.193238257896,13114.860339104067,13094.684869127386,10490.677802124668,11061.36885135407,12529.959198628309
