,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,0.0,1494.7000732421875,3979.2998046875,7285.317491823685,5725.7001953125,5674.60009765625,5380.5,3711.699951171875,3359.7001953125,6522.024935329924,8906.400390625,10021.7001953125,9732.2001953125,9965.30078125,10029.5,9797.7998046875,7739.0,7330.5,5419.400390625,3700.7998046875,3605.7001953125,3033.89990234375,3082.800048828125,2682.60009765625,3039.0,3686.099853515625,3532.2001953125,3329.5,5638.39990234375,6236.2001953125,6058.5,5234.7001953125,8559.5,3809.7998046875,9063.2001953125,3934.39990234375,14214.599609375
1,455.6999816894531,0.0,3620.2998046875,7148.073603369312,5366.7001953125,5315.60009765625,5021.5,3352.60009765625,3000.60009765625,6247.324729854399,8547.5,9662.7998046875,9373.2998046875,9606.400390625,9670.599609375,9438.900390625,7380.099609375,6971.39990234375,5060.2998046875,3341.7998046875,3246.7001953125,2674.800048828125,2723.7001953125,2323.5,2680.10009765625,3327.0,3173.2001953125,2970.5,5279.39990234375,5877.2001953125,5699.39990234375,4875.7998046875,8200.400390625,3450.89990234375,8704.2998046875,3575.5,13855.69921875
2,3024.800048828125,2676.0,0.0,5729.4318621105795,3201.10009765625,3222.39990234375,2928.300048828125,3455.599853515625,4149.7998046875,6283.9923133559105,9696.400390625,10811.7998046875,10522.2998046875,10597.0,10819.5,10587.7998046875,8529.099609375,6880.2001953125,4258.400390625,1176.199951171875,421.70001220703125,3824.0,3822.39990234375,3472.699951171875,3829.10009765625,3001.0,1020.300048828125,1771.300048828125,3113.89990234375,5023.89990234375,4897.5,5174.599609375,8463.0,4599.89990234375,9853.2998046875,4705.2998046875,15004.599609375
3,7285.317491823685,7148.073603369312,5729.4318621105795,0.0,2927.899302060954,4379.809636822088,4061.389439911067,5272.072348040219,6486.211271406874,7037.057811050726,14561.476220649289,13280.326732854714,12202.69597633393,10780.372855164043,15131.011822480463,15141.676255360002,10997.467473922012,4441.573488674077,2595.5787680241438,5135.444410274913,5620.858332409982,6409.776935705754,6107.245619300913,6035.669509446289,6647.041825073636,5121.426182452715,6045.3812136826045,7043.6588020018135,2231.889417224259,1796.5764242679004,1830.034237077911,5578.347148721638,7029.945041578396,7092.686033063403,11924.033294735398,6789.426861856801,21345.27986356485
4,6114.099609375,5765.2998046875,4106.2998046875,2927.899302060954,0.0,1217.199951171875,1408.300048828125,4603.099609375,5323.099609375,7752.713301192149,11646.8994140625,11611.5,11322.0,10106.0,12757.69921875,12526.0,10312.8994140625,6088.2001953125,3448.60009765625,2767.2001953125,3732.60009765625,4997.39990234375,4969.89990234375,5193.89990234375,5697.2998046875,4148.5,3372.39990234375,3770.39990234375,1259.800048828125,2970.10009765625,2921.60009765625,6042.39990234375,7617.7998046875,6258.0,10653.0,5852.7998046875,16955.0
5,5845.599609375,5496.7998046875,3837.800048828125,4379.809636822088,1132.300048828125,0.0,1176.5999755859375,4334.599609375,5054.599609375,8718.62236588105,11496.0,12514.5,12225.0,11040.0,12619.099609375,12387.3994140625,10328.7001953125,7022.2001953125,4382.60009765625,2441.39990234375,3464.10009765625,4728.89990234375,4701.39990234375,4925.39990234375,5428.7998046875,3880.0,2803.0,3201.0,2209.0,3904.10009765625,3855.60009765625,6053.599609375,8551.7998046875,5989.5,11556.099609375,5584.2998046875,16804.19921875
6,5647.2001953125,5298.39990234375,3639.39990234375,4061.389439911067,1408.5,1215.199951171875,0.0,4136.2001953125,4856.2001953125,7315.191613130667,11297.7001953125,12316.099609375,12026.599609375,11277.599609375,12420.7998046875,12189.099609375,10130.2998046875,7298.2998046875,4658.7001953125,2243.0,3265.7001953125,4530.5,4503.0,4727.0,5230.400390625,3681.60009765625,2604.60009765625,3002.60009765625,1647.39990234375,4180.2001953125,4131.7001953125,5855.19970703125,8827.7998046875,5791.10009765625,11357.7001953125,5385.900390625,16605.900390625
7,3443.7001953125,3094.800048828125,4059.800048828125,5272.072348040219,4754.099609375,4795.5,4501.39990234375,0.0,1912.89990234375,3522.899296674497,7710.0,8452.2001953125,8162.7001953125,7413.69970703125,8833.099609375,8601.400390625,6511.2998046875,4050.7998046875,2460.10009765625,3664.800048828125,3686.199951171875,1587.10009765625,1562.39990234375,1782.60009765625,1569.699951171875,1225.0,4083.800048828125,4834.7998046875,4666.89990234375,3042.39990234375,3138.89990234375,1991.39990234375,5279.80029296875,1890.0,7493.7998046875,1484.800048828125,13018.19921875
8,1692.699951171875,1343.800048828125,4060.2998046875,6486.211271406874,5056.7998046875,5098.2001953125,4804.10009765625,1784.5,0.0,5067.849490148086,7819.89990234375,8935.2998046875,8645.7998046875,8591.5,8943.0,8711.2998046875,6652.599609375,5403.599609375,3492.2001953125,3781.7998046875,3686.7001953125,1183.199951171875,1155.699951171875,846.2000122070312,1271.9000244140625,1758.89990234375,3613.2001953125,3410.5,4969.60009765625,4330.2998046875,4131.2998046875,3344.199951171875,6632.60009765625,2222.0,7976.7998046875,2346.60009765625,13128.099609375
9,6522.024935329924,6247.324729854399,6283.9923133559105,7037.057811050726,7752.713301192149,8718.62236588105,7315.191613130667,3522.899296674497,5067.849490148086,0.0,7525.454906012782,6571.514180605795,5626.096206979656,4481.582849263598,8225.53885800898,8156.142460115433,3969.449225516302,2693.855776380842,5238.749373970272,6355.180776631488,6407.0518466579315,4679.257643443848,4607.409541457172,4535.29163318668,4060.3969650270296,3953.7297738697885,7519.5113188310515,8165.322936026751,6902.129477284006,5240.753525768971,5646.304043712682,1638.0903259453391,4066.9576216727355,2482.5555282498663,5128.34196527992,2521.9761492375205,14311.987224801138
10,9114.400390625,8765.400390625,11339.5,14561.476220649289,12033.7998046875,12075.2001953125,11781.099609375,8307.0,8376.599609375,7525.454906012782,0.0,3116.39990234375,3202.2001953125,4138.400390625,1677.199951171875,1338.800048828125,3158.39990234375,8059.400390625,9598.0,10944.5,10965.8994140625,8050.7998046875,8334.2998046875,8246.400390625,8008.599609375,8735.900390625,11034.900390625,10832.2001953125,11946.599609375,9140.7998046875,9814.2998046875,6798.400390625,6428.2001953125,6898.2998046875,2533.10009765625,7313.2001953125,5537.5
11,10415.900390625,10066.900390625,12448.599609375,13280.326732854714,12024.599609375,12671.5,12890.2998046875,8814.099609375,9678.099609375,6571.514180605795,2649.39990234375,0.0,1428.699951171875,2531.39990234375,1399.9000244140625,2088.2001953125,3696.199951171875,8513.0,10105.099609375,12053.7001953125,12075.099609375,9352.2998046875,9635.7998046875,9547.900390625,9310.099609375,9613.900390625,12336.400390625,12133.7001953125,12519.30078125,9647.900390625,10321.400390625,7305.5,5917.2001953125,8199.7998046875,1908.5,7876.7998046875,6489.39990234375
12,9447.599609375,9098.599609375,11210.19921875,12202.69597633393,10972.80078125,11619.69921875,11651.900390625,7709.60009765625,8627.2001953125,5626.096206979656,3651.60009765625,1554.800048828125,0.0,1479.5999755859375,2861.39990234375,3549.699951171875,2728.0,7408.5,9000.599609375,10815.30078125,10836.7001953125,8301.400390625,8584.900390625,8496.900390625,8283.900390625,8375.5,11234.19921875,11165.400390625,11467.5,8543.400390625,9216.900390625,6201.0,4865.400390625,7168.7001953125,1384.60009765625,6772.2998046875,7950.89990234375
13,9410.5,9061.5,10595.599609375,10780.372855164043,10358.2001953125,11005.099609375,11037.2998046875,7095.0,8012.60009765625,4481.582849263598,3906.699951171875,2265.699951171875,1817.39990234375,0.0,3572.2998046875,4260.60009765625,2950.10009765625,6793.89990234375,8386.0,10200.7001953125,10222.099609375,7686.7998046875,7970.2998046875,7882.2998046875,7669.2998046875,7760.89990234375,10619.599609375,11128.30078125,10852.900390625,7928.7998046875,8602.2998046875,5586.39990234375,4250.7998046875,6554.10009765625,1868.0,6157.7001953125,8661.7998046875
14,10420.099609375,10071.099609375,12645.2001953125,15131.011822480463,13005.900390625,13380.900390625,13086.7998046875,9571.30078125,9682.2998046875,8225.53885800898,2010.0999755859375,2238.300048828125,2664.699951171875,3767.39990234375,0.0,747.9000244140625,4081.39990234375,9270.2001953125,10862.30078125,12250.2001953125,12271.599609375,9356.5,9640.0,9552.099609375,9314.2998046875,10041.599609375,12340.599609375,12137.900390625,13252.2998046875,10405.099609375,11078.599609375,8062.7001953125,7153.2001953125,8204.0,3144.5,8618.900390625,5152.0
15,10091.7001953125,9742.7001953125,12316.80078125,15141.676255360002,12644.599609375,13052.5,12758.400390625,9210.0,9353.900390625,8156.142460115433,1654.699951171875,2679.39990234375,3105.89990234375,4208.60009765625,477.9000244140625,0.0,3720.10009765625,8908.900390625,10501.0,11921.80078125,11943.19921875,9028.099609375,9311.599609375,9223.7001953125,8985.900390625,9713.2001953125,12012.19921875,11809.5,12923.900390625,10043.7998046875,10717.2998046875,7701.400390625,6989.89990234375,7875.60009765625,3094.800048828125,8272.7001953125,4796.7001953125
16,7855.89990234375,7506.89990234375,9754.7998046875,10997.467473922012,10055.7001953125,10490.5,10196.400390625,6254.099609375,7118.099609375,3969.449225516302,2924.5,3145.7001953125,2856.199951171875,3183.0,4035.300048828125,3803.60009765625,0.0,5953.0,7545.099609375,9359.7998046875,9381.2001953125,6792.2998046875,7075.7998046875,6987.89990234375,6750.099609375,6920.0,9776.400390625,9573.7001953125,10361.900390625,7087.89990234375,7761.400390625,4745.5,5138.5,5639.7998046875,2187.199951171875,5316.7998046875,8232.7001953125
17,6619.2001953125,6270.2998046875,6919.5,4441.573488674077,5880.400390625,6527.2998046875,6846.2001953125,3571.800048828125,5088.400390625,2693.855776380842,8134.0,8098.60009765625,7809.10009765625,6512.10009765625,9244.80078125,9013.099609375,6691.80029296875,0.0,3369.800048828125,6584.400390625,6545.900390625,4762.60009765625,4737.900390625,4958.10009765625,4745.2001953125,4144.60009765625,6943.5,7694.5,6375.099609375,2912.60009765625,3586.10009765625,3816.10009765625,3653.7001953125,4668.7001953125,7140.10009765625,4272.2001953125,13442.19921875
18,4860.0,4511.10009765625,4249.7001953125,2595.5787680241438,4014.5,4661.39990234375,4691.2998046875,2397.0,3357.900146484375,5238.749373970272,9157.6005859375,9616.0,9326.5,8577.5,10280.7001953125,10049.0,7675.10009765625,3325.300048828125,0.0,3854.699951171875,3876.099853515625,3032.2001953125,3004.7001953125,3228.7001953125,3732.10009765625,2172.199951171875,4273.7001953125,5024.7001953125,4509.2001953125,1854.5999755859375,1451.0999755859375,3876.699951171875,5982.5,4108.099609375,8657.599609375,3702.89990234375,14465.80078125
19,3805.10009765625,3456.300048828125,1797.199951171875,5135.444410274913,2498.300048828125,2461.5,2167.39990234375,2401.2998046875,3121.2998046875,6355.180776631488,9562.7001953125,10581.2001953125,10291.7001953125,9542.69921875,10685.7998046875,10454.099609375,8395.2998046875,5825.900390625,3204.10009765625,0.0,1423.5,2795.599853515625,2768.099853515625,2992.099853515625,3495.5,1946.7000732421875,1296.0999755859375,2047.0,2411.10009765625,4039.2998046875,3843.199951171875,4120.2998046875,7408.7001953125,4056.199951171875,9622.80078125,3651.0,14870.900390625
