0.000000000000000000e+00,2.752699999999999818e+02,5.534500000000000455e+02,4.937679384637975204e+02
1.000000000000000000e+00,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
2.000000000000000000e+00,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
3.000000000000000000e+00,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
4.000000000000000000e+00,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
5.000000000000000000e+00,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
6.000000000000000000e+00,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
7.000000000000000000e+00,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
8.000000000000000000e+00,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
9.000000000000000000e+00,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.000000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.100000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.200000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.300000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.400000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.500000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.600000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.700000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.800000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
1.900000000000000000e+01,2.752699999999999818e+02,1.339300000000000068e+02,1.708603790144805998e+02
2.000000000000000000e+01,2.752799999999999727e+02,1.999699999999999989e+02,1.445580539166354015e+02
