,Name,m_coeff,p_coeff,cst,max_flow,r2_value
0,ch1_evap_pump_values,0.017967538412632742,0.25907275836059745,0.20822561228008052,218.39031346222043,0.9978756971853316
1,ch2_evap_pump_values,0.03227290597861324,0.7944563097419644,1.518957414049023,820.4531778609238,0.9983565801098724
2,ch3_evap_pump_values,0.03227290597861324,0.7944563097419644,1.518957414049023,820.4531778609238,0.9983565801098724
3,ch1_cond_pump_values,0.06296315800767681,0.6721992395687396,1.96749079616173,561.0120813196613,0.9985651177675144
4,ch2_cond_pump_values,0.053380229212407565,1.6855432478402606,4.58555963848444,1829.4721663299206,0.9958057356815367
5,ch3_cond_pump_values,0.053380229212407565,1.6855432478402606,4.58555963848444,1829.4721663299206,0.9958057356815367
