,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
0,0.05,19.45060888,18.45060888,0.3971314385453551,0.7582527699253454,0.7474903951989731
1,0.525,19.45060888,18.45060888,0.4544466954174636,0.8312920331531188,0.8312920331533817
2,1.0,19.45060888,18.45060888,0.507251721562895,0.9043312963808994,0.9150936711073214
3,0.05,24.45060888,18.45060888,1.4546520899908415,1.3065955846337118,1.3065955846337118
4,0.525,24.45060888,18.45060888,1.7658509831554996,1.5949990339454025,1.594999033944724
5,1.0,24.45060888,18.45060888,2.0499884919600952,1.8834024832570933,1.883402483258262
6,0.05,29.45060888,18.45060888,1.5889094188050068,1.8549383993420818,1.8657007740684612
7,0.525,29.45060888,18.45060888,2.099504201482227,2.358706034737679,2.358706034737942
8,1.0,29.45060888,18.45060888,2.5604864461659997,2.8624736701332836,2.851711295405451
9,0.05,19.45060888,18.45060888,0.3971314385453551,0.7582527699253454,0.7474903951989731
10,0.525,19.45060888,18.45060888,0.4544466954174636,0.8312920331531188,0.8312920331533817
11,1.0,19.45060888,18.45060888,0.507251721562895,0.9043312963808994,0.9150936711073214
12,0.05,24.45060888,18.45060888,1.4546520899908415,1.3065955846337118,1.3065955846337118
13,0.525,24.45060888,18.45060888,1.7658509831554996,1.5949990339454025,1.594999033944724
14,1.0,24.45060888,18.45060888,2.0499884919600952,1.8834024832570933,1.883402483258262
15,0.05,29.45060888,18.45060888,1.5889094188050068,1.8549383993420818,1.8657007740684612
16,0.525,29.45060888,18.45060888,2.099504201482227,2.358706034737679,2.358706034737942
17,1.0,29.45060888,18.45060888,2.5604864461659997,2.8624736701332836,2.851711295405451
18,0.05,18.51007834,17.51007834,0.3971314385453551,0.7582527699241979,0.7474903951978291
19,0.525,18.51007834,17.51007834,0.4544466954174636,0.8312920331523586,0.8312920331528204
20,1.0,18.51007834,17.51007834,0.507251721562895,0.9043312963805192,0.9150936711051827
21,0.05,23.51007834,17.51007834,1.4546520899908415,1.3065955846325679,1.3065955846325679
22,0.525,23.51007834,17.51007834,1.7658509831554996,1.5949990339446387,1.5949990339451041
23,1.0,23.51007834,17.51007834,2.0499884919600952,1.8834024832567131,1.883402483254251
24,0.05,28.51007834,17.51007834,1.5889094188050068,1.8549383993409378,1.8657007740673173
25,0.525,28.51007834,17.51007834,2.099504201482227,2.358706034736926,2.3587060347373807
26,1.0,28.51007834,17.51007834,2.5604864461659997,2.862473670132907,2.8517112954051953
27,0.05,18.00064316,17.00064316,0.3971314385453551,0.7582527699236827,0.7474903951973033
28,0.525,18.00064316,17.00064316,0.4544466954174636,0.8312920331520317,0.8312920331530442
29,1.0,18.00064316,17.00064316,0.507251721562895,0.9043312963803807,0.915093671104799
30,0.05,23.00064316,17.00064316,1.4546520899908415,1.306595584632042,1.306595584632035
31,0.525,23.00064316,17.00064316,1.7658509831554996,1.5949990339443048,1.594999033944383
32,1.0,23.00064316,17.00064316,2.0499884919600952,1.8834024832565675,1.8834024832557361
33,0.05,28.00064316,17.00064316,1.5889094188050068,1.8549383993404085,1.8657007740667808
34,0.525,28.00064316,17.00064316,2.099504201482227,2.358706034736585,2.358706034736663
35,1.0,28.00064316,17.00064316,2.5604864461659997,2.8624736701327578,2.8517112954047974
36,0.05,18.00064316,17.00064316,0.3971314385453551,0.7582527699236827,0.7474903951973033
37,0.525,18.00064316,17.00064316,0.4544466954174636,0.8312920331520317,0.8312920331530442
38,1.0,18.00064316,17.00064316,0.507251721562895,0.9043312963803807,0.915093671104799
39,0.05,23.00064316,17.00064316,1.4546520899908415,1.306595584632042,1.306595584632035
40,0.525,23.00064316,17.00064316,1.7658509831554996,1.5949990339443048,1.594999033944383
41,1.0,23.00064316,17.00064316,2.0499884919600952,1.8834024832565675,1.8834024832557361
42,0.05,28.00064316,17.00064316,1.5889094188050068,1.8549383993404085,1.8657007740667808
43,0.525,28.00064316,17.00064316,2.099504201482227,2.358706034736585,2.358706034736663
44,1.0,28.00064316,17.00064316,2.5604864461659997,2.8624736701327578,2.8517112954047974
45,0.05,18.0,16.56490642,0.5473712491142417,0.8847221864878705,0.8741967559957757
46,0.525,18.0,16.56490642,0.6289435633020085,0.9810373206939147,0.9810373206925576
47,1.0,18.0,16.56490642,0.7040432743296023,1.0773524548999553,1.0878778853926079
48,0.05,23.0,16.56490642,1.490769847292964,1.3559435579021297,1.3559435579021368
49,0.525,23.0,16.56490642,1.8214843440107524,1.6628814244274714,1.662881424427031
50,1.0,23.0,16.56490642,2.123175083934983,1.9698192909528167,1.9698192909544687
51,0.05,28.0,16.56490642,1.5849063427854015,1.8271649293163819,1.8376903598084908
52,0.525,28.0,16.56490642,2.110275275253225,2.3447255281610317,2.344725528161508
53,1.0,28.0,16.56490642,2.5840692972941044,2.862286127005678,2.8517606965145
54,0.05,18.00064316,17.00064316,0.3971314385453551,0.7582527699236827,0.7474903951973033
55,0.525,18.00064316,17.00064316,0.4544466954174636,0.8312920331520317,0.8312920331530442
56,1.0,18.00064316,17.00064316,0.507251721562895,0.9043312963803807,0.915093671104799
57,0.05,23.00064316,17.00064316,1.4546520899908415,1.306595584632042,1.306595584632035
58,0.525,23.00064316,17.00064316,1.7658509831554996,1.5949990339443048,1.594999033944383
59,1.0,23.00064316,17.00064316,2.0499884919600952,1.8834024832565675,1.8834024832557361
60,0.05,28.00064316,17.00064316,1.5889094188050068,1.8549383993404085,1.8657007740667808
61,0.525,28.00064316,17.00064316,2.099504201482227,2.358706034736585,2.358706034736663
62,1.0,28.00064316,17.00064316,2.5604864461659997,2.8624736701327578,2.8517112954047974
