0.000000000000000000e+00,2.839342815249266891e+02,9.735278946906638566e+02,1.000000000000000000e+00,1.287567126336397996e+04
1.000000000000000000e+00,2.765313782991202629e+02,7.506060972678928920e+02,2.000000000000000000e+00,1.662258774242289746e+03
2.000000000000000000e+00,2.755282404692082423e+02,9.680360915458034015e+02,1.000000000000000000e+00,1.626614979823331851e+03
3.000000000000000000e+00,2.763409090909091219e+02,9.880591774305528361e+02,2.000000000000000000e+00,1.613035012297898447e+03
4.000000000000000000e+00,2.763472580645161543e+02,9.881088449008552743e+02,2.000000000000000000e+00,1.596542420417823905e+03
5.000000000000000000e+00,2.753377712609971013e+02,9.763873219094994056e+02,4.000000000000000000e+00,1.613557821398620035e+03
6.000000000000000000e+00,2.753123753665689151e+02,9.755926423846617581e+02,4.000000000000000000e+00,1.606311074057317683e+03
7.000000000000000000e+00,2.761631378299120456e+02,6.728126480686040622e+02,1.000000000000000000e+00,1.575585024579559558e+03
8.000000000000000000e+00,2.754266568914956110e+02,9.626861954589496690e+02,1.000000000000000000e+00,1.598265190754883406e+03
9.000000000000000000e+00,2.753123753665689151e+02,9.470196562550067938e+02,2.000000000000000000e+00,1.568589304787821675e+03
1.000000000000000000e+01,2.751726979472140897e+02,9.334036740392612046e+02,2.000000000000000000e+00,1.524209576797447426e+03
1.100000000000000000e+01,2.752044428152493083e+02,9.764724661443034393e+02,2.000000000000000000e+00,1.490967144657156041e+03
1.200000000000000000e+01,2.752044428152493083e+02,9.837522982200486013e+02,2.000000000000000000e+00,1.488934176148538427e+03
1.300000000000000000e+01,2.752044428152493083e+02,9.764582754385028238e+02,2.000000000000000000e+00,1.520620608169489515e+03
1.400000000000000000e+01,2.752996774193548504e+02,9.738613762769796267e+02,2.000000000000000000e+00,1.522001322436344026e+03
1.500000000000000000e+01,2.752107917888563406e+02,9.501487068840551728e+02,2.000000000000000000e+00,1.532423613341758937e+03
1.600000000000000000e+01,2.751726979472140897e+02,9.805168172974952085e+02,2.000000000000000000e+00,1.478894096242497199e+03
1.700000000000000000e+01,2.751726979472140897e+02,9.805168172974952085e+02,2.000000000000000000e+00,1.478894096242497199e+03
1.800000000000000000e+01,2.751980938416422759e+02,9.953744862707997072e+02,2.000000000000000000e+00,1.481584198555006196e+03
1.900000000000000000e+01,2.752171407624633730e+02,9.470835144311098475e+02,2.000000000000000000e+00,1.514673012212305821e+03
2.000000000000000000e+01,2.753187243401760043e+02,9.704556068848181667e+02,1.000000000000000000e+00,1.531697876606380305e+03
2.100000000000000000e+01,2.754457038123167649e+02,9.849868896247071461e+02,2.000000000000000000e+00,1.556423351996278825e+03
2.200000000000000000e+01,2.752171407624633730e+02,9.704627022377184176e+02,2.000000000000000000e+00,1.499211230827389954e+03
2.300000000000000000e+01,2.752806304985337533e+02,9.704556068848181667e+02,2.000000000000000000e+00,1.518623931969008481e+03
2.400000000000000000e+01,2.752044428152493083e+02,9.741026182755911123e+02,1.000000000000000000e+00,1.493144339317493177e+03
2.500000000000000000e+01,2.751663489736070574e+02,9.705336557667218358e+02,1.000000000000000000e+00,1.511617176866668387e+03
2.600000000000000000e+01,2.751663489736070574e+02,9.872857839644161686e+02,1.000000000000000000e+00,1.473787107352078692e+03
2.700000000000000000e+01,2.751663489736070574e+02,9.863208159699704538e+02,2.000000000000000000e+00,1.473652796535464859e+03
2.800000000000000000e+01,2.752488856304985347e+02,9.859234762075516301e+02,2.000000000000000000e+00,1.498084445838000647e+03
2.900000000000000000e+01,2.751980938416422759e+02,9.827092813436992174e+02,2.000000000000000000e+00,1.485173203201201204e+03
3.000000000000000000e+01,2.751853958944281544e+02,9.701008392398013029e+02,2.000000000000000000e+00,1.488999679865407870e+03
