0.000000000000000000e+00,2.791999999999999886e+02,5.391599999999999682e+02,1.427103764131307116e+03
1.000000000000000000e+00,2.791999999999999886e+02,5.391599999999999682e+02,1.427103764131307116e+03
2.000000000000000000e+00,2.791999999999999886e+02,5.391599999999999682e+02,1.427103764131307116e+03
3.000000000000000000e+00,2.791999999999999886e+02,5.391599999999999682e+02,1.427103764131307116e+03
4.000000000000000000e+00,2.765699999999999932e+02,1.098869999999999891e+03,1.416289383523544529e+03
5.000000000000000000e+00,2.765699999999999932e+02,1.098869999999999891e+03,1.416289383523544529e+03
6.000000000000000000e+00,2.778100000000000023e+02,1.262890000000000100e+03,1.343429666914246809e+03
7.000000000000000000e+00,2.778100000000000023e+02,1.262890000000000100e+03,1.343429666914246809e+03
8.000000000000000000e+00,2.778100000000000023e+02,1.262890000000000100e+03,1.343429666914246809e+03
9.000000000000000000e+00,2.790199999999999818e+02,5.757400000000000091e+02,7.591380388227864842e+02
1.000000000000000000e+01,2.790199999999999818e+02,5.757400000000000091e+02,7.591380388227864842e+02
1.100000000000000000e+01,2.762099999999999795e+02,1.260670000000000073e+03,1.263076478325201151e+03
1.200000000000000000e+01,2.762099999999999795e+02,1.262890000000000100e+03,1.219894641399745979e+03
1.300000000000000000e+01,2.762099999999999795e+02,1.262890000000000100e+03,1.219894641399745979e+03
1.400000000000000000e+01,2.762099999999999795e+02,1.262890000000000100e+03,1.219894641399745979e+03
1.500000000000000000e+01,2.778100000000000023e+02,7.573300000000000409e+02,9.835846690089888398e+02
1.600000000000000000e+01,2.778100000000000023e+02,7.573300000000000409e+02,9.835846690089888398e+02
1.700000000000000000e+01,2.778100000000000023e+02,7.573300000000000409e+02,9.835846690089888398e+02
1.800000000000000000e+01,2.778100000000000023e+02,7.573300000000000409e+02,9.835846690089888398e+02
1.900000000000000000e+01,2.778100000000000023e+02,7.573300000000000409e+02,9.835846690089888398e+02
2.000000000000000000e+01,2.778100000000000023e+02,7.573300000000000409e+02,9.835846690089888398e+02
