,gv2_req_flow,hsb_req_flow,pfa_req_flow,ser_req_flow,cp_flow,req_dt_evap,req_cond_flow
0,214.28571428571428,32.200818616366604,12.26697852052061,0.0,151.47307752739852,1.7773406745535223,1476
1,214.28571428571428,32.200818616366604,14.720374224624733,0.0,149.01968182329438,1.7982727281933,1476
2,44.82306684889944,21.467212410911067,12.26697852052061,0.0,139.8330557196689,1.3934604192365407,407
3,7.07732634456307,32.200818616366604,12.26697852052061,0.0,166.84519001854972,1.4409779508919525,407
4,6.290956747860434,21.467212410911067,12.26697852052061,0.0,178.3651658207079,1.0405866174317826,407
5,7.07732634456307,21.467212410911067,14.720374224624733,0.0,175.12540051990112,1.087107106344262,407
6,6.290956747860434,21.467212410911067,9.813582816416487,0.0,180.818561524812,1.0012676347042615,407
7,7.07732634456307,21.467212410911067,12.26697852052061,105.49601527647724,72.08278094752802,2.73850438090015,407
8,349.93446920170595,32.200818616366604,103.04261957237311,88.32224534774839,55.11674971180594,2.5886235451395634,1883
9,214.28571428571428,21.467212410911067,83.41545393954014,83.41545393954014,7.642754374294384,2.8867395174617387,1476
10,428.57142857142856,32.200818616366604,90.7756410518525,73.60187112312366,3.4671430872285782,2.6885543358749158,1883
11,642.8571428571428,21.467212410911067,95.68243246006074,95.68243246006074,183.1542712118246,2.0476895988973607,1883
12,857.1428571428571,32.200818616366604,103.04261957237311,88.32224534774839,149.97122617065475,2.146512327247068,2952
13,642.8571428571428,32.200818616366604,105.49601527647724,90.7756410518525,167.51387359816079,2.146879342516496,1883
14,857.1428571428571,21.467212410911067,98.13582816416488,85.86884964364425,168.06501948842265,2.055806761474698,2952
15,857.1428571428571,32.200818616366604,115.30959809289372,90.7756410518525,135.25085194603025,2.1883764345266234,2952
16,857.1428571428571,21.467212410911067,115.30959809289372,93.22903675595663,143.5310624473816,2.1255802736072904,2952
17,857.1428571428571,32.200818616366604,103.04261957237311,90.7756410518525,147.51783046655078,2.153489678460327,2952
18,857.1428571428571,21.467212410911067,107.94941098058136,88.32224534774839,155.79804096790212,2.090693517540994,2952
19,642.8571428571428,32.200818616366604,100.58922386826899,83.41545393954014,179.78085211868142,2.1055502826751895,1883
20,857.1428571428571,42.934424821822134,83.41545393954014,78.5086625313319,168.67836841444864,2.1325576248205493,2952
21,857.1428571428571,21.467212410911067,22.080561336937098,4.906791408208243,133.2460691010864,1.906426872359776,1883
22,857.1428571428571,32.200818616366604,19.627165632832973,0.0,129.8726500079432,1.9642875561376048,1883
23,428.57142857142856,32.200818616366604,14.720374224624733,0.0,153.1242810375801,1.855296463258465,1883
