,Tin,Tout,Twb,E,mw,ma
2393,23.100000000000023,21.400000000000034,15.213528900000028,0.0,237.6,0.0
2394,23.100000000000023,21.400000000000034,14.139675000000011,0.0,233.2,0.0
2395,21.5,20.900000000000034,13.66899810000001,0.0,233.0,0.0
2396,21.5,20.900000000000034,13.66899810000001,0.0,234.6,0.0
2397,21.0,20.900000000000034,13.161829600000033,0.0,236.85999999999999,0.0
2398,21.0,20.900000000000034,12.703691200000037,0.0,236.71999999999997,0.0
2399,20.5,20.400000000000034,12.703691200000037,0.0,237.2,0.0
2400,20.900000000000034,19.900000000000034,12.703691200000037,0.0,236.92,0.0
2401,21.80000000000001,20.900000000000034,12.703691200000037,0.0,236.51999999999998,0.0
2402,24.100000000000023,20.900000000000034,15.096809000000007,0.0,64.53999999999999,0.0
2403,23.600000000000023,20.900000000000034,15.096809000000007,0.0,64.86,0.0
2404,24.100000000000023,20.900000000000034,16.460605399999963,0.0,65.39999999999999,0.0
2405,23.600000000000023,20.900000000000034,16.04872720000003,0.0,64.56,0.0
2406,23.600000000000023,20.900000000000034,16.460605399999963,0.0,64.74,0.0
2407,22.100000000000023,20.900000000000034,16.460605399999963,0.0,64.46,0.0
2408,21.600000000000023,20.900000000000034,16.460605399999963,0.0,64.03999999999999,0.0
2409,21.600000000000023,20.900000000000034,16.460605399999963,0.0,64.53999999999999,0.0
2410,21.100000000000023,20.400000000000034,16.564906399999984,0.0,63.96,0.0
2411,21.100000000000023,20.400000000000034,16.19378510000007,0.0,65.46,0.0
2412,20.600000000000023,20.400000000000034,17.174039700000037,0.0,64.46,0.0
2413,23.100000000000023,20.5,16.564906399999984,0.0,64.2,0.0
2414,23.600000000000023,21.0,14.634302899999966,0.0,64.7,0.0
2415,23.600000000000023,21.0,13.66899810000001,0.0,65.5,0.0
2416,23.600000000000023,21.0,13.66899810000001,0.0,64.72,0.0
2417,23.600000000000023,20.5,13.161829600000033,0.0,65.53999999999999,0.0
2418,23.100000000000023,20.5,13.707105100000092,0.0,64.74,0.0
2419,23.100000000000023,20.5,10.812301800000057,0.0,65.06,0.0
2420,21.5,20.5,8.738376100000039,0.0,64.86,0.0
2421,21.0,20.0,8.433020400000032,0.0,65.36,0.0
2422,21.600000000000023,21.200000000000045,11.201181700000006,0.0,235.66,0.0
2423,23.5,22.30000000000001,11.089061700000059,1.0,234.05999999999997,16778.04545
2424,24.700000000000045,21.900000000000034,11.576119500000004,3.0,233.51999999999998,50334.136360000004
2425,23.600000000000023,21.5,12.570664300000033,2.5,239.11999999999998,41945.113639999996
2426,23.80000000000001,22.30000000000001,13.251286700000037,2.0,235.26,33556.09091
2427,23.80000000000001,21.900000000000034,14.147204200000033,3.0,234.11999999999998,50334.136360000004
2428,23.80000000000001,21.80000000000001,13.634503199999983,2.0,236.31999999999996,33556.09091
2429,23.80000000000001,21.80000000000001,13.637179500000002,2.0,236.2,33556.09091
2430,23.80000000000001,21.900000000000034,13.141404399999999,3.0,232.51999999999995,50334.136360000004
2431,23.80000000000001,21.900000000000034,12.710232500000018,2.0,240.51999999999998,33556.09091
2432,23.80000000000001,21.900000000000034,12.728143000000046,3.0,238.59999999999997,50334.136360000004
2433,23.30000000000001,22.30000000000001,11.772632199999975,2.0,237.2,33556.09091
2434,25.200000000000045,21.200000000000045,11.772632199999975,1.0,65.33999999999999,16778.04545
2435,23.200000000000045,20.700000000000045,11.198720800000046,0.0,65.06,0.0
2436,23.200000000000045,20.700000000000045,11.198720800000046,0.0,64.94,0.0
2437,23.200000000000045,20.700000000000045,10.773070700000005,0.0,64.42,0.0
2438,23.200000000000045,20.700000000000045,11.198720800000046,0.0,64.32,0.0
2439,23.200000000000045,21.100000000000023,10.743518800000004,0.0,65.94,0.0
2440,23.30000000000001,22.30000000000001,14.063610500000038,1.0,238.4,16778.04545
2441,23.80000000000001,22.0,14.063610500000038,2.0,235.39999999999998,33556.09091
2442,23.80000000000001,22.0,15.094279800000038,3.0,235.32,50334.136360000004
2443,23.80000000000001,22.0,15.094279800000038,4.0,234.71999999999997,67112.18182
