4.615818907309773067e+00,4.690587544155448541e+00,-2.681611703810473202e+00,-3.084142885435058101e+00,1.000000000000000000e+00,inf
7.629452739337239109e-04,7.629452739337239109e-04,-9.997842297709958359e+00,6.412464977033575236e-03,1.000000000000000000e+00,inf
3.051781095734895644e-03,4.200776678288860921e+00,-4.316433729012325138e+00,-1.524937582052330320e-01,1.000000000000000000e+00,8.325691804923935901e-01
7.629452739337239109e-04,7.629452739337239109e-04,-9.997842297709958359e+00,6.412464977033575236e-03,1.000000000000000000e+00,8.279653136305544781e-01
4.417453136086550103e+00,4.270967643490934051e+00,-2.926134355500987994e+00,-1.598848620253846331e+00,1.000000000000000000e+00,1.588205519600689175e-01
7.629452739337239109e-04,4.692113434703330199e+00,-3.912444590712454762e+00,-1.549460201078113997e+00,1.000000000000000000e+00,1.516298384893347562e-01
4.416690190812616379e+00,2.288835821801171733e-03,-4.134006097484748565e+00,-1.087567183920428393e+00,1.000000000000000000e+00,1.337050052620532836e-01
4.321322031570673516e+00,3.814726369682830409e-03,-4.213612475396574908e+00,-7.145400409530221486e-01,1.000000000000000000e+00,1.327274958914733405e-01
4.396853613690282714e+00,4.689824598881514817e+00,-2.764519893576774301e+00,-2.578947086249841814e+00,1.000000000000000000e+00,1.299408547553525528e-01
4.317507305200990686e+00,4.691350489429396475e+00,-2.793914638786247018e+00,-2.262616358899980806e+00,1.000000000000000000e+00,1.085433603900906596e-01
4.492984718206159300e+00,3.051781095734895644e-03,-4.071404158591759526e+00,-1.312431469772522341e+00,1.000000000000000000e+00,8.169152873318656638e-02
4.419741971908351275e+00,3.814726369682830409e-03,-4.131482780771169594e+00,-1.094012417902288536e+00,1.000000000000000000e+00,7.918997223224746862e-02
4.494510608754026748e+00,4.688298708333647369e+00,-2.728223324804035954e+00,-2.879616424523982143e+00,1.000000000000000000e+00,7.847994427284898933e-02
4.419741971908351275e+00,4.692113434703330199e+00,-2.754947993401561934e+00,-2.658298181505689417e+00,1.000000000000000000e+00,7.611031132005477429e-02
4.517398966972095309e+00,3.051781095734895644e-03,-4.051572565098958023e+00,-1.370113442114635482e+00,1.000000000000000000e+00,5.739911223947560814e-02
4.591404658543837058e+00,1.525890547867447822e-03,-3.992046914759378673e+00,-1.500589199917825134e+00,1.000000000000000000e+00,5.469002091744984417e-02
4.514347185876360413e+00,4.689824598881514817e+00,-2.720136592479104110e+00,-2.926317266201670098e+00,1.000000000000000000e+00,5.255571910626082033e-02
4.592930549091704506e+00,4.689061653607581093e+00,-2.690811360536735197e+00,-3.061438455804467829e+00,1.000000000000000000e+00,4.803630964892019461e-02
6.103562191484002142e-03,4.225953872328730654e+00,-4.294750388521984874e+00,-2.695011074194422207e-01,1.000000000000000000e+00,3.192843877952106224e-02
3.051781095734895644e-03,4.208406131028226582e+00,-4.309852347828940111e+00,-1.904036344164357075e-01,1.000000000000000000e+00,2.832425135831877216e-02
4.416690190812616379e+00,4.689061653607581093e+00,-2.757325956283391832e+00,-2.648749805389523093e+00,1.000000000000000000e+00,2.613729917343668788e-02
4.612767126214038171e+00,4.292330111161120954e+00,-2.836012741023498762e+00,-2.127063836572637090e+00,1.000000000000000000e+00,2.554960403822445492e-02
4.397616558964216438e+00,4.291567165887187230e+00,-2.926061813850591609e+00,-1.623631615936434347e+00,1.000000000000000000e+00,2.246091234899106129e-02
2.288835821801171733e-03,4.228242708150546036e+00,-4.292788095117402669e+00,-2.898612313699699961e-01,1.000000000000000000e+00,1.815709299768126020e-02
4.299196618626538680e+00,4.689824598881514817e+00,-2.801474150889064596e+00,-2.182670370906294455e+00,1.000000000000000000e+00,1.815033570633347443e-02
4.410586628621132377e+00,4.290804220613253506e+00,-2.920941535008130252e+00,-1.666071738276013736e+00,1.000000000000000000e+00,1.813141055116494760e-02
1.525890547867447822e-03,4.689061653607581093e+00,-3.914833158685320225e+00,-1.547878849741975760e+00,1.000000000000000000e+00,1.696644120871977288e-02
5.340616917550278231e-03,4.238923941985632382e+00,-4.283625077076121279e+00,-3.341166998194977644e-01,1.000000000000000000e+00,1.629555431552571695e-02
4.615055962035839343e+00,2.288835821801171733e-03,-3.973207834018080753e+00,-1.522692360585554683e+00,1.000000000000000000e+00,1.612829376529790332e-02
4.309114907187705512e+00,3.051781095734895644e-03,-4.223912771164398450e+00,-6.635015554814661654e-01,1.000000000000000000e+00,1.523695531694455735e-02
4.303011344996221510e+00,2.288835821801171733e-03,-4.229072501573513776e+00,-6.386137271977502250e-01,1.000000000000000000e+00,1.468061344333819809e-02
4.494510608754026748e+00,4.290041275339319782e+00,-2.886155583837642258e+00,-1.914300300159587298e+00,1.000000000000000000e+00,1.459939157170390273e-02
4.592167603817770782e+00,4.272493534038801499e+00,-2.852277525368079214e+00,-2.015116946805126208e+00,1.000000000000000000e+00,1.453876010285791269e-02
7.629452739337239109e-04,4.275545315134536395e+00,-4.252368051500865498e+00,-5.189359985741845982e-01,1.000000000000000000e+00,1.424977509436746621e-02
2.288835821801171733e-03,4.267915862395184945e+00,-4.258861187935050197e+00,-4.790540104948042277e-01,1.000000000000000000e+00,1.379197051154545418e-02
4.592167603817770782e+00,4.267915862395184945e+00,-2.854056333401723933e+00,-1.993853935947411671e+00,1.000000000000000000e+00,1.376710010598936051e-02
1.525890547867447822e-03,4.261812300203700943e+00,-4.264063497645821599e+00,-4.526472152289646722e-01,1.000000000000000000e+00,1.370841089764864192e-02
4.513584240602426689e+00,4.286226548969636951e+00,-2.879707192679147987e+00,-1.942364707449007799e+00,1.000000000000000000e+00,1.339828909530033779e-02
4.312929633557388343e+00,2.288835821801171733e-03,-4.220691785457223233e+00,-6.821641608179235261e-01,1.000000000000000000e+00,1.296750442474176729e-02
4.298433673352604956e+00,1.525890547867447822e-03,-4.232946421639049106e+00,-6.204119293004947133e-01,1.000000000000000000e+00,1.259171938417716526e-02
4.590641713269903335e+00,4.264101136025516325e+00,-2.856177355880316071e+00,-1.974216346026976154e+00,1.000000000000000000e+00,1.257782221755749177e-02
4.493747663480093024e+00,4.251131066368600386e+00,-2.901989721253972476e+00,-1.731828289088561235e+00,1.000000000000000000e+00,1.254435425733007627e-02
4.592167603817770782e+00,4.286989494243570675e+00,-2.846645225160871817e+00,-2.081582553071072539e+00,1.000000000000000000e+00,1.232815361228846267e-02
4.494510608754026748e+00,4.254945792738283217e+00,-2.900146835635731168e+00,-1.751836288197842428e+00,1.000000000000000000e+00,1.221759249242228632e-02
3.051781095734895644e-03,4.291567165887187230e+00,-4.238762836409937229e+00,-5.854879333382019269e-01,1.000000000000000000e+00,1.209523469531583253e-02
3.814726369682830409e-03,4.255708738012216941e+00,-4.269270644702213069e+00,-4.178486980958262542e-01,1.000000000000000000e+00,1.200595449769005334e-02
1.525890547867447822e-03,4.258760519107966047e+00,-4.266666889570867482e+00,-4.382929088315838939e-01,1.000000000000000000e+00,1.197135777988049196e-02
2.288835821801171733e-03,4.285463603695703227e+00,-4.243940708585437704e+00,-5.598503009233555261e-01,1.000000000000000000e+00,1.155365128784831448e-02
4.498325335123709579e+00,4.245027504177130595e+00,-2.902491487101384049e+00,-1.714057705349548488e+00,1.000000000000000000e+00,1.145055082272502384e-02
4.592930549091704506e+00,4.277071205682418054e+00,-2.850180525161812639e+00,-2.037149542254943491e+00,1.000000000000000000e+00,1.144157677710055422e-02
4.496036499301908407e+00,4.274019424586668947e+00,-2.891902321824626920e+00,-1.844873682369161383e+00,1.000000000000000000e+00,1.115326213599297442e-02
4.507480678410928476e+00,1.525890547867447822e-03,-4.059618102057680922e+00,-1.351737794255909897e+00,1.000000000000000000e+00,1.107183003568134455e-02
4.495273554027960472e+00,4.257997573834032323e+00,-2.898608807379734476e+00,-1.768159253943716536e+00,1.000000000000000000e+00,1.084858237124167527e-02
4.596745275461387337e+00,4.280885932052086673e+00,-2.847108875485298007e+00,-2.059029156703805263e+00,1.000000000000000000e+00,1.083429933251824594e-02
4.495273554027960472e+00,4.270967643490934051e+00,-2.893438542190773788e+00,-1.828845761514704460e+00,1.000000000000000000e+00,1.081299464229576457e-02
4.492984718206159300e+00,4.285463603695703227e+00,-2.888617991352985470e+00,-1.889722768304987088e+00,1.000000000000000000e+00,1.075831092947858968e-02
4.316744359927056962e+00,1.525890547867447822e-03,-4.217473141498529365e+00,-7.008580880570877136e-01,1.000000000000000000e+00,1.029572645457698700e-02
4.515873076424227861e+00,4.290041275339319782e+00,-2.877239376063384757e+00,-1.964774566351533469e+00,1.000000000000000000e+00,1.008602903616667712e-02
4.496036499301908407e+00,4.242738668355315212e+00,-2.904370322998174991e+00,-1.697445352577299893e+00,1.000000000000000000e+00,9.889763539615990112e-03
4.602085892378937615e+00,2.288835821801171733e-03,-3.983527768459071972e+00,-1.510392186887781429e+00,1.000000000000000000e+00,9.726811946129950565e-03
1.525890547867447822e-03,4.267152917121251221e+00,-4.259511383549162922e+00,-4.776368501301826441e-01,1.000000000000000000e+00,9.255417009014563559e-03
4.498325335123709579e+00,4.277834150956351777e+00,-2.889423696454580970e+00,-1.868099813957194488e+00,1.000000000000000000e+00,9.203378866042536202e-03
4.299196618626538680e+00,4.689824598881514817e+00,-2.801474150889064596e+00,-2.182670370906294455e+00,1.000000000000000000e+00,9.108565349664095312e-03
4.302248399722287786e+00,4.689824598881514817e+00,-2.800318718976462673e+00,-2.196230948198263366e+00,1.000000000000000000e+00,9.069748229850786714e-03
2.288835821801171733e-03,4.288515384791452334e+00,-4.241351183696026261e+00,-5.736994606653560425e-01,1.000000000000000000e+00,8.447978727062720877e-03
4.494510608754026748e+00,4.286989494243570675e+00,-2.887371918241101287e+00,-1.900482247891646992e+00,1.000000000000000000e+00,8.289032330576427340e-03
1.525890547867447822e-03,4.249605175820732939e+00,-4.274486606115216247e+00,-3.949161571932977566e-01,1.000000000000000000e+00,8.248345769422649534e-03
4.494510608754026748e+00,4.278597096230285501e+00,-2.890717139708339545e+00,-1.862165948289152162e+00,1.000000000000000000e+00,7.853981249365678610e-03
4.306826071365904340e+00,4.689824598881514817e+00,-2.798585630737260299e+00,-2.216446366329975604e+00,1.000000000000000000e+00,7.844294426524000066e-03
4.315981414653123238e+00,4.689824598881514817e+00,-2.795119678645190842e+00,-2.256413923206487482e+00,1.000000000000000000e+00,7.801047310662064839e-03
4.494510608754026748e+00,4.266389971847317497e+00,-2.895583678059641564e+00,-1.805637843156474354e+00,1.000000000000000000e+00,7.709612900170054184e-03
4.512058350054545031e+00,4.289278330065386058e+00,-2.879133692604481265e+00,-1.952742235028379181e+00,1.000000000000000000e+00,7.588385433887225202e-03
4.502903006767326133e+00,4.690587544155448541e+00,-2.724154994238769056e+00,-2.899583812693815155e+00,1.000000000000000000e+00,7.578203063831096160e-03
2.288835821801171733e-03,4.251894011642548321e+00,-4.272530041965839409e+00,-4.036645813811499117e-01,1.000000000000000000e+00,7.560769066533652889e-03
4.591404658543837058e+00,4.280122986778152949e+00,-2.849631094682933963e+00,-2.049359855863308155e+00,1.000000000000000000e+00,7.499349477904711236e-03
4.502903006767326133e+00,5.340616917550278231e-03,-4.063334159807026502e+00,-1.331293774279286746e+00,1.000000000000000000e+00,7.495987936200617860e-03
4.606663564022554169e+00,4.688298708333647369e+00,-2.685933192053405083e+00,-3.076369712540765633e+00,1.000000000000000000e+00,7.353284300465189917e-03
3.051781095734895644e-03,4.245790449451064319e+00,-4.277748345873890301e+00,-3.725709426803867075e-01,1.000000000000000000e+00,7.319442223226961010e-03
3.051781095734895644e-03,4.281648877326034608e+00,-4.247179433932142700e+00,-5.404542577916728874e-01,1.000000000000000000e+00,7.290213456510320246e-03
1.525890547867447822e-03,4.205354349932477476e+00,-4.312484411565180586e+00,-1.794033857354042638e-01,1.000000000000000000e+00,7.224071815452201735e-03
4.494510608754026748e+00,4.261812300203700943e+00,-2.897408853319433319e+00,-1.784207841566466168e+00,1.000000000000000000e+00,7.216265730623098833e-03
4.605137673474672511e+00,4.290041275339319782e+00,-2.840067486634714200e+00,-2.109547727485225899e+00,1.000000000000000000e+00,7.210754770765455575e-03
4.496036499301908407e+00,3.051781095734895644e-03,-4.068919910530813588e+00,-1.320056517367621307e+00,1.000000000000000000e+00,7.206235615949515422e-03
4.495273554027960472e+00,4.262575245477634667e+00,-2.896783899325428013e+00,-1.789690636660298040e+00,1.000000000000000000e+00,7.183498722452434648e-03
4.503665952041259857e+00,2.288835821801171733e-03,-4.062716287600789400e+00,-1.340602720421774086e+00,1.000000000000000000e+00,7.122918527490893631e-03
4.498325335123709579e+00,4.689824598881514817e+00,-2.726182493272514051e+00,-2.888693539989796832e+00,1.000000000000000000e+00,7.016845965426192835e-03
2.288835821801171733e-03,4.226716817602664378e+00,-4.294098359802922538e+00,-2.824253705561217132e-01,1.000000000000000000e+00,6.856063858692159826e-03
4.419741971908351275e+00,4.286226548969636951e+00,-2.918968903032734374e+00,-1.676671524229332189e+00,1.000000000000000000e+00,6.846375709496861466e-03
4.305300180818022682e+00,4.689824598881514817e+00,-2.799163318735284900e+00,-2.209724777613082836e+00,1.000000000000000000e+00,6.777913598234384766e-03
4.312166688283440408e+00,4.692113434703330199e+00,-2.795621473541989310e+00,-2.239227799283438181e+00,1.000000000000000000e+00,6.720319746862294004e-03
4.310640797735572960e+00,4.690587544155448541e+00,-2.796827214348803103e+00,-2.232981175900017767e+00,1.000000000000000000e+00,6.685575116847737240e-03
4.299196618626538680e+00,2.288835821801171733e-03,-4.232300283148474840e+00,-6.216733979567553581e-01,1.000000000000000000e+00,6.418987707218955403e-03
1.525890547867447822e-03,4.240449832533514041e+00,-4.282320654211353883e+00,-3.510894292349826529e-01,1.000000000000000000e+00,6.222944790414582962e-03
4.611241235666170724e+00,4.290804220613253506e+00,-2.837236199218997168e+00,-2.118814672295718182e+00,1.000000000000000000e+00,6.221837489013119088e-03
4.592930549091704506e+00,4.290041275339319782e+00,-2.845142327982070896e+00,-2.096299279884577871e+00,1.000000000000000000e+00,6.122357895804233889e-03
2.288835821801171733e-03,4.245027504177130595e+00,-4.278401543747924585e+00,-3.709183726464915232e-01,1.000000000000000000e+00,5.715899114719963543e-03
2.288835821801171733e-03,4.241975723081381489e+00,-4.281013689446796278e+00,-3.562850013489358147e-01,1.000000000000000000e+00,5.675260188355442034e-03
6.103562191484002142e-03,4.239686887259580317e+00,-4.282970611117876913e+00,-3.360763977755629739e-01,1.000000000000000000e+00,5.670097331554273430e-03
4.496799444575842131e+00,4.239686887259580317e+00,-2.905264431506921596e+00,-1.684664203495580548e+00,1.000000000000000000e+00,5.570066184397343134e-03
4.508243623684876411e+00,4.689824598881514817e+00,-2.722439527419085348e+00,-2.912372610803521056e+00,1.000000000000000000e+00,5.421940445667661722e-03
