2.216966377001776323e+01,7.391413813887126594e+00
-1.336756414462391263e+01,3.926116379672086509e+01
-6.151017387522792745e+01,4.818457172067047622e+01
-4.234956626561177018e+01,9.077751752866765855e+01
-2.524662205979964824e+01,8.144517093788863349e+01
1.387492275179100432e+01,9.408793707227380310e+01
-4.796713231759886042e+01,8.765630841299753229e+01
7.273615063591486773e+01,7.248285280496830296e+01
6.821035927092950146e+01,-5.932433566540272096e+01
-7.125908858557579606e+00,3.731565334818526480e+00
-6.354494892081390844e+01,8.273225961501782422e+01
2.059494472461489067e+01,7.951415644955787343e+01
-5.760007934630849036e+01,9.810408099427027651e+01
2.147538357073645443e+01,3.769483714933127771e+01
9.387507534084579675e+01,6.934028122162797558e+01
-8.650197221353312216e+01,6.204423556698276343e+01
1.269922408465640729e+01,1.597912581730511761e+01
6.082810080032959377e+01,-7.325113869582135351e+01
9.851530849692150582e+01,-1.609127877257364503e+01
-1.974197190835501203e+01,-9.578396441623242197e+01
-7.929900588230806591e+01,8.646687673093208559e+01
-8.839331354761922910e+01,5.124703405024757785e+01
-1.578533771772551120e+01,4.418673848524846903e+01
3.877593060249787982e+01,-4.224885748945228414e+01
4.306902365893293450e+01,2.305773206887869264e+01
8.734502674123186239e+01,-5.992782537708570345e+01
-5.279428706578877240e+01,6.325502971671841124e+01
-9.386210527118889502e+01,-4.030105820509495373e+01
-5.784651066978965872e+01,4.670750967033129086e+00
-8.875342371691672838e+00,9.581829695355952481e+01
-1.185540661168373333e+01,1.391993652295320771e+01
5.470699086754507334e+01,8.029541241006782570e+01
-6.717199075310327316e+01,-7.221658490436480804e+01
5.502971671841979173e+01,6.399279779661404177e+01
-1.888442142045151684e+01,2.447528438785084859e+01
4.590641713269903335e+00,-4.569813307291467908e+01
-6.625569347910673912e+01,-3.992034851340113732e+01
8.994590718007796681e+01,-4.453464153016304294e+01
-6.154069168618534746e+01,-4.137375926024826356e+01
8.270937125679975566e+01,4.056961494152025693e+01
6.952720281374215006e+01,-7.985061531536342727e+01
5.853545025215339592e+01,-7.974227708646458268e+01
-3.324305147591762477e+01,-2.500247957214028816e+01
3.836470309984665050e+01,7.927459163354214411e+01
6.394015457271248692e+01,-4.581028602818319939e+01
-2.913459117577495761e+01,4.827765104409061792e+01
-6.964011871428462541e+01,6.306047867186487110e+01
-3.704709661176003266e+01,-1.627133385722243020e+01
3.172860510715565852e+01,7.488994514423478677e+01
7.778379656827218014e+01,3.938399798582449307e+01
3.814726369682830409e-03,4.828756933265177054e+01
8.576267824308962417e+01,3.061546795248378317e+01
-9.995117150246812798e+01,6.079910887992002699e+01
2.935126763357266100e+01,-6.447879393611096077e+01
4.090073319040826050e+01,-9.639279474483295473e+01
8.070511402217118757e+01,4.990425036812112580e+00
-1.211023033317819397e+01,2.252977393931531935e+01
4.213288980781408100e+01,-1.857313974868583273e+01
-7.727262323473536298e+01,6.983390681386424603e+01
-8.463351923766508378e+01,1.155328028320528233e+01
9.822157456645635421e+01,-2.362688924323458650e+01
3.192925971420066844e+00,-3.418147416285829365e+01
-5.855910155564541242e+01,-5.224649235910305833e+00
