2.761700000000000159e+02,9.841000000000000227e+02,7.869647616616038022e+02
2.761700000000000159e+02,9.841000000000000227e+02,7.869647616616038022e+02
2.765400000000000205e+02,1.224000000000000057e+02,1.586761717222101424e+02
2.761499999999999773e+02,1.224000000000000057e+02,1.442432779319005931e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
2.761700000000000159e+02,1.195900000000000034e+02,1.277456694516977507e+02
