,gv2_req_flow,hsb_req_flow,pfa_req_flow,ser_req_flow,cp_flow,req_dt_evap,req_cond_flow
0,214.28571428571428,2.6834015513638834,4.906791408208243,0.9568243246006074,187.393857380113,1.1470765394598166,1476
1,95.83398103729569,2.6834015513638834,2.4533957041041217,0.9568243246006074,116.46271088263569,1.03059032691928,407
2,65.75470232132123,3.577868734794058,4.906791408208243,0.9568243246006074,143.19412671107585,0.827211640894622,407
3,3.9639359554340667,2.3852458231960383,4.906791408208243,0.9568243246006074,206.17751598856103,0.2176492757370735,407
4,2.0985543292211695,2.3852458231960383,4.906791408208243,0.9322903675595662,208.06743157181498,0.20017307891816358,407
5,1.865381625783553,2.3852458231960383,4.906791408208243,0.9568243246006074,208.27607031821154,0.19843089287000998,407
6,1.865381625783553,1.9515647644331222,2.4533957041041217,0.9568243246006074,211.1631470810786,0.14322545247639218,407
7,2.0985543292211695,1.9515647644331222,4.906791408208243,0.9568243246006074,208.47657867353684,0.18467981107934214,407
8,40.8052230672353,1.9515647644331222,22.080561336937098,0.9568243246006074,152.59614000679386,0.8143850851943467,407
9,23.16602316741563,2.9273471466496837,12.26697852052061,0.9568243246006074,179.07314034081347,0.5313153848554414,407
10,191.11969110112486,1.9515647644331222,14.720374224624733,0.9568243246006074,9.64185908521668,2.0729953081916492,407
11,106.17177383576151,1.7889343679337093,14.720374224624733,0.9568243246006074,94.75240674707943,1.2890920527813674,407
12,108.11394044995275,4.472335919297592,22.080561336937098,0.9568243246006074,82.76665146921195,1.5231326551929156,407
13,428.57142857142856,4.472335919297592,26.98735274514534,0.9568243246006074,167.62896088952783,1.5760412428938002,1883
14,103.44827586799094,2.4769860477430803,39.25433126566595,0.9568243246006074,72.25389599399941,1.6825447923717527,407
15,110.83743841772333,2.4769860477430803,26.98735274514534,0.9568243246006074,77.13171196478763,1.5536192037267353,407
16,214.28571428571428,3.3026480632996535,26.98735274514534,0.9568243246006074,164.69404953124015,1.3475412070116053,1476
17,428.57142857142856,2.4769860477430803,19.627165632832973,0.9568243246006074,176.98449787339473,1.509667822607272,1883
18,214.28571428571428,1.7889343679337093,22.080561336937098,0.9568243246006074,171.1145546348143,1.2761575369120897,1476
19,214.28571428571428,2.6834015513638834,17.173769928728852,0.9568243246006074,175.12687885959238,1.2517368076587048,1476
20,214.28571428571428,1.7889343679337093,12.26697852052061,0.9322903675595662,180.95267140827184,1.192220001816581,1476
21,214.28571428571428,1.7889343679337093,4.906791408208243,0.9568243246006074,188.28832456354317,1.129633161433646,1476
22,428.57142857142856,2.6834015513638834,4.906791408208243,0.9568243246006074,191.4984565943987,1.4303349482240753,1883
23,93.6507936571543,1.6513240311131463,4.906791408208243,0.9568243246006074,117.2245800789237,1.0121091502899682,407
