T_DB,T_WB
296.15,292.5411371
296.15,292.0661636
295.15,291.6006089
295.15,291.6006089
295.15,290.5442016
295.15,291.0203783
294.15,290.6600783
294.15,290.6600783
294.15,290.6600783
295.15,291.6006089
297.15,292.3689758
297.15,293.481663
296.15,292.5411371
297.15,292.9946443
297.15,292.9946443
298.15,293.9231225
298.15,293.9231225
298.15,293.9231225
297.15,293.481663
297.15,292.9946443
297.15,292.9946443
296.15,292.5411371
296.15,292.0661636
295.15,292.1666562
295.15,291.6006089
295.15,291.6006089
294.15,291.1025569
294.15,291.1025569
294.15,291.1025569
293.15,290.6802052
294.15,291.1025569
293.15,290.6802052
294.15,291.1025569
296.15,291.4565903
297.15,292.3689758
297.15,292.9946443
297.15,292.9946443
297.15,292.9946443
297.15,292.9946443
298.15,293.4114506
298.15,292.8853761
297.15,292.9946443
297.15,292.9946443
297.15,292.9946443
297.15,292.9946443
296.15,292.5411371
295.15,292.7207564
295.15,292.1666562
294.15,291.7528888
294.15,291.7528888
293.15,290.6802052
293.15,290.6802052
293.15,291.3042927
293.15,290.1506432
293.15,290.1506432
293.15,290.1506432
294.15,291.1025569
296.15,292.5411371
297.15,293.481663
297.15,293.481663
298.15,294.4221868
298.15,293.9231225
299.15,294.8515983
298.15,294.4221868
298.15,294.4221868
299.15,294.3271483
298.15,293.4114506
298.15,294.4221868
297.15,293.481663
297.15,292.9946443
296.15,293.1213146
296.15,293.1213146
296.15,293.1213146
294.15,292.284544
295.15,292.7207564
295.15,292.7207564
295.15,292.7207564
295.15,292.1666562
295.15,291.0203783
295.15,291.6006089
295.15,291.6006089
296.15,292.0661636
298.15,292.8853761
300.15,293.6757578
299.15,293.2304196
299.15,291.7435634
300.15,293.2203843
298.15,292.8853761
299.15,294.3271483
298.15,293.9231225
298.15,294.4221868
298.15,294.4221868
298.15,294.4221868
297.15,294.075971
296.15,293.6886223
297.15,294.075971
296.15,294.2450422
296.15,294.2450422
296.15,293.6886223
296.15,293.6886223
297.15,292.9946443
296.15,291.4565903
296.15,294.2450422
296.15,293.6886223
296.15,294.2450422
298.15,293.9231225
298.15,294.4221868
299.15,294.3271483
298.15,294.4221868
298.15,294.4221868
299.15,294.8515983
299.15,295.488596
299.15,294.8515983
299.15,294.3271483
299.15,294.8515983
298.15,295.0306256
298.15,295.0306256
297.15,294.6564865
297.15,294.075971
297.15,294.075971
297.15,294.075971
296.15,293.6886223
296.15,293.6886223
296.15,294.2450422
296.15,294.2450422
295.15,292.7207564
295.15,292.1666562
294.15,291.1025569
295.15,292.1666562
296.15,292.5411371
298.15,293.9231225
298.15,295.0306256
299.15,294.3271483
299.15,294.3271483
299.15,294.8515983
298.15,293.9231225
298.15,295.0306256
299.15,295.488596
298.15,295.0306256
298.15,295.0306256
298.15,295.6243491
298.15,295.0306256
297.15,294.6564865
297.15,294.075971
297.15,294.075971
296.15,292.5411371
295.15,291.6006089
295.15,291.6006089
295.15,291.0203783
294.15,290.6600783
294.15,290.6600783
294.15,290.095015
294.15,290.095015
296.15,291.4565903
298.15,293.9231225
298.15,294.4221868
298.15,295.0306256
299.15,294.8515983
299.15,294.8515983
299.15,294.8515983
300.15,295.7800717
299.15,294.8515983
298.15,294.4221868
298.15,294.4221868
297.15,293.481663
297.15,293.481663
297.15,293.481663
296.15,293.1213146
296.15,293.1213146
295.15,292.7207564
295.15,292.7207564
295.15,292.7207564
295.15,292.7207564
296.15,293.1213146
296.15,293.1213146
296.15,293.1213146
296.15,293.1213146
297.15,293.481663
297.15,294.075971
297.15,294.075971
296.15,293.1213146
296.15,293.1213146
297.15,293.481663
298.15,293.4114506
297.15,292.9946443
297.15,292.9946443
297.15,292.9946443
297.15,293.481663
297.15,292.9946443
297.15,292.9946443
296.15,293.1213146
295.15,292.7207564
295.15,292.7207564
294.15,291.7528888
295.15,292.1666562
294.15,291.7528888
294.15,291.7528888
294.15,291.7528888
294.15,291.7528888
294.15,291.7528888
295.15,292.1666562
296.15,292.5411371
298.15,293.9231225
299.15,294.8515983
298.15,294.4221868
299.15,294.8515983
298.15,293.9231225
299.15,293.7874845
298.15,293.4114506
298.15,293.9231225
298.15,293.4114506
298.15,292.8853761
298.15,293.4114506
297.15,292.3689758
297.15,292.9946443
296.15,292.5411371
296.15,292.5411371
295.15,292.7207564
295.15,292.7207564
296.15,292.5411371
296.15,292.5411371
296.15,292.5411371
297.15,292.9946443
296.15,292.5411371
296.15,292.5411371
299.15,293.2304196
299.15,293.7874845
299.15,294.3271483
298.15,293.9231225
298.15,293.9231225
298.15,293.9231225
299.15,294.3271483
299.15,294.3271483
300.15,294.1180319
300.15,294.1180319
300.15,294.6895898
299.15,294.3271483
299.15,294.3271483
298.15,293.9231225
298.15,293.9231225
298.15,293.4114506
298.15,293.4114506
298.15,292.8853761
297.15,292.3689758
297.15,292.3689758
297.15,291.852792
297.15,291.852792
297.15,291.852792
297.15,291.4551844
299.15,292.7996721
301.15,293.1016879
300.15,294.1180319
299.15,294.8515983
301.15,295.1540988
301.15,295.5916922
301.15,295.5916922
301.15,296.1585359
300.15,295.7800717
300.15,295.7800717
300.15,295.7800717
299.15,295.9852783
299.15,295.488596
299.15,295.488596
298.15,295.0306256
298.15,295.0306256
298.15,295.6243491
297.15,295.225289
297.15,295.225289
296.15,293.1213146
296.15,293.6886223
295.15,293.2647939
295.15,293.2647939
296.15,293.6886223
298.15,295.6243491
299.15,295.9852783
299.15,295.9852783
299.15,295.9852783
299.15,295.9852783
299.15,296.5922101
300.15,295.7800717
300.15,296.4320209
300.15,296.4320209
300.15,295.7800717
299.15,295.9852783
299.15,295.488596
299.15,295.488596
298.15,295.6243491
298.15,295.6243491
298.15,295.6243491
298.15,295.6243491
298.15,295.6243491
298.15,295.6243491
297.15,295.225289
297.15,294.6564865
297.15,295.225289
297.15,295.8948597
297.15,295.225289
298.15,295.6243491
300.15,295.7800717
301.15,296.7085429
302.15,296.6406829
302.15,294.9482487
302.15,294.9482487
302.15,295.427918
302.15,296.6406829
301.15,296.1585359
301.15,296.7085429
301.15,295.5916922
301.15,296.7085429
300.15,294.6895898
299.15,295.488596
300.15,293.6757578
299.15,293.2304196
298.15,293.9231225
298.15,294.4221868
298.15,294.4221868
297.15,294.075971
298.15,293.4114506
297.15,292.9946443
297.15,292.9946443
297.15,292.9946443
299.15,293.7874845
301.15,294.5518397
302.15,294.9482487
302.15,295.427918
302.15,296.6406829
301.15,295.5916922
302.15,296.6406829
303.15,296.9367346
302.15,296.6406829
302.15,296.0454183
301.15,295.5916922
301.15,296.1585359
300.15,295.2428434
299.15,295.488596
299.15,295.488596
298.15,293.9231225
299.15,294.3271483
299.15,293.7874845
298.15,293.4114506
297.15,292.3689758
298.15,292.8853761
297.15,292.3689758
297.15,292.3689758
297.15,292.3689758
299.15,293.2304196
300.15,294.6895898
300.15,294.6895898
301.15,296.7085429
301.15,296.1585359
301.15,297.3754439
301.15,297.3754439
301.15,296.7085429
301.15,297.3754439
301.15,297.3754439
301.15,297.3754439
301.15,296.7085429
300.15,295.7800717
299.15,295.9852783
299.15,295.488596
299.15,295.9852783
297.15,295.225289
298.15,295.0306256
298.15,292.3428039
296.15,292.0661636
297.15,291.4551844
297.15,291.4551844
296.15,290.9542116
297.15,291.4551844
299.15,293.2304196
300.15,296.9399292
300.15,296.9399292
301.15,297.3754439
300.15,296.9399292
301.15,296.7085429
300.15,296.4320209
301.15,296.7085429
302.15,297.216489
301.15,297.3754439
300.15,296.9399292
300.15,296.9399292
300.15,296.4320209
299.15,296.5922101
299.15,295.9852783
298.15,295.6243491
298.15,295.0306256
299.15,293.2304196
298.15,292.3428039
298.15,295.6243491
297.15,294.6564865
297.15,294.6564865
297.15,294.075971
297.15,294.6564865
298.15,295.0306256
299.15,294.8515983
299.15,294.8515983
299.15,294.8515983
299.15,294.8515983
300.15,295.2428434
299.15,294.8515983
300.15,294.6895898
300.15,294.6895898
299.15,294.3271483
299.15,294.3271483
299.15,294.3271483
298.15,293.9231225
298.15,293.9231225
297.15,293.481663
297.15,293.481663
297.15,294.075971
297.15,293.481663
297.15,292.9946443
297.15,292.3689758
297.15,291.852792
293.15,291.9183177
292.15,290.3240397
293.15,291.3042927
293.15,290.6802052
295.15,290.5442016
296.15,288.6178082
298.15,289.4495134
297.15,290.0502028
297.15,290.4861925
299.15,290.76887
299.15,290.76887
299.15,290.76887
299.15,290.76887
299.15,290.76887
299.15,290.76887
296.15,291.4565903
296.15,290.9542116
296.15,290.9542116
295.15,291.0203783
296.15,291.4565903
296.15,291.4565903
296.15,291.4565903
293.15,290.6802052
293.15,289.6106054
291.15,286.3513257
292.15,287.2463334
292.15,286.7845032
293.15,286.9204255
294.15,287.3751986
294.15,288.1652922
295.15,288.6314156
296.15,289.0595469
297.15,289.5996082
297.15,290.0502028
297.15,289.5996082
297.15,289.5996082
298.15,289.9507316
297.15,290.4861925
297.15,290.0502028
295.15,291.0203783
295.15,290.5442016
295.15,290.0556276
295.15,290.0556276
295.15,290.0556276
295.15,290.0556276
295.15,290.0556276
293.15,289.6106054
292.15,289.1987272
292.15,288.6730162
292.15,288.6730162
292.15,288.2442798
293.15,289.1696489
296.15,288.1598572
297.15,288.6470164
297.15,290.4861925
297.15,291.4551844
297.15,291.852792
297.15,291.852792
297.15,292.3689758
297.15,292.3689758
298.15,293.4114506
298.15,292.3428039
297.15,291.852792
297.15,291.852792
296.15,291.4565903
295.15,290.5442016
295.15,290.5442016
295.15,290.5442016
293.15,289.1696489
293.15,289.1696489
292.15,288.6730162
292.15,288.2442798
292.15,288.2442798
292.15,288.2442798
292.15,288.2442798
293.15,289.1696489
295.15,290.5442016
297.15,292.3689758
297.15,292.9946443
298.15,293.9231225
298.15,293.9231225
298.15,293.9231225
299.15,294.3271483
299.15,294.3271483
299.15,294.3271483
298.15,293.4114506
298.15,293.4114506
298.15,293.4114506
297.15,292.3689758
296.15,292.0661636
295.15,291.6006089
295.15,291.6006089
295.15,291.0203783
295.15,291.0203783
294.15,290.6600783
294.15,290.6600783
293.15,290.1506432
293.15,289.6106054
293.15,289.6106054
294.15,290.095015
297.15,291.4551844
299.15,292.7996721
299.15,292.7996721
298.15,293.4114506
299.15,294.8515983
298.15,294.4221868
299.15,294.8515983
299.15,294.8515983
299.15,294.8515983
299.15,294.8515983
298.15,294.4221868
298.15,293.9231225
297.15,294.075971
297.15,294.075971
296.15,293.6886223
295.15,291.6006089
295.15,291.6006089
294.15,289.6318099
294.15,289.1570401
293.15,287.7850477
293.15,287.7850477
293.15,287.7850477
293.15,287.7850477
294.15,287.7759235
297.15,291.4551844
298.15,293.4114506
298.15,293.9231225
298.15,293.9231225
298.15,293.9231225
299.15,293.7874845
298.15,293.4114506
298.15,293.4114506
299.15,294.3271483
298.15,293.9231225
298.15,293.9231225
297.15,292.9946443
297.15,293.481663
296.15,293.1213146
295.15,292.1666562
295.15,292.1666562
294.15,291.1025569
294.15,291.1025569
293.15,290.6802052
293.15,290.6802052
293.15,290.6802052
292.15,289.7149064
292.15,289.7149064
294.15,290.095015
296.15,292.0661636
297.15,293.481663
298.15,293.4114506
298.15,293.4114506
299.15,293.2304196
299.15,293.7874845
299.15,293.7874845
299.15,294.8515983
300.15,295.2428434
299.15,294.3271483
299.15,294.8515983
298.15,294.4221868
297.15,294.075971
297.15,294.075971
296.15,293.6886223
296.15,292.5411371
296.15,292.0661636
295.15,291.0203783
295.15,291.0203783
294.15,290.6600783
294.15,290.6600783
294.15,290.095015
294.15,289.6318099
295.15,290.0556276
298.15,293.4114506
299.15,295.488596
299.15,295.488596
299.15,295.488596
300.15,296.4320209
300.15,296.4320209
301.15,296.7085429
301.15,296.7085429
301.15,296.7085429
301.15,296.7085429
301.15,296.7085429
299.15,296.5922101
298.15,296.2055345
298.15,296.2055345
298.15,296.2055345
298.15,296.2055345
297.15,295.225289
297.15,295.8948597
298.15,295.6243491
297.15,295.225289
298.15,296.2055345
297.15,295.225289
297.15,295.8948597
297.15,295.8948597
297.15,295.225289
298.15,295.0306256
299.15,295.488596
299.15,295.488596
299.15,295.488596
300.15,295.2428434
300.15,295.2428434
300.15,295.2428434
299.15,294.8515983
299.15,294.8515983
299.15,294.8515983
298.15,294.4221868
297.15,294.075971
298.15,294.4221868
297.15,294.075971
297.15,294.075971
297.15,294.075971
297.15,294.6564865
297.15,294.075971
297.15,294.6564865
297.15,294.6564865
297.15,294.075971
297.15,294.6564865
298.15,294.4221868
299.15,294.3271483
301.15,295.1540988
301.15,295.1540988
297.15,294.6564865
297.15,294.6564865
299.15,295.9852783
300.15,293.6757578
300.15,294.6895898
299.15,294.3271483
298.15,293.9231225
298.15,293.9231225
294.15,291.7528888
294.15,291.1025569
294.15,291.1025569
294.15,291.1025569
294.15,291.1025569
293.15,290.6802052
293.15,290.6802052
293.15,290.6802052
293.15,290.1506432
293.15,290.1506432
293.15,290.1506432
293.15,290.1506432
295.15,291.0203783
296.15,291.4565903
298.15,291.7812709
299.15,292.7996721
299.15,293.2304196
300.15,292.5902358
300.15,293.6757578
300.15,293.6757578
299.15,294.3271483
300.15,294.6895898
299.15,294.3271483
299.15,294.3271483
298.15,293.9231225
297.15,293.481663
298.15,293.9231225
297.15,293.481663
296.15,292.0661636
295.15,291.6006089
295.15,291.6006089
295.15,291.6006089
295.15,292.1666562
294.15,291.1025569
293.15,290.1506432
294.15,290.095015
295.15,291.0203783
298.15,291.7812709
299.15,292.2056891
302.15,292.850133
300.15,293.6757578
300.15,294.6895898
300.15,294.1180319
300.15,293.6757578
300.15,294.1180319
300.15,294.6895898
300.15,295.2428434
299.15,294.8515983
299.15,294.8515983
298.15,295.0306256
298.15,295.0306256
298.15,295.0306256
296.15,294.2450422
296.15,293.6886223
295.15,293.2647939
295.15,293.2647939
296.15,293.1213146
295.15,292.1666562
295.15,292.1666562
295.15,292.1666562
296.15,292.5411371
298.15,294.4221868
300.15,295.7800717
300.15,295.2428434
300.15,295.7800717
300.15,295.2428434
301.15,296.1585359
301.15,295.5916922
301.15,295.1540988
300.15,295.7800717
300.15,296.4320209
300.15,295.7800717
300.15,295.7800717
298.15,295.0306256
299.15,295.488596
298.15,296.2055345
297.15,295.225289
297.15,295.225289
296.15,294.9007261
296.15,293.1213146
296.15,292.0661636
295.15,291.6006089
295.15,291.6006089
295.15,292.1666562
297.15,292.9946443
299.15,295.488596
299.15,295.488596
300.15,295.7800717
301.15,296.1585359
301.15,296.1585359
302.15,297.216489
301.15,296.7085429
301.15,296.1585359
300.15,296.4320209
300.15,296.4320209
300.15,296.4320209
299.15,295.488596
299.15,295.9852783
298.15,295.6243491
298.15,295.6243491
296.15,293.6886223
297.15,294.075971
296.15,293.1213146
296.15,292.5411371
296.15,292.5411371
295.15,292.1666562
295.15,292.1666562
295.15,292.1666562
297.15,293.481663
299.15,295.488596
298.15,295.6243491
299.15,295.9852783
300.15,296.4320209
300.15,296.4320209
300.15,296.4320209
302.15,297.216489
302.15,297.7752051
301.15,296.7085429
300.15,296.9399292
299.15,295.488596
299.15,294.8515983
299.15,294.8515983
298.15,295.0306256
297.15,294.6564865
297.15,294.6564865
297.15,294.075971
298.15,294.4221868
296.15,293.1213146
296.15,293.1213146
296.15,293.1213146
295.15,292.7207564
296.15,293.1213146
297.15,294.075971
299.15,294.8515983
299.15,295.488596
299.15,295.488596
300.15,296.4320209
300.15,296.4320209
301.15,296.7085429
301.15,296.1585359
301.15,296.7085429
301.15,296.1585359
300.15,295.7800717
301.15,296.7085429
300.15,295.7800717
299.15,295.9852783
298.15,295.0306256
298.15,295.0306256
298.15,294.4221868
297.15,294.075971
297.15,294.075971
296.15,293.6886223
296.15,293.6886223
295.15,292.7207564
295.15,292.7207564
296.15,293.6886223
297.15,294.075971
298.15,295.6243491
299.15,296.5922101
299.15,295.9852783
300.15,296.9399292
300.15,296.4320209
300.15,296.4320209
301.15,296.7085429
301.15,296.1585359
301.15,296.1585359
301.15,296.1585359
300.15,296.4320209
300.15,296.4320209
299.15,295.9852783
299.15,295.9852783
297.15,294.6564865
297.15,293.481663
298.15,293.9231225
298.15,294.4221868
297.15,293.481663
296.15,293.1213146
297.15,293.481663
296.15,293.1213146
296.15,293.1213146
298.15,294.4221868
299.15,295.9852783
300.15,296.4320209
300.15,296.4320209
301.15,296.7085429
301.15,297.3754439
301.15,296.7085429
302.15,297.216489
302.15,297.7752051
302.15,297.7752051
301.15,296.7085429
300.15,296.9399292
300.15,296.9399292
299.15,296.5922101
299.15,296.5922101
298.15,296.2055345
298.15,296.2055345
298.15,296.2055345
298.15,296.2055345
299.15,296.5922101
298.15,295.0306256
297.15,294.6564865
298.15,296.2055345
298.15,295.6243491
298.15,295.6243491
299.15,295.9852783
300.15,296.4320209
300.15,295.7800717
301.15,296.7085429
300.15,296.4320209
301.15,296.7085429
301.15,297.3754439
301.15,297.3754439
300.15,296.9399292
299.15,295.9852783
300.15,295.2428434
299.15,294.8515983
299.15,294.8515983
298.15,294.4221868
298.15,295.0306256
298.15,294.4221868
298.15,295.0306256
298.15,295.0306256
298.15,295.0306256
298.15,294.4221868
298.15,294.4221868
298.15,294.4221868
298.15,294.4221868
298.15,292.8853761
298.15,291.7812709
299.15,293.2304196
300.15,293.6757578
299.15,293.2304196
300.15,293.2203843
300.15,293.6757578
300.15,293.6757578
300.15,294.1180319
300.15,295.7800717
300.15,295.7800717
299.15,295.488596
298.15,294.4221868
298.15,294.4221868
298.15,294.4221868
298.15,294.4221868
298.15,294.4221868
298.15,294.4221868
298.15,294.4221868
297.15,294.075971
297.15,294.075971
297.15,294.075971
297.15,294.075971
298.15,294.4221868
299.15,294.8515983
299.15,294.8515983
300.15,295.7800717
301.15,296.7085429
301.15,296.7085429
302.15,296.6406829
302.15,296.6406829
302.15,296.6406829
301.15,296.7085429
301.15,296.7085429
301.15,296.7085429
300.15,295.7800717
300.15,296.4320209
299.15,295.9852783
299.15,295.9852783
298.15,295.0306256
297.15,294.6564865
297.15,294.075971
296.15,293.6886223
297.15,294.6564865
297.15,294.075971
296.15,293.6886223
296.15,293.6886223
296.15,293.6886223
298.15,294.4221868
299.15,295.488596
300.15,296.4320209
300.15,296.4320209
300.15,296.4320209
301.15,297.3754439
301.15,296.7085429
301.15,297.3754439
301.15,297.3754439
301.15,296.7085429
301.15,296.7085429
300.15,296.4320209
299.15,295.488596
299.15,295.488596
299.15,295.488596
298.15,295.0306256
298.15,294.4221868
297.15,293.481663
298.15,293.4114506
297.15,292.9946443
297.15,292.3689758
297.15,292.3689758
297.15,292.3689758
296.15,292.0661636
298.15,292.8853761
300.15,295.2428434
302.15,296.0454183
303.15,294.776732
303.15,294.776732
303.15,293.8510428
303.15,296.4645311
302.15,296.6406829
301.15,296.7085429
301.15,297.3754439
301.15,297.3754439
301.15,296.7085429
301.15,295.5916922
300.15,295.7800717
300.15,296.4320209
300.15,296.4320209
299.15,296.5922101
299.15,295.9852783
299.15,294.8515983
298.15,294.4221868
298.15,295.0306256
298.15,295.0306256
298.15,294.4221868
297.15,293.481663
297.15,294.075971
297.15,293.481663
298.15,293.9231225
299.15,294.3271483
299.15,294.3271483
299.15,293.7874845
299.15,294.3271483
299.15,293.7874845
299.15,294.3271483
298.15,293.9231225
298.15,293.9231225
298.15,293.9231225
298.15,293.4114506
297.15,292.9946443
298.15,293.4114506
297.15,292.9946443
297.15,292.9946443
297.15,292.9946443
297.15,292.9946443
297.15,293.481663
297.15,293.481663
297.15,293.481663
297.15,293.481663
296.15,293.1213146
296.15,293.1213146
298.15,292.8853761
299.15,293.7874845
299.15,292.7996721
300.15,293.6757578
300.15,293.2203843
300.15,293.2203843
300.15,293.6757578
300.15,292.5902358
299.15,292.7996721
300.15,293.2203843
300.15,293.2203843
299.15,293.2304196
298.15,292.8853761
298.15,293.4114506
298.15,293.4114506
297.15,292.3689758
296.15,292.0661636
295.15,291.0203783
295.15,291.0203783
295.15,291.0203783
294.15,291.1025569
294.15,290.6600783
294.15,290.6600783
296.15,291.4565903
299.15,293.7874845
299.15,294.3271483
299.15,294.3271483
299.15,293.7874845
300.15,294.1180319
300.15,293.6757578
300.15,293.2203843
300.15,293.2203843
300.15,292.5902358
300.15,292.5902358
300.15,292.0981164
299.15,292.7996721
298.15,292.3428039
297.15,291.4551844
297.15,290.4861925
297.15,290.9091543
297.15,291.4551844
296.15,290.9542116
296.15,291.4565903
295.15,290.5442016
295.15,290.0556276
294.15,289.6318099
294.15,289.6318099
296.15,290.9542116
300.15,292.0981164
302.15,291.449119
301.15,293.1016879
300.15,295.2428434
301.15,295.5916922
301.15,295.5916922
301.15,295.1540988
301.15,296.1585359
301.15,296.7085429
301.15,296.7085429
300.15,296.4320209
300.15,296.4320209
299.15,295.488596
299.15,293.7874845
299.15,292.2056891
299.15,292.2056891
299.15,292.2056891
299.15,291.2652862
297.15,290.9091543
297.15,291.4551844
296.15,291.4565903
296.15,291.4565903
295.15,290.5442016
296.15,290.9542116
297.15,291.4551844
299.15,292.2056891
302.15,293.4058707
300.15,295.2428434
300.15,295.7800717
300.15,295.7800717
301.15,295.5916922
301.15,295.1540988
300.15,296.4320209
300.15,296.9399292
300.15,296.4320209
299.15,294.8515983
299.15,293.7874845
299.15,293.2304196
299.15,291.7435634
297.15,292.3689758
296.15,291.4565903
294.15,291.1025569
294.15,291.1025569
294.15,291.1025569
294.15,291.1025569
294.15,291.7528888
294.15,291.1025569
295.15,291.0203783
296.15,291.4565903
297.15,291.852792
297.15,292.9946443
297.15,291.852792
298.15,292.3428039
297.15,292.3689758
298.15,292.8853761
298.15,292.3428039
298.15,292.3428039
298.15,292.8853761
298.15,291.7812709
297.15,292.3689758
297.15,292.3689758
297.15,292.3689758
297.15,292.9946443
296.15,292.5411371
295.15,291.6006089
296.15,292.0661636
295.15,291.6006089
295.15,291.6006089
294.15,290.095015
293.15,287.2972042
293.15,287.2972042
293.15,287.2972042
295.15,288.217376
296.15,288.6178082
298.15,289.9507316
298.15,290.8968857
297.15,291.4551844
298.15,291.7812709
298.15,292.3428039
298.15,292.3428039
298.15,292.3428039
298.15,292.8853761
297.15,292.3689758
297.15,292.3689758
296.15,291.4565903
296.15,292.0661636
296.15,292.0661636
295.15,291.6006089
294.15,290.6600783
294.15,290.6600783
294.15,290.6600783
294.15,291.1025569
293.15,290.6802052
293.15,290.6802052
293.15,290.6802052
294.15,290.6600783
296.15,291.4565903
298.15,291.7812709
299.15,292.2056891
299.15,292.7996721
299.15,293.2304196
299.15,294.3271483
299.15,293.2304196
300.15,293.6757578
299.15,293.7874845
299.15,293.7874845
299.15,293.2304196
298.15,293.4114506
297.15,293.481663
297.15,293.481663
297.15,293.481663
297.15,293.481663
296.15,292.5411371
295.15,292.1666562
295.15,292.1666562
295.15,292.1666562
294.15,291.7528888
294.15,291.1025569
294.15,290.6600783
296.15,292.0661636
298.15,293.4114506
298.15,292.8853761
298.15,293.4114506
299.15,293.7874845
299.15,293.2304196
298.15,292.8853761
299.15,293.2304196
298.15,293.4114506
298.15,293.4114506
298.15,293.4114506
297.15,293.481663
297.15,293.481663
297.15,293.481663
296.15,293.1213146
296.15,293.1213146
296.15,293.1213146
294.15,291.7528888
294.15,291.1025569
294.15,291.1025569
293.15,290.6802052
293.15,290.1506432
293.15,290.1506432
293.15,289.1696489
294.15,289.6318099
297.15,291.852792
297.15,293.481663
298.15,293.9231225
298.15,293.9231225
299.15,294.8515983
299.15,294.8515983
300.15,295.2428434
300.15,295.2428434
299.15,294.3271483
299.15,294.3271483
299.15,294.3271483
298.15,293.9231225
298.15,293.9231225
297.15,293.481663
296.15,293.1213146
296.15,293.1213146
295.15,292.7207564
295.15,292.1666562
294.15,291.7528888
294.15,291.7528888
293.15,290.6802052
293.15,290.6802052
293.15,290.6802052
295.15,291.6006089
297.15,292.9946443
298.15,294.4221868
299.15,295.488596
300.15,294.6895898
299.15,293.7874845
300.15,294.1180319
300.15,295.2428434
301.15,295.5916922
300.15,295.7800717
300.15,295.2428434
300.15,294.6895898
299.15,294.8515983
298.15,294.4221868
298.15,294.4221868
297.15,294.075971
297.15,293.481663
297.15,293.481663
297.15,294.075971
296.15,293.1213146
296.15,293.6886223
297.15,294.6564865
296.15,293.6886223
296.15,293.6886223
298.15,295.0306256
298.15,295.0306256
299.15,295.488596
299.15,295.488596
300.15,295.7800717
300.15,295.7800717
300.15,296.4320209
300.15,295.7800717
301.15,296.7085429
300.15,296.4320209
300.15,296.9399292
300.15,295.7800717
299.15,295.9852783
299.15,295.9852783
299.15,295.488596
299.15,295.488596
299.15,295.488596
298.15,295.6243491
298.15,295.6243491
298.15,295.6243491
297.15,295.225289
296.15,293.6886223
295.15,292.1666562
295.15,291.6006089
296.15,292.5411371
297.15,292.9946443
300.15,295.2428434
300.15,296.4320209
300.15,296.4320209
300.15,296.9399292
300.15,296.9399292
301.15,297.3754439
301.15,297.3754439
300.15,296.9399292
300.15,296.9399292
300.15,296.9399292
300.15,296.9399292
299.15,296.5922101
299.15,296.5922101
299.15,296.5922101
299.15,296.5922101
298.15,294.4221868
298.15,293.9231225
297.15,292.9946443
297.15,292.9946443
297.15,292.9946443
296.15,292.5411371
296.15,292.5411371
297.15,292.9946443
297.15,292.9946443
300.15,296.4320209
300.15,296.9399292
301.15,297.3754439
300.15,295.7800717
301.15,296.1585359
301.15,296.1585359
300.15,295.2428434
300.15,295.2428434
299.15,295.488596
299.15,295.488596
299.15,295.488596
298.15,295.0306256
298.15,295.0306256
298.15,295.0306256
298.15,295.0306256
297.15,294.6564865
297.15,294.075971
297.15,293.481663
296.15,293.1213146
296.15,293.6886223
296.15,293.6886223
295.15,293.2647939
296.15,293.6886223
298.15,294.4221868
299.15,294.8515983
299.15,295.488596
299.15,295.488596
300.15,295.7800717
300.15,295.7800717
301.15,296.7085429
302.15,297.216489
301.15,296.7085429
300.15,296.9399292
300.15,296.9399292
299.15,296.5922101
299.15,296.5922101
299.15,296.5922101
299.15,296.5922101
299.15,296.5922101
299.15,296.5922101
297.15,295.225289
298.15,296.2055345
297.15,295.225289
297.15,295.225289
297.15,294.6564865
296.15,294.2450422
297.15,294.6564865
299.15,295.9852783
300.15,296.4320209
300.15,296.4320209
301.15,296.7085429
301.15,296.1585359
301.15,296.1585359
301.15,295.5916922
301.15,295.5916922
301.15,295.5916922
300.15,295.2428434
300.15,295.2428434
299.15,294.8515983
299.15,294.3271483
299.15,293.2304196
299.15,292.7996721
298.15,292.8853761
298.15,292.8853761
298.15,292.8853761
296.15,292.0661636
297.15,292.9946443
296.15,292.0661636
297.15,291.852792
296.15,290.4366136
296.15,290.0370333
297.15,290.4861925
298.15,290.8968857
300.15,292.5902358
299.15,292.7996721
300.15,292.0981164
301.15,294.0843185
300.15,293.2203843
300.15,293.2203843
300.15,293.6757578
299.15,293.7874845
299.15,294.3271483
298.15,293.4114506
298.15,293.9231225
297.15,294.075971
297.15,294.075971
297.15,294.075971
297.15,294.075971
297.15,294.075971
297.15,294.075971
296.15,293.1213146
295.15,292.7207564
295.15,292.7207564
295.15,292.7207564
297.15,293.481663
298.15,293.9231225
299.15,294.8515983
299.15,294.8515983
299.15,294.8515983
300.15,295.2428434
301.15,294.5518397
301.15,294.5518397
300.15,294.6895898
300.15,295.2428434
299.15,295.488596
298.15,295.0306256
298.15,292.8853761
298.15,292.3428039
298.15,292.8853761
297.15,292.3689758
296.15,292.0661636
296.15,292.0661636
296.15,292.5411371
296.15,292.5411371
295.15,292.1666562
295.15,292.7207564
294.15,291.7528888
294.15,291.7528888
296.15,292.5411371
298.15,293.4114506
300.15,292.0981164
300.15,293.6757578
300.15,293.2203843
300.15,293.2203843
300.15,293.6757578
300.15,294.1180319
300.15,294.1180319
300.15,294.1180319
300.15,294.1180319
300.15,294.1180319
300.15,294.1180319
298.15,292.3428039
298.15,292.8853761
297.15,292.3689758
