,ch1_4nc_evap_m_perc,ch1_4nc_evap_t_out,ch2_4nc_evap_m_perc,ch2_4nc_evap_t_out,ch3_4nc_evap_m_perc,ch3_4nc_evap_t_out,dist_np_4nc_combi_0_m_flow,dist_np_4nc_combi_0_delp,dist_np_4nc_combi_1_m_flow,dist_np_4nc_combi_1_delp,dist_np_4nc_combi_2_m_flow,dist_np_4nc_combi_2_delp,dist_np_4nc_combi_3_m_flow,dist_np_4nc_combi_3_delp,dist_np_4nc_combi_4_m_flow,dist_np_4nc_combi_4_delp,dist_np_4nc_combi_5_m_flow,dist_np_4nc_combi_5_delp,dist_np_4nc_combi_6_m_flow,dist_np_4nc_combi_6_delp,ch_c_f_c_4nc_m_perc,ch_e_f_c_4nc_m_perc,ch_evap_ret_4nc_t_in,ch1_4nc_cond_m_perc,ch1_4nc_cond_t_out,ch2_4nc_cond_m_perc,ch2_4nc_cond_t_out,ch3_4nc_cond_m_perc,ch3_4nc_cond_t_out,cp_nwk_4nc_m_perc,cp_nwk_4nc_tinout,gv2_ss_4nc_m_perc,gv2_ss_4nc_t_in,hsb_ss_4nc_m_perc,hsb_ss_4nc_t_in,para_nwk_con_4nc_delp,pfa_ss_4nc_m_perc,pfa_ss_4nc_t_in,ser_ss_4nc_m_perc,ser_ss_4nc_t_in,sp1_temp_4nc_t_inout,sp2_temp_4nc_t_inout,ch1_cnwk_4nc_m_perc,ch1_cp_4nc_m_flow,ch1_cp_4nc_delp,ch1_enwk_4nc_m_perc,ch1_ep_4nc_m_flow,ch1_ep_4nc_delp,ch2_cnwk_4nc_m_perc,ch2_cp_4nc_m_flow,ch2_cp_4nc_delp,ch2_enwk_4nc_m_perc,ch2_ep_4nc_m_flow,ch2_ep_4nc_delp,ch3_cnwk_4nc_m_perc,ch3_cp_4nc_m_flow,ch3_cp_4nc_delp,ch3_enwk_4nc_m_perc,ch3_ep_4nc_m_flow,ch3_ep_4nc_delp,gv2_nwk_4nc_m_perc,hsb_nwk_4nc_m_perc,ice_nwk_4nc_m_perc,pfa_nwk_4nc_m_perc,ser_nwk_4nc_m_perc,tro_nwk_4nc_m_perc,Obj_func
0,218.39031350009222,274.4244159050901,0.0,274.15,696.5654429982941,274.5487198496616,0,0,0,0,0,0,0,0,0,0,337.9947378774405,30.155735308967422,0,0,914.9557564983863,914.9557564983863,275.29967741935485,87.09108337758896,298.0066609246088,0.0,296.60060888,1145.4010833775897,301.9329137126922,576.9610186208032,275.2198259094588,84.49868446939576,274.51941101848587,84.4986844693958,274.51941101848587,30.155735308967422,84.4986844693958,274.51941101848587,84.4986844693958,274.51941101848587,274.51941101848587,275.299677419,402.9299999999998,402.9299999999997,3.7836493025158013,218.39031350009222,218.3903135,7.2166901819379055,0.0,0.0,0.0,0.0,0.0,0.0,1461.2400000000007,1480.0700000000006,13.889062402489914,696.5654429982941,696.565442998,10.602302023994714,84.49868446939576,84.4986844693958,168.99736893879157,84.4986844693958,84.4986844693958,168.99736893879157,816.2789417974546
1,217.37613610180742,274.3099124916558,0.0,274.15,0.0,274.15,0,0,0,0,0,0,0,0,0,0,51.87980374567113,1.7999695651306955,0,0,217.37613610180742,217.37613610180742,275.2425366568915,402.93,300.88460888,0.0,296.60060888,0.0,296.60060888,165.49633235618225,274.30991249214134,13.047323696155065,274.30991249214134,17.173769928728827,274.30991249214134,1.7999695651306955,12.968420206715578,274.30991249214134,8.690289914025673,274.30991249214134,274.30991249214134,275.242536657,402.92999999999927,406.99999999999915,9.115510770411904,217.37613610180742,217.376136102,5.552411492472861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.047323696155065,17.173769928728834,30.2210936248839,12.968420206715582,8.690289914025673,21.658710120741254,191.76277266146684
2,0.0,274.15,0.0,274.15,549.9778986579793,274.92205847687114,0,0,0,0,0,0,0,0,0,0,424.6150987148309,24.63697706452957,0,0,549.9778986579793,549.9778986579793,275.3568181818182,0.0,295.66007834,0.0,295.66007834,1461.24,298.37607834,125.36279994316435,275.3117543041784,106.15377467870377,274.92205847680594,106.15377467870374,274.92205847680594,24.63697706452957,106.15377467870377,274.92205847680594,106.15377467870377,274.92205847680594,274.92205847680594,275.356818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.609513902839398,549.9778986579793,549.9778986580001,4.818828795804821,106.15377467870377,106.15377467870374,212.30754935740754,106.15377467870377,106.15377467870377,212.30754935740754,588.5257341284861
3,182.15480430493724,274.1532993034147,0.0,274.15,0.0,274.15,0,0,0,0,0,0,0,0,0,0,20.593538512921725,1.545355067092785,0,0,182.15480430453724,182.15480430453724,275.1980938416423,402.93,296.08164315999994,0.0,295.15064315999996,0.0,295.15064315999996,161.56126579202265,274.15329930393966,2.116402116380897,274.15329930393966,17.17376992872885,274.15329930393966,1.545355067092785,0.6516832339026402,274.15329930393966,0.651683233902246,274.15329930393966,274.15329930393966,275.198093842,402.92999999994413,406.99999999999983,9.115510770409685,182.15480430453724,182.154804305,3.603462870117559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.116402116376249,17.173769928691133,19.290172045067383,0.651683233901209,0.6516832339008148,1.3033664678020238,179.7600100151979
4,218.3903135000952,274.4271391747759,0.0,274.15,692.5778546683019,274.5512491896514,0,0,0,0,0,0,0,0,0,0,338.72875301457316,30.108969721172233,0,0,910.9681681683973,910.9681681683973,275.3060263929619,87.09108337758896,296.17492197040895,0.0,295.15064315999996,1145.4010833775887,296.4628513384368,572.2394151536762,275.22739141362274,84.68218825368025,274.5218337971081,84.68218825368017,274.5218337971081,30.108969721172233,84.68218825368025,274.5218337971081,84.68218825368025,274.5218337971081,274.5218337971081,275.306026393,402.93,402.93,3.783649302515803,218.3903135000952,218.3903135,7.1757163520863765,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1480.07,13.889062402489905,692.5778546683019,692.5778546679999,10.488451409833466,84.68218825368025,84.68218825368017,169.36437650736045,84.68218825368025,84.68218825368025,169.3643765073605,804.5512956087053
5,183.7867354720146,274.15,0.0,274.15,0.0,274.15,0,0,0,0,0,0,0,0,0,0,23.72123684210863,1.5571431191713478,0,0,183.7867354716146,183.7867354716146,275.1726979472141,402.93000000000006,301.49790642,0.0,294.71490642,0.0,294.71490642,160.06549862990408,274.1500000002417,2.116402116380914,274.15,17.173769928728856,274.15,1.5571431191713478,3.8375013202527763,274.15,0.5935634767479401,274.15,274.1500000002417,275.172697947,402.93,406.9999999999996,9.11551077041193,183.7867354716146,183.786735472,3.6934342131399873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.116402116376308,17.173769928691478,19.290172045067784,3.8375013202444235,0.5935634767466481,4.431064796991073,177.727357853756
6,216.57436122406946,275.003841276073,0.0,274.15,0.0,274.15,0,0,0,0,0,0,0,0,0,0,186.6426386543597,4.852858349604567,0,0,216.5743612240694,216.5743612240694,275.490146627566,402.9299999999995,295.6793670041716,0.0,295.15064315999996,0.0,295.15064315999996,29.931722569649786,275.0038412764359,46.23003225771333,275.0038412764359,46.23003225771333,275.0038412764359,4.852858349604567,46.23003225771333,275.0038412764359,47.95254188127967,275.0038412764359,275.0038412764359,275.490146628,402.9299999999995,406.99999999999886,9.115510770411912,216.5743612240694,216.57436122400009,5.507880790828938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23003225771333,46.23003225771333,92.46006451542667,46.23003225771333,47.95254188127967,94.18257413899302,180.01857693764848
7,210.9903184915046,274.3181577241924,0.0,274.15,0.0,274.15,0,0,0,0,0,0,0,0,0,0,50.41372937783167,1.7535419545830262,0,0,210.9903184915046,210.9903184915046,275.24888563049853,402.9300000000002,302.88555691,0.0,296.10255691,0.0,296.10255691,160.57658911379127,274.3181577246981,8.869912972716913,274.3181577246981,17.173769928728856,274.3181577246981,1.7535419545830262,12.140927599833992,274.3181577246981,12.229118876433564,274.3181577246981,274.3181577246981,275.24888563,402.93,406.99999999999983,9.115510770411934,210.9903184915046,210.990318492,5.197953960450731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.869912972716913,17.173769928728856,26.04368290144577,12.140927599833992,12.229118876433564,24.370046476267557,188.04014832593498
8,0.0,274.15,778.2212107560024,274.6196101777924,0.0,274.15,0,0,0,0,0,0,0,0,0,0,365.4606012437298,28.40582964674254,0,0,778.2212107560024,778.2212107560024,275.91552785923756,0.0,296.60060888,1461.24,303.24360888,0.0,296.60060888,412.7606095122714,274.6196101779193,91.36515031093273,274.6196101779193,91.36515031093273,274.6196101779193,28.40582964674254,91.36515031093273,274.6196101779193,91.36515031093273,274.6196101779193,274.6196101779193,275.915527859,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.609513902839403,778.2212107560024,778.2212107559999,10.777330706831622,0.0,0.0,0.0,0.0,0.0,0.0,91.36515031093273,91.36515031093273,182.73030062186547,91.36515031093273,91.36515031093273,182.73030062186547,700.5064346352748
9,0.0,274.15,707.1186793418028,274.68989368715825,0.0,274.15,0,0,0,0,0,0,0,0,0,0,381.7689109165162,27.3667942791978,0,0,707.1186793417309,707.1186793417309,275.7187096774194,0.0,297.06616355999995,1461.24,303.70916356,0.0,297.06616355999995,325.3497684253599,274.6898936869717,95.44222772909275,274.6898936869717,95.44222772909275,274.6898936869717,27.3667942791978,95.44222772909275,274.6898936869717,95.44222772909275,274.6898936869717,274.6898936869717,275.718709677,0.0,0.0,0.0,0.0,0.0,0.0,1461.24,1476.0,13.609513902839403,707.1186793418028,707.118679342,8.865132453004584,0.0,0.0,0.0,0.0,0.0,0.0,95.44222772909275,95.44222772909274,190.88445545818547,95.44222772909275,95.44222772909275,190.8844554581855,662.966107073092
