,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
0,0.05,19.45060888,18.45060888,0.39799550291166774,0.7598164236085374,0.7477656192895097
1,0.525,19.45060888,18.45060888,0.46278469782189735,0.8421437493824548,0.8421437493827497
2,1.0,19.45060888,18.45060888,0.5217342529201993,0.9244710751563794,0.9365218794754604
3,0.05,24.45060888,18.45060888,1.4593620107856482,1.3138030080943857,1.3138030080943857
4,0.525,24.45060888,18.45060888,1.8108971108498757,1.6372770816640418,1.6372770816632816
5,1.0,24.45060888,18.45060888,2.127394372042537,1.960751155233698,1.9607511552350054
6,0.05,29.45060888,18.45060888,1.5966744203565262,1.867789592580234,1.8798403968992652
7,0.525,29.45060888,18.45060888,2.172955309912834,2.4324104139456217,2.43241041394592
8,1.0,29.45060888,18.45060888,2.685000161537937,2.9970312353110167,2.984980430990351
9,0.05,19.45060888,18.45060888,0.39799550291166774,0.7598164236085374,0.7477656192895097
10,0.525,19.45060888,18.45060888,0.46278469782189735,0.8421437493824548,0.8421437493827497
11,1.0,19.45060888,18.45060888,0.5217342529201993,0.9244710751563794,0.9365218794754604
12,0.05,24.45060888,18.45060888,1.4593620107856482,1.3138030080943857,1.3138030080943857
13,0.525,24.45060888,18.45060888,1.8108971108498757,1.6372770816640418,1.6372770816632816
14,1.0,24.45060888,18.45060888,2.127394372042537,1.960751155233698,1.9607511552350054
15,0.05,29.45060888,18.45060888,1.5966744203565262,1.867789592580234,1.8798403968992652
16,0.525,29.45060888,18.45060888,2.172955309912834,2.4324104139456217,2.43241041394592
17,1.0,29.45060888,18.45060888,2.685000161537937,2.9970312353110167,2.984980430990351
18,0.05,18.51007834,17.51007834,0.39799550291166774,0.7598164236082532,0.747765619289229
19,0.525,18.51007834,17.51007834,0.46278469782189735,0.8421437493816946,0.8421437493822133
20,1.0,18.51007834,17.51007834,0.5217342529201993,0.9244710751551324,0.9365218794722487
21,0.05,23.51007834,17.51007834,1.4593620107856482,1.3138030080941014,1.313803008094105
22,0.525,23.51007834,17.51007834,1.8108971108498757,1.6372770816632745,1.6372770816637967
23,1.0,23.51007834,17.51007834,2.127394372042537,1.9607511552324475,1.9607511552296906
24,0.05,28.51007834,17.51007834,1.5966744203565262,1.8677895925799497,1.879840396898988
25,0.525,28.51007834,17.51007834,2.172955309912834,2.4324104139448544,2.43241041394538
26,1.0,28.51007834,17.51007834,2.685000161537937,2.997031235309766,2.9849804309892427
27,0.05,18.00064316,17.00064316,0.39799550291166774,0.7598164236081928,0.747765619289158
28,0.525,18.00064316,17.00064316,0.46278469782189735,0.8421437493813642,0.842143749382501
29,1.0,18.00064316,17.00064316,0.5217342529201993,0.924471075154532,0.9365218794713748
30,0.05,23.00064316,17.00064316,1.4593620107856482,1.313803008094034,1.3138030080940268
31,0.525,23.00064316,17.00064316,1.8108971108498757,1.637277081662937,1.6372770816630258
32,1.0,23.00064316,17.00064316,2.127394372042537,1.9607511552318435,1.9607511552309127
33,0.05,28.00064316,17.00064316,1.5966744203565262,1.8677895925798786,1.8798403968989064
34,0.525,28.00064316,17.00064316,2.172955309912834,2.432410413944517,2.432410413944602
35,1.0,28.00064316,17.00064316,2.685000161537937,2.9970312353091586,2.984980430988351
36,0.05,18.00064316,17.00064316,0.39799550291166774,0.7598164236081928,0.747765619289158
37,0.525,18.00064316,17.00064316,0.46278469782189735,0.8421437493813642,0.842143749382501
38,1.0,18.00064316,17.00064316,0.5217342529201993,0.924471075154532,0.9365218794713748
39,0.05,23.00064316,17.00064316,1.4593620107856482,1.313803008094034,1.3138030080940268
40,0.525,23.00064316,17.00064316,1.8108971108498757,1.637277081662937,1.6372770816630258
41,1.0,23.00064316,17.00064316,2.127394372042537,1.9607511552318435,1.9607511552309127
42,0.05,28.00064316,17.00064316,1.5966744203565262,1.8677895925798786,1.8798403968989064
43,0.525,28.00064316,17.00064316,2.172955309912834,2.432410413944517,2.432410413944602
44,1.0,28.00064316,17.00064316,2.685000161537937,2.9970312353091586,2.984980430988351
45,0.05,18.0,16.56490642,0.5486013871324016,0.8868427719808913,0.8750615800204891
46,0.525,18.0,16.56490642,0.6408056873528917,0.995314808141675,0.9953148081401615
47,1.0,18.0,16.56490642,0.724629557969772,1.103786844302462,1.115568036263486
48,0.05,23.0,16.56490642,1.4957770294560153,1.3636391008891948,1.363639100889202
49,0.525,23.0,16.56490642,1.8693320643737519,1.7078627143885008,1.7078627143880105
50,1.0,23.0,16.56490642,2.20530847062824,2.0520863278878103,2.0520863278896577
51,0.05,28.0,16.56490642,1.5928997934215625,1.8404354297974983,1.8522166217579148
52,0.525,28.0,16.56490642,2.1858054473746287,2.4204106206353266,2.420410620635863
53,1.0,28.0,16.56490642,2.7119342736048067,3.0003858114731585,2.9886046195137794
54,0.05,18.00064316,17.00064316,0.39799550291166774,0.7598164236081928,0.747765619289158
55,0.525,18.00064316,17.00064316,0.46278469782189735,0.8421437493813642,0.842143749382501
56,1.0,18.00064316,17.00064316,0.5217342529201993,0.924471075154532,0.9365218794713748
57,0.05,23.00064316,17.00064316,1.4593620107856482,1.313803008094034,1.3138030080940268
58,0.525,23.00064316,17.00064316,1.8108971108498757,1.637277081662937,1.6372770816630258
59,1.0,23.00064316,17.00064316,2.127394372042537,1.9607511552318435,1.9607511552309127
60,0.05,28.00064316,17.00064316,1.5966744203565262,1.8677895925798786,1.8798403968989064
61,0.525,28.00064316,17.00064316,2.172955309912834,2.432410413944517,2.432410413944602
62,1.0,28.00064316,17.00064316,2.685000161537937,2.9970312353091586,2.984980430988351
63,0.05,18.95255691,17.95255691,0.39799550291166774,0.759816424795833,0.7477656204767058
64,0.525,18.95255691,17.95255691,0.46278469782189735,0.8421437493795132,0.8421437493779607
65,1.0,18.95255691,17.95255691,0.5217342529201993,0.9244710739631934,0.9365218782848928
66,0.05,23.95255691,17.95255691,1.4593620107856482,1.3138030092825836,1.3138030092825836
67,0.525,23.95255691,17.95255691,1.8108971108498757,1.6372770816638749,1.6372770816633704
68,1.0,23.95255691,17.95255691,2.127394372042537,1.960751154045166,1.960751154048996
69,0.05,28.95255691,17.95255691,1.5966744203565262,1.8677895937693343,1.8798403980884508
70,0.525,28.95255691,17.95255691,2.172955309912834,2.4324104139482365,2.4324104139493024
71,1.0,28.95255691,17.95255691,2.685000161537937,2.997031234127139,2.9849804298110065
72,0.05,19.45060888,18.45060888,0.39799550291166774,0.7598164236085374,0.7477656192895097
73,0.525,19.45060888,18.45060888,0.46278469782189735,0.8421437493824548,0.8421437493827497
74,1.0,19.45060888,18.45060888,0.5217342529201993,0.9244710751563794,0.9365218794754604
75,0.05,24.45060888,18.45060888,1.4593620107856482,1.3138030080943857,1.3138030080943857
76,0.525,24.45060888,18.45060888,1.8108971108498757,1.6372770816640418,1.6372770816632816
77,1.0,24.45060888,18.45060888,2.127394372042537,1.960751155233698,1.9607511552350054
78,0.05,29.45060888,18.45060888,1.5966744203565262,1.867789592580234,1.8798403968992652
79,0.525,29.45060888,18.45060888,2.172955309912834,2.4324104139456217,2.43241041394592
80,1.0,29.45060888,18.45060888,2.685000161537937,2.9970312353110167,2.984980430990351
81,0.05,19.91616356,18.91616356,0.39799550291166774,0.7598164236074432,0.747765619288419
82,0.525,19.91616356,18.91616356,0.46278469782189735,0.8421437493815951,0.8421437493805719
83,1.0,19.91616356,18.91616356,0.5217342529201993,0.924471075155747,0.9365218794776204
84,0.05,24.91616356,18.91616356,1.4593620107856482,1.3138030080932843,1.3138030080932879
85,0.525,24.91616356,18.91616356,1.8108971108498757,1.6372770816631714,1.6372770816621518
86,1.0,24.91616356,18.91616356,2.127394372042537,1.9607511552330585,1.960751155232959
87,0.05,29.91616356,18.91616356,1.5966744203565262,1.8677895925791255,1.879840396898171
88,0.525,29.91616356,18.91616356,2.172955309912834,2.432410413944755,2.4324104139442575
89,1.0,29.91616356,18.91616356,2.685000161537937,2.997031235310377,2.984980430992504
90,0.05,19.30659025,18.30659025,0.39799550291166774,0.759816423609518,0.7477656192904796
91,0.525,19.30659025,18.30659025,0.46278469782189735,0.8421437493833857,0.8421437493823696
92,1.0,19.30659025,18.30659025,0.5217342529201993,0.9244710751572534,0.936521879479038
93,0.05,24.30659025,18.30659025,1.4593620107856482,1.3138030080953662,1.3138030080953627
94,0.525,24.30659025,18.30659025,1.8108971108498757,1.637277081664969,1.637277081665001
95,1.0,24.30659025,18.30659025,2.127394372042537,1.960751155234572,1.9607511552364834
96,0.05,29.30659025,18.30659025,1.5966744203565262,1.8677895925812074,1.8798403969002386
97,0.525,29.30659025,18.30659025,2.172955309912834,2.4324104139465454,2.432410413946055
98,1.0,29.30659025,18.30659025,2.685000161537937,2.9970312353118835,2.9849804309939323
99,0.05,19.91616356,18.91616356,0.39799550291166774,0.7598164236074432,0.747765619288419
100,0.525,19.91616356,18.91616356,0.46278469782189735,0.8421437493815951,0.8421437493805719
101,1.0,19.91616356,18.91616356,0.5217342529201993,0.924471075155747,0.9365218794776204
102,0.05,24.91616356,18.91616356,1.4593620107856482,1.3138030080932843,1.3138030080932879
103,0.525,24.91616356,18.91616356,1.8108971108498757,1.6372770816631714,1.6372770816621518
104,1.0,24.91616356,18.91616356,2.127394372042537,1.9607511552330585,1.960751155232959
105,0.05,29.91616356,18.91616356,1.5966744203565262,1.8677895925791255,1.879840396898171
106,0.525,29.91616356,18.91616356,2.172955309912834,2.432410413944755,2.4324104139442575
107,1.0,29.91616356,18.91616356,2.685000161537937,2.997031235310377,2.984980430992504
108,0.05,18.87037826,17.87037826,0.39799550291166774,0.7598164236090348,0.7477656192900106
109,0.525,18.87037826,17.87037826,0.46278469782189735,0.8421437493826645,0.8421437493828137
110,1.0,18.87037826,17.87037826,0.5217342529201993,0.9244710751562941,0.93652187947405
111,0.05,23.87037826,17.87037826,1.4593620107856482,1.313803008094883,1.3138030080948937
112,0.525,23.87037826,17.87037826,1.8108971108498757,1.6372770816642443,1.6372770816643936
113,1.0,23.87037826,17.87037826,2.127394372042537,1.9607511552336092,1.960751155233595
114,0.05,28.87037826,17.87037826,1.5966744203565262,1.8677895925807277,1.8798403968997661
115,0.525,28.87037826,17.87037826,2.172955309912834,2.4324104139458314,2.4324104139459735
116,1.0,28.87037826,17.87037826,2.685000161537937,2.997031235310928,2.98498043099314
117,0.05,18.87037826,17.87037826,0.39799550291166774,0.7598164236090348,0.7477656192900106
118,0.525,18.87037826,17.87037826,0.46278469782189735,0.8421437493826645,0.8421437493828137
119,1.0,18.87037826,17.87037826,0.5217342529201993,0.9244710751562941,0.93652187947405
120,0.05,23.87037826,17.87037826,1.4593620107856482,1.313803008094883,1.3138030080948937
121,0.525,23.87037826,17.87037826,1.8108971108498757,1.6372770816642443,1.6372770816643936
122,1.0,23.87037826,17.87037826,2.127394372042537,1.9607511552336092,1.960751155233595
123,0.05,28.87037826,17.87037826,1.5966744203565262,1.8677895925807277,1.8798403968997661
124,0.525,28.87037826,17.87037826,2.172955309912834,2.4324104139458314,2.4324104139459735
125,1.0,28.87037826,17.87037826,2.685000161537937,2.997031235310928,2.98498043099314
126,0.05,18.80421156,17.80421156,0.39799550291166774,0.7598164236085871,0.7477656192895523
127,0.525,18.80421156,17.80421156,0.46278469782189735,0.8421437493821884,0.8421437493820321
128,1.0,18.80421156,17.80421156,0.5217342529201993,0.9244710751557896,0.9365218794758192
129,0.05,23.80421156,17.80421156,1.4593620107856482,1.3138030080944354,1.3138030080944283
130,0.525,23.80421156,17.80421156,1.8108971108498757,1.6372770816637683,1.6372770816625675
131,1.0,23.80421156,17.80421156,2.127394372042537,1.9607511552331118,1.9607511552332682
132,0.05,28.80421156,17.80421156,1.5966744203565262,1.86778959258028,1.8798403968993078
133,0.525,28.80421156,17.80421156,2.172955309912834,2.432410413945348,2.432410413944666
134,1.0,28.80421156,17.80421156,2.685000161537937,2.9970312353104163,2.984980430992806
135,0.05,18.87037826,17.87037826,0.39799550291166774,0.7598164236090348,0.7477656192900106
136,0.525,18.87037826,17.87037826,0.46278469782189735,0.8421437493826645,0.8421437493828137
137,1.0,18.87037826,17.87037826,0.5217342529201993,0.9244710751562941,0.93652187947405
138,0.05,23.87037826,17.87037826,1.4593620107856482,1.313803008094883,1.3138030080948937
139,0.525,23.87037826,17.87037826,1.8108971108498757,1.6372770816642443,1.6372770816643936
140,1.0,23.87037826,17.87037826,2.127394372042537,1.9607511552336092,1.960751155233595
141,0.05,28.87037826,17.87037826,1.5966744203565262,1.8677895925807277,1.8798403968997661
142,0.525,28.87037826,17.87037826,2.172955309912834,2.4324104139458314,2.4324104139459735
143,1.0,28.87037826,17.87037826,2.685000161537937,2.997031235310928,2.98498043099314
144,0.05,18.87037826,17.87037826,0.39799550291166774,0.7598164236090348,0.7477656192900106
145,0.525,18.87037826,17.87037826,0.46278469782189735,0.8421437493826645,0.8421437493828137
146,1.0,18.87037826,17.87037826,0.5217342529201993,0.9244710751562941,0.93652187947405
147,0.05,23.87037826,17.87037826,1.4593620107856482,1.313803008094883,1.3138030080948937
148,0.525,23.87037826,17.87037826,1.8108971108498757,1.6372770816642443,1.6372770816643936
149,1.0,23.87037826,17.87037826,2.127394372042537,1.9607511552336092,1.960751155233595
150,0.05,28.87037826,17.87037826,1.5966744203565262,1.8677895925807277,1.8798403968997661
151,0.525,28.87037826,17.87037826,2.172955309912834,2.4324104139458314,2.4324104139459735
152,1.0,28.87037826,17.87037826,2.685000161537937,2.997031235310928,2.98498043099314
153,0.05,18.95255691,17.95255691,0.39799550291166774,0.759816424795833,0.7477656204767058
154,0.525,18.95255691,17.95255691,0.46278469782189735,0.8421437493795132,0.8421437493779607
155,1.0,18.95255691,17.95255691,0.5217342529201993,0.9244710739631934,0.9365218782848928
156,0.05,23.95255691,17.95255691,1.4593620107856482,1.3138030092825836,1.3138030092825836
157,0.525,23.95255691,17.95255691,1.8108971108498757,1.6372770816638749,1.6372770816633704
158,1.0,23.95255691,17.95255691,2.127394372042537,1.960751154045166,1.960751154048996
159,0.05,28.95255691,17.95255691,1.5966744203565262,1.8677895937693343,1.8798403980884508
160,0.525,28.95255691,17.95255691,2.172955309912834,2.4324104139482365,2.4324104139493024
161,1.0,28.95255691,17.95255691,2.685000161537937,2.997031234127139,2.9849804298110065
162,0.05,19.45060888,18.45060888,0.39799550291166774,0.7598164236085374,0.7477656192895097
163,0.525,19.45060888,18.45060888,0.46278469782189735,0.8421437493824548,0.8421437493827497
164,1.0,19.45060888,18.45060888,0.5217342529201993,0.9244710751563794,0.9365218794754604
165,0.05,24.45060888,18.45060888,1.4593620107856482,1.3138030080943857,1.3138030080943857
166,0.525,24.45060888,18.45060888,1.8108971108498757,1.6372770816640418,1.6372770816632816
167,1.0,24.45060888,18.45060888,2.127394372042537,1.960751155233698,1.9607511552350054
168,0.05,29.45060888,18.45060888,1.5966744203565262,1.867789592580234,1.8798403968992652
169,0.525,29.45060888,18.45060888,2.172955309912834,2.4324104139456217,2.43241041394592
170,1.0,29.45060888,18.45060888,2.685000161537937,2.9970312353110167,2.984980430990351
171,0.05,19.60288878,18.60288878,0.39799550291166774,0.7598164236081111,0.7477656192890869
172,0.525,19.60288878,18.60288878,0.46278469782189735,0.8421437493820854,0.8421437493817656
173,1.0,19.60288878,18.60288878,0.5217342529201993,0.9244710751560561,0.9365218794797201
174,0.05,24.60288878,18.60288878,1.4593620107856482,1.3138030080939593,1.3138030080939558
175,0.525,24.60288878,18.60288878,1.8108971108498757,1.6372770816636653,1.6372770816633455
176,1.0,24.60288878,18.60288878,2.127394372042537,1.9607511552333712,1.9607511552392687
177,0.05,29.60288878,18.60288878,1.5966744203565262,1.8677895925798076,1.879840396898846
178,0.525,29.60288878,18.60288878,2.172955309912834,2.4324104139452523,2.432410413945451
179,1.0,29.60288878,18.60288878,2.685000161537937,2.99703123531069,2.9849804309946144
180,0.05,19.60288878,18.60288878,0.39799550291166774,0.7598164236081111,0.7477656192890869
181,0.525,19.60288878,18.60288878,0.46278469782189735,0.8421437493820854,0.8421437493817656
182,1.0,19.60288878,18.60288878,0.5217342529201993,0.9244710751560561,0.9365218794797201
183,0.05,24.60288878,18.60288878,1.4593620107856482,1.3138030080939593,1.3138030080939558
184,0.525,24.60288878,18.60288878,1.8108971108498757,1.6372770816636653,1.6372770816633455
185,1.0,24.60288878,18.60288878,2.127394372042537,1.9607511552333712,1.9607511552392687
186,0.05,29.60288878,18.60288878,1.5966744203565262,1.8677895925798076,1.879840396898846
187,0.525,29.60288878,18.60288878,2.172955309912834,2.4324104139452523,2.432410413945451
188,1.0,29.60288878,18.60288878,2.685000161537937,2.99703123531069,2.9849804309946144
189,0.05,19.60288878,18.60288878,0.39799550291166774,0.7598164236081111,0.7477656192890869
190,0.525,19.60288878,18.60288878,0.46278469782189735,0.8421437493820854,0.8421437493817656
191,1.0,19.60288878,18.60288878,0.5217342529201993,0.9244710751560561,0.9365218794797201
192,0.05,24.60288878,18.60288878,1.4593620107856482,1.3138030080939593,1.3138030080939558
193,0.525,24.60288878,18.60288878,1.8108971108498757,1.6372770816636653,1.6372770816633455
194,1.0,24.60288878,18.60288878,2.127394372042537,1.9607511552333712,1.9607511552392687
195,0.05,29.60288878,18.60288878,1.5966744203565262,1.8677895925798076,1.879840396898846
196,0.525,29.60288878,18.60288878,2.172955309912834,2.4324104139452523,2.432410413945451
197,1.0,29.60288878,18.60288878,2.685000161537937,2.99703123531069,2.9849804309946144
198,0.05,19.60288878,18.60288878,0.39799550291166774,0.7598164236081111,0.7477656192890869
199,0.525,19.60288878,18.60288878,0.46278469782189735,0.8421437493820854,0.8421437493817656
200,1.0,19.60288878,18.60288878,0.5217342529201993,0.9244710751560561,0.9365218794797201
201,0.05,24.60288878,18.60288878,1.4593620107856482,1.3138030080939593,1.3138030080939558
202,0.525,24.60288878,18.60288878,1.8108971108498757,1.6372770816636653,1.6372770816633455
203,1.0,24.60288878,18.60288878,2.127394372042537,1.9607511552333712,1.9607511552392687
204,0.05,29.60288878,18.60288878,1.5966744203565262,1.8677895925798076,1.879840396898846
205,0.525,29.60288878,18.60288878,2.172955309912834,2.4324104139452523,2.432410413945451
206,1.0,29.60288878,18.60288878,2.685000161537937,2.99703123531069,2.9849804309946144
207,0.05,18.51007834,17.51007834,0.39799550291166774,0.7598164236082532,0.747765619289229
208,0.525,18.51007834,17.51007834,0.46278469782189735,0.8421437493816946,0.8421437493822133
209,1.0,18.51007834,17.51007834,0.5217342529201993,0.9244710751551324,0.9365218794722487
210,0.05,23.51007834,17.51007834,1.4593620107856482,1.3138030080941014,1.313803008094105
211,0.525,23.51007834,17.51007834,1.8108971108498757,1.6372770816632745,1.6372770816637967
212,1.0,23.51007834,17.51007834,2.127394372042537,1.9607511552324475,1.9607511552296906
213,0.05,28.51007834,17.51007834,1.5966744203565262,1.8677895925799497,1.879840396898988
214,0.525,28.51007834,17.51007834,2.172955309912834,2.4324104139448544,2.43241041394538
215,1.0,28.51007834,17.51007834,2.685000161537937,2.997031235309766,2.9849804309892427
