,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
0,0.05,19.45060888,18.45060888,0.4412977822214442,0.9160253056479917,0.9017627841081719
1,0.525,19.45060888,18.45060888,0.750913963425603,1.220421370885603,1.2204213708859584
2,1.0,19.45060888,18.45060888,0.7533239642625957,1.5248174361232287,1.5390799576631053
3,0.05,24.45060888,18.45060888,1.6946899303748781,2.13883679032827,2.13883679032827
4,0.525,24.45060888,18.45060888,3.2825722636431043,2.7286379284260533,2.7286379284251723
5,1.0,24.45060888,18.45060888,3.0272175147083358,3.318439066523851,3.318439066525386
6,0.05,29.45060888,18.45060888,1.9832183864428272,3.361648275008548,3.375910796548382
7,0.525,29.45060888,18.45060888,4.399675615180578,4.236854485966489,4.236854485966845
8,1.0,29.45060888,18.45060888,3.4368648598795053,5.112060696924445,5.097798175382692
9,0.05,19.45060888,18.45060888,0.4412977822214442,0.9160253056479917,0.9017627841081719
10,0.525,19.45060888,18.45060888,0.750913963425603,1.220421370885603,1.2204213708859584
11,1.0,19.45060888,18.45060888,0.7533239642625957,1.5248174361232287,1.5390799576631053
12,0.05,24.45060888,18.45060888,1.6946899303748781,2.13883679032827,2.13883679032827
13,0.525,24.45060888,18.45060888,3.2825722636431043,2.7286379284260533,2.7286379284251723
14,1.0,24.45060888,18.45060888,3.0272175147083358,3.318439066523851,3.318439066525386
15,0.05,29.45060888,18.45060888,1.9832183864428272,3.361648275008548,3.375910796548382
16,0.525,29.45060888,18.45060888,4.399675615180578,4.236854485966489,4.236854485966845
17,1.0,29.45060888,18.45060888,3.4368648598795053,5.112060696924445,5.097798175382692
18,0.05,18.51007834,17.51007834,0.4412977822214442,0.9160253056483612,0.9017627841085414
19,0.525,18.51007834,17.51007834,0.750913963425603,1.2204213708838694,1.2204213708844946
20,1.0,18.51007834,17.51007834,0.7533239642625957,1.5248174361193918,1.539079957656952
21,0.05,23.51007834,17.51007834,1.6946899303748781,2.1388367903286394,2.1388367903286394
22,0.525,23.51007834,17.51007834,3.2825722636431043,2.7286379284243054,2.7286379284249307
23,1.0,23.51007834,17.51007834,3.0272175147083358,3.31843906652,3.3184390665167314
24,0.05,28.51007834,17.51007834,1.9832183864428272,3.3616482750089176,3.3759107965487516
25,0.525,28.51007834,17.51007834,4.399675615180578,4.23685448596477,4.236854485965381
26,1.0,28.51007834,17.51007834,3.4368648598795053,5.112060696920622,5.097798175379026
27,0.05,18.00064316,17.00064316,0.4412977822214442,0.9160253056487022,0.9017627841088682
28,0.525,18.00064316,17.00064316,0.750913963425603,1.2204213708831588,1.2204213708844946
29,1.0,18.00064316,17.00064316,0.7533239642625957,1.5248174361176154,1.5390799576548488
30,0.05,23.00064316,17.00064316,1.6946899303748781,2.1388367903289662,2.1388367903289662
31,0.525,23.00064316,17.00064316,3.2825722636431043,2.728637928423595,2.7286379284236943
32,1.0,23.00064316,17.00064316,3.0272175147083358,3.3184390665182235,3.318439066517115
33,0.05,28.00064316,17.00064316,1.9832183864428272,3.3616482750092445,3.3759107965490642
34,0.525,28.00064316,17.00064316,4.399675615180578,4.236854485964031,4.236854485964145
35,1.0,28.00064316,17.00064316,3.4368648598795053,5.112060696918832,5.097798175376894
36,0.05,18.00064316,17.00064316,0.4412977822214442,0.9160253056487022,0.9017627841088682
37,0.525,18.00064316,17.00064316,0.750913963425603,1.2204213708831588,1.2204213708844946
38,1.0,18.00064316,17.00064316,0.7533239642625957,1.5248174361176154,1.5390799576548488
39,0.05,23.00064316,17.00064316,1.6946899303748781,2.1388367903289662,2.1388367903289662
40,0.525,23.00064316,17.00064316,3.2825722636431043,2.728637928423595,2.7286379284236943
41,1.0,23.00064316,17.00064316,3.0272175147083358,3.3184390665182235,3.318439066517115
42,0.05,28.00064316,17.00064316,1.9832183864428272,3.3616482750092445,3.3759107965490642
43,0.525,28.00064316,17.00064316,4.399675615180578,4.236854485964031,4.236854485964145
44,1.0,28.00064316,17.00064316,3.4368648598795053,5.112060696918832,5.097798175376894
45,0.05,18.0,16.56490642,0.6102345799593341,1.1046486263520663,1.0923416224600615
46,0.525,18.0,16.56490642,1.048947029426992,1.4713092412205029,1.4713092412189255
47,1.0,18.0,16.56490642,1.0467898617134086,1.8379698560889537,1.850276859981598
48,0.05,23.0,16.56490642,1.745884664110977,2.246718657003008,2.246718657003008
49,0.525,23.0,16.56490642,3.4237317098974183,2.8596527889825225,2.859652788982011
50,1.0,23.0,16.56490642,3.1246782366667896,3.472586920962037,3.4725869209639697
51,0.05,28.0,16.56490642,1.9906722761221711,3.3887886876539497,3.4010956915459687
52,0.525,28.0,16.56490642,4.457962661632854,4.247996336744542,4.247996336745096
53,1.0,28.0,16.56490642,3.4123216262906366,5.10720398583512,5.094896981944196
54,0.05,18.00064316,17.00064316,0.4412977822214442,0.9160253056487022,0.9017627841088682
