2.100000000000000000e+01,2.879912756598239980e+02,2.895126979472141215e+02,1.204854852331942254e+02,3.599289632414368953e+03,2.797122140762463687e+02,2.896983284457478476e+02,5.298544079926147106e+02,1.405494766215386093e+01,7.565542838959987648e+02
2.200000000000000000e+01,2.875722434017595219e+02,2.892249706744868263e+02,1.390650127411860524e+02,2.206817405347463136e+03,2.792487390029325525e+02,2.892620967741935942e+02,6.128211059273219234e+02,1.697074535387173910e+03,7.567963916478229294e+02
2.300000000000000000e+01,2.879658797653958686e+02,2.895219794721407993e+02,1.304892857306345206e+02,3.645717097423924770e+03,2.798836363636363558e+02,2.893827565982405190e+02,4.897226285753523030e+02,2.572635604231277853e+02,7.509490138042127683e+02
2.400000000000000000e+01,2.881499999999999773e+02,2.892806598240469498e+02,1.343581991058281346e+02,3.601088217060917486e+03,2.795407917888563247e+02,2.893920381231671968e+02,5.364847491817411083e+02,1.192271777922736646e+03,7.494557697807957766e+02
2.500000000000000000e+01,2.881499999999999773e+02,2.894291642228739079e+02,1.213015272257021024e+02,3.592918645910819578e+03,2.793630205278592484e+02,2.894291642228739079e+02,5.364847491817411083e+02,1.194318167565031217e+03,7.563262753567692016e+02
2.600000000000000000e+01,2.881499999999999773e+02,2.897261730205278809e+02,1.380886767858641235e+02,3.466282299374769082e+03,2.796804692082111501e+02,2.891692815249267028e+02,5.090599093621014504e+02,1.240865538217690300e+03,7.526889594338344978e+02
2.700000000000000000e+01,2.880039736070381196e+02,2.893363489736070733e+02,1.240119524151032664e+02,2.395532900172806421e+03,2.795852346041056080e+02,2.891692815249267028e+02,5.451333370844808996e+02,1.210817184056030328e+03,7.493716490828296628e+02
2.800000000000000000e+01,2.879912756598239980e+02,2.893177859237537177e+02,1.314729077751752868e+02,2.398338692221421297e+03,2.798074486803519108e+02,2.896147947214076339e+02,4.971325813108925331e+02,1.302193277810202744e+03,7.519098408341153572e+02
2.900000000000000000e+01,2.880293695014662489e+02,2.896519208211144019e+02,1.351086662953666178e+02,3.648386996410356460e+03,2.794201612903225964e+02,2.891971260997067930e+02,5.488638147645168601e+02,1.210737246960628227e+03,7.545811303834902901e+02
3.000000000000000000e+01,2.880611143695014675e+02,2.899860557184750860e+02,1.257897581844954260e+02,2.126248806891658660e+03,2.796042815249267051e+02,2.893456304985337511e+02,5.223788804541050013e+02,1.213175328370393345e+03,7.586279063541087453e+02
