2.770139002932551762e+02,1.044644616810736125e+03,3.000000000000000000e+00,1.472108378506016379e+03
2.797376099706744981e+02,4.397799727628537312e+02,3.000000000000000000e+00,1.457337158433212153e+03
2.797312609970674657e+02,4.406456058166947969e+02,2.000000000000000000e+00,1.398469087006786140e+03
2.797566568914955951e+02,4.399147844679600894e+02,2.000000000000000000e+00,1.203307214438791561e+03
2.797312609970674657e+02,4.544389718549488180e+02,3.000000000000000000e+00,1.121419169510707889e+03
2.786646334310850648e+02,5.645801349268716649e+02,4.000000000000000000e+00,9.950936737030594941e+02
2.786646334310850648e+02,5.645801349268716649e+02,4.000000000000000000e+00,9.950936737030594941e+02
2.794074633431085317e+02,4.610163639935607307e+02,4.000000000000000000e+00,9.802061968642152578e+02
2.791789002932551398e+02,4.610092686406604230e+02,4.000000000000000000e+00,9.618652139562727825e+02
2.791789002932551398e+02,4.610092686406604230e+02,4.000000000000000000e+00,9.618652139562727825e+02
2.791789002932551398e+02,4.610092686406604230e+02,4.000000000000000000e+00,9.618652139562727825e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.799598240469208008e+02,4.391626770605244587e+02,2.000000000000000000e+00,9.094300684737924030e+02
2.770900879765396212e+02,7.633067789594952046e+02,2.000000000000000000e+00,8.899087453940184105e+02
2.770900879765396212e+02,7.633067789594952046e+02,2.000000000000000000e+00,8.899087453940184105e+02
2.770900879765396212e+02,7.633067789594952046e+02,2.000000000000000000e+00,8.899087453940184105e+02
