0.000000000000000000e+00,2.761123460410557300e+02,1.188027508220735399e+03,3.000000000000000000e+00,1.743094743563200154e+03
1.000000000000000000e+00,2.770202492668622085e+02,9.462320720830695109e+02,3.000000000000000000e+00,1.629356121905435657e+03
2.000000000000000000e+00,2.761948826979472074e+02,8.039986278429247477e+02,1.000000000000000000e+00,1.496035015887135387e+03
3.000000000000000000e+00,2.760806011730205682e+02,9.366107735502132527e+02,4.000000000000000000e+00,1.422916866243077038e+03
4.000000000000000000e+00,2.776551466275660118e+02,5.759823670377123790e+02,4.000000000000000000e+00,1.111862137034498346e+03
5.000000000000000000e+00,2.776551466275660118e+02,5.759823670377123790e+02,2.000000000000000000e+00,1.034892042321850795e+03
6.000000000000000000e+00,2.776487976539589795e+02,5.768905722089554047e+02,3.000000000000000000e+00,1.102504223946310503e+03
7.000000000000000000e+00,2.778710117302052822e+02,5.500417568340822072e+02,3.000000000000000000e+00,8.799418142991401055e+02
8.000000000000000000e+00,2.773948387096774582e+02,6.532223787107750468e+02,3.000000000000000000e+00,9.831803165104910249e+02
9.000000000000000000e+00,2.778964076246334685e+02,5.840639739911956667e+02,2.000000000000000000e+00,8.646614910242961969e+02
1.000000000000000000e+01,2.771154838709677506e+02,6.931266434222673070e+02,2.000000000000000000e+00,8.536174701356568448e+02
1.100000000000000000e+01,2.773948387096774582e+02,6.502778072571354642e+02,2.000000000000000000e+00,8.875121004378792122e+02
1.200000000000000000e+01,2.767472434017595333e+02,7.590069951018913343e+02,1.000000000000000000e+00,8.026640411060418501e+02
1.300000000000000000e+01,2.769948533724340223e+02,7.941077058998557732e+02,2.000000000000000000e+00,8.784501594951677816e+02
1.400000000000000000e+01,2.767916862170088166e+02,7.624411459056541389e+02,1.000000000000000000e+00,8.496792917366635720e+02
1.500000000000000000e+01,2.767091495601173392e+02,7.694726406298875645e+02,4.000000000000000000e+00,9.149955359221107756e+02
1.600000000000000000e+01,2.767091495601173392e+02,7.694726406298875645e+02,4.000000000000000000e+00,9.149955359221107756e+02
1.700000000000000000e+01,2.767091495601173392e+02,7.694797359827879291e+02,2.000000000000000000e+00,8.382909738896030376e+02
1.800000000000000000e+01,2.774138856304985552e+02,6.959576892295015114e+02,2.000000000000000000e+00,8.780559651196783761e+02
1.900000000000000000e+01,2.774138856304985552e+02,6.959576892295015114e+02,2.000000000000000000e+00,8.780559651196783761e+02
2.000000000000000000e+01,2.774392815249266846e+02,6.569332482776510460e+02,2.000000000000000000e+00,8.816885559991177388e+02
2.100000000000000000e+01,2.775091202346040973e+02,6.515620661320963336e+02,3.000000000000000000e+00,9.308004723278174879e+02
2.200000000000000000e+01,2.774392815249266846e+02,6.927789711301508078e+02,2.000000000000000000e+00,8.629914917326847217e+02
2.300000000000000000e+01,2.772170674486803819e+02,6.550387890532612118e+02,2.000000000000000000e+00,9.175517890773560339e+02
2.400000000000000000e+01,2.765377272727272953e+02,8.130381074379533857e+02,1.000000000000000000e+00,9.583058971252903575e+02
2.500000000000000000e+01,2.766774046920821206e+02,7.956899695966308173e+02,2.000000000000000000e+00,8.676594934554293559e+02
2.600000000000000000e+01,2.766774046920821206e+02,7.956899695966308173e+02,2.000000000000000000e+00,8.676594934554293559e+02
2.700000000000000000e+01,2.766520087976539912e+02,7.804917236841100703e+02,1.000000000000000000e+00,9.274081462035134109e+02
2.800000000000000000e+01,2.766520087976539912e+02,7.784482620488131488e+02,1.000000000000000000e+00,9.993566795640196005e+02
2.900000000000000000e+01,2.774773753665689355e+02,6.787159816816839566e+02,2.000000000000000000e+00,9.950272539877161080e+02
3.000000000000000000e+01,2.766774046920821206e+02,7.777387267587795350e+02,4.000000000000000000e+00,8.986395483558376327e+02
