2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.765504252199413600e+02,2.895219794721407993e+02,1.821699884757116479e+03,1.350715094719294484e+03,1.074183883951936587e+05
2.765123313782991659e+02,2.894941348973607091e+02,1.821685312578678804e+03,1.350715094719294484e+03,2.765948680351906432e+02,2.942741202346041405e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.767535923753665656e+02,2.896704838709677574e+02,1.821699884757116479e+03,1.351226692129868070e+03,2.767535923753665656e+02,2.895219794721407993e+02,1.822166194467120931e+03,1.350691113590673694e+03,2.761631378299120456e+02,2.892156891495601485e+02,1.821692598667897528e+03,1.353912578535379453e+03,2.761377419354839162e+02,2.895219794721407993e+02,1.881817406901602908e+03,1.350707101009754069e+03,2.766520087976539912e+02,2.896333577712610463e+02,1.821816462184617649e+03,1.350715094719294484e+03,2.752806304985337533e+02,2.895219794721407993e+02,1.823565123597134516e+03,1.350970893424581163e+03,2.765377272727272953e+02,2.894848533724340314e+02,1.821699884757116479e+03,1.350715094719294484e+03,2.759091788856305243e+02,2.894848533724340314e+02,1.821699884757116479e+03,1.088777220505601917e+03,2.764424926686216963e+02,2.892249706744868263e+02,1.825430362437152326e+03,1.350715094719294484e+03,2.763409090909091219e+02,2.895219794721407993e+02,1.831084367670956908e+03,1.350715094719294484e+03,1.066582390879000886e+05
2.755409384164223070e+02,2.918887683284457921e+02,1.659329386515705210e+03,7.927621625219821908e+02,2.763409090909091219e+02,2.930211143695015039e+02,1.627744189752118928e+03,6.597708169014621262e+02,2.799915689149560194e+02,2.928633284457478112e+02,1.631532956145905473e+03,2.624033087379789322e+03,2.755282404692082423e+02,2.930860850439883052e+02,1.628327076889624550e+03,5.402568655657407817e+02,2.754837976539589590e+02,2.928633284457478112e+02,1.611998950950248172e+03,5.280105025501347882e+02,2.763472580645161543e+02,2.904594134897361073e+02,1.627685901038368456e+03,7.905638923984237181e+02,2.754774486803519267e+02,2.930396774193548595e+02,1.150388768491885912e+03,6.554302326211266063e+02,2.763409090909091219e+02,2.936429765395894833e+02,1.665099969177010735e+03,5.285300936702485615e+02,2.763663049853372513e+02,2.930211143695015039e+02,1.628327076889624550e+03,5.284901251225475107e+02,2.763409090909091219e+02,3.026924633431084999e+02,1.627889911536495447e+03,5.284981188320878118e+02,2.795979325513196727e+02,2.932624340175952966e+02,1.657704588619908236e+03,5.300808733210499213e+02,2.795979325513196727e+02,2.933459677419355103e+02,1.626928147759611193e+03,5.643419124104018465e+02,9.833370902561266121e+03
2.755409384164223070e+02,2.918887683284457921e+02,1.659329386515705210e+03,7.927621625219821908e+02,2.763409090909091219e+02,2.930211143695015039e+02,1.627744189752118928e+03,6.597708169014621262e+02,2.799915689149560194e+02,2.928633284457478112e+02,1.631532956145905473e+03,2.624033087379789322e+03,2.755282404692082423e+02,2.930860850439883052e+02,1.628327076889624550e+03,5.402568655657407817e+02,2.754837976539589590e+02,2.928633284457478112e+02,1.611998950950248172e+03,5.280105025501347882e+02,2.763472580645161543e+02,2.904594134897361073e+02,1.627685901038368456e+03,7.905638923984237181e+02,2.754774486803519267e+02,2.930396774193548595e+02,1.150388768491885912e+03,6.554302326211266063e+02,2.763409090909091219e+02,2.936429765395894833e+02,1.665099969177010735e+03,5.285300936702485615e+02,2.763663049853372513e+02,2.930211143695015039e+02,1.628327076889624550e+03,5.284901251225475107e+02,2.763409090909091219e+02,3.026924633431084999e+02,1.627889911536495447e+03,5.284981188320878118e+02,2.795979325513196727e+02,2.932624340175952966e+02,1.657704588619908236e+03,5.300808733210499213e+02,2.795979325513196727e+02,2.933459677419355103e+02,1.626928147759611193e+03,5.643419124104018465e+02,9.833370902561266121e+03
2.755409384164223070e+02,2.918887683284457921e+02,1.659329386515705210e+03,7.927621625219821908e+02,2.763409090909091219e+02,2.930211143695015039e+02,1.627744189752118928e+03,6.597708169014621262e+02,2.799915689149560194e+02,2.928633284457478112e+02,1.631532956145905473e+03,2.624033087379789322e+03,2.755282404692082423e+02,2.930860850439883052e+02,1.628327076889624550e+03,5.402568655657407817e+02,2.754837976539589590e+02,2.928633284457478112e+02,1.611998950950248172e+03,5.280105025501347882e+02,2.763472580645161543e+02,2.904594134897361073e+02,1.627685901038368456e+03,7.905638923984237181e+02,2.754774486803519267e+02,2.930396774193548595e+02,1.150388768491885912e+03,6.554302326211266063e+02,2.763409090909091219e+02,2.936429765395894833e+02,1.665099969177010735e+03,5.285300936702485615e+02,2.763663049853372513e+02,2.930211143695015039e+02,1.628327076889624550e+03,5.284901251225475107e+02,2.763409090909091219e+02,3.026924633431084999e+02,1.627889911536495447e+03,5.284981188320878118e+02,2.795979325513196727e+02,2.932624340175952966e+02,1.657704588619908236e+03,5.300808733210499213e+02,2.795979325513196727e+02,2.933459677419355103e+02,1.626928147759611193e+03,5.643419124104018465e+02,9.833370902561266121e+03
2.755409384164223070e+02,2.918887683284457921e+02,1.659329386515705210e+03,7.927621625219821908e+02,2.763409090909091219e+02,2.930211143695015039e+02,1.627744189752118928e+03,6.597708169014621262e+02,2.799915689149560194e+02,2.928633284457478112e+02,1.631532956145905473e+03,2.624033087379789322e+03,2.755282404692082423e+02,2.930860850439883052e+02,1.628327076889624550e+03,5.402568655657407817e+02,2.754837976539589590e+02,2.928633284457478112e+02,1.611998950950248172e+03,5.280105025501347882e+02,2.763472580645161543e+02,2.904594134897361073e+02,1.627685901038368456e+03,7.905638923984237181e+02,2.754774486803519267e+02,2.930396774193548595e+02,1.150388768491885912e+03,6.554302326211266063e+02,2.763409090909091219e+02,2.936429765395894833e+02,1.665099969177010735e+03,5.285300936702485615e+02,2.763663049853372513e+02,2.930211143695015039e+02,1.628327076889624550e+03,5.284901251225475107e+02,2.763409090909091219e+02,3.026924633431084999e+02,1.627889911536495447e+03,5.284981188320878118e+02,2.795979325513196727e+02,2.932624340175952966e+02,1.657704588619908236e+03,5.300808733210499213e+02,2.795979325513196727e+02,2.933459677419355103e+02,1.626928147759611193e+03,5.643419124104018465e+02,9.833370902561266121e+03
2.755409384164223070e+02,2.918887683284457921e+02,1.659329386515705210e+03,7.927621625219821908e+02,2.763409090909091219e+02,2.930211143695015039e+02,1.627744189752118928e+03,6.597708169014621262e+02,2.799915689149560194e+02,2.928633284457478112e+02,1.631532956145905473e+03,2.624033087379789322e+03,2.755282404692082423e+02,2.930860850439883052e+02,1.628327076889624550e+03,5.402568655657407817e+02,2.754837976539589590e+02,2.928633284457478112e+02,1.611998950950248172e+03,5.280105025501347882e+02,2.763472580645161543e+02,2.904594134897361073e+02,1.627685901038368456e+03,7.905638923984237181e+02,2.754774486803519267e+02,2.930396774193548595e+02,1.150388768491885912e+03,6.554302326211266063e+02,2.763409090909091219e+02,2.936429765395894833e+02,1.665099969177010735e+03,5.285300936702485615e+02,2.763663049853372513e+02,2.930211143695015039e+02,1.628327076889624550e+03,5.284901251225475107e+02,2.763409090909091219e+02,3.026924633431084999e+02,1.627889911536495447e+03,5.284981188320878118e+02,2.795979325513196727e+02,2.932624340175952966e+02,1.657704588619908236e+03,5.300808733210499213e+02,2.795979325513196727e+02,2.933459677419355103e+02,1.626928147759611193e+03,5.643419124104018465e+02,9.833370902561266121e+03
2.755409384164223070e+02,2.918887683284457921e+02,1.659329386515705210e+03,7.927621625219821908e+02,2.763409090909091219e+02,2.930211143695015039e+02,1.627744189752118928e+03,6.597708169014621262e+02,2.799915689149560194e+02,2.928633284457478112e+02,1.631532956145905473e+03,2.624033087379789322e+03,2.755282404692082423e+02,2.930860850439883052e+02,1.628327076889624550e+03,5.402568655657407817e+02,2.754837976539589590e+02,2.928633284457478112e+02,1.611998950950248172e+03,5.280105025501347882e+02,2.763472580645161543e+02,2.904594134897361073e+02,1.627685901038368456e+03,7.905638923984237181e+02,2.754774486803519267e+02,2.930396774193548595e+02,1.150388768491885912e+03,6.554302326211266063e+02,2.763409090909091219e+02,2.936429765395894833e+02,1.665099969177010735e+03,5.285300936702485615e+02,2.763663049853372513e+02,2.930211143695015039e+02,1.628327076889624550e+03,5.284901251225475107e+02,2.763409090909091219e+02,3.026924633431084999e+02,1.627889911536495447e+03,5.284981188320878118e+02,2.795979325513196727e+02,2.932624340175952966e+02,1.657704588619908236e+03,5.300808733210499213e+02,2.795979325513196727e+02,2.933459677419355103e+02,1.626928147759611193e+03,5.643419124104018465e+02,9.833370902561266121e+03
2.761948826979472074e+02,3.005113049853372331e+02,1.612676557247598566e+03,7.908836407800321240e+02,2.758266422287390469e+02,2.907657038123167581e+02,1.620217659589077584e+03,1.346894101559072624e+03,2.797312609970674657e+02,2.919815835777126267e+02,1.430109019691617505e+03,1.887412753249180696e+03,2.753949120234604493e+02,2.915824780058651413e+02,1.865627716657384099e+03,5.574353473676580961e+02,2.762520234604105553e+02,2.902273753665689355e+02,1.889096210031204464e+03,5.743180619165874532e+02,2.752488856304985347e+02,2.917217008797654216e+02,1.751425554241594227e+03,5.605688815074214517e+02,2.774392815249266846e+02,2.918237976539589908e+02,1.628254215997436404e+03,5.293614394624307806e+02,2.755409384164223070e+02,2.969936070381231730e+02,1.629616714681355916e+03,2.965366553941931897e+02,2.784170234604105758e+02,2.920279912023460724e+02,1.606053502147690779e+03,1.087242428273880932e+03,2.766647067448680559e+02,2.923528445747800788e+02,1.896112713948928558e+03,1.481644063278439489e+03,2.764424926686216963e+02,2.900603079178885650e+02,1.825386645901839529e+03,1.089592578878703534e+03,2.791281085043988242e+02,2.990633870967741927e+02,1.604348557270486936e+03,1.061063029529683945e+03,9.254779721510583840e+03
2.866071994134896954e+02,2.912947507331378461e+02,5.443464394488482867e+02,9.878006815936338398e+02,2.775789589442815668e+02,2.891971260997067930e+02,9.741528424670598270e+02,8.156881214833124432e+02,2.760361583577712850e+02,2.982373313782991318e+02,1.615459843329187834e+03,3.116527601347355585e+02,2.759853665689149693e+02,2.916288856304985302e+02,1.829007832243593157e+03,1.521148975826170954e+03,2.761504398826979809e+02,2.893641935483871066e+02,1.859514687802794015e+03,5.774116275086497581e+02,2.761504398826979809e+02,2.969193548387096939e+02,1.750682373141274638e+03,8.197089573820394435e+02,2.756488709677419706e+02,2.921950586510263861e+02,1.568595717473735476e+03,5.311680178185188197e+02,2.758139442815249254e+02,2.937543548387096735e+02,1.640946583416621479e+03,2.951777247723570099e+02,2.784678152492668914e+02,2.896426392961877241e+02,1.609842268541477551e+03,1.873048057205418218e+03,2.765313782991202629e+02,2.938842961876832760e+02,1.904163842535724825e+03,1.482027761336369622e+03,2.764424926686216963e+02,2.967337243401759679e+02,1.706259087174126989e+03,1.089352767592497230e+03,2.790455718475073468e+02,3.001957331378299045e+02,1.476579696729253556e+03,1.062278073379796297e+03,8.500357907552486722e+03
