2.777948240469208372e+02,1.759037983993408147e+02,2.291646275597686611e+02
2.763536070381231866e+02,1.748607815229913456e+02,2.204560063255656246e+02
2.777249853372434245e+02,1.893920642628804103e+02,2.057092874096105675e+02
2.777249853372434245e+02,1.893920642628804103e+02,2.057092874096105675e+02
2.779218035190615979e+02,1.772448200975044017e+02,1.702337240289496094e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779408504398826949e+02,1.757477006355333913e+02,1.687080827415292390e+02
2.779535483870968164e+02,1.744705371134728296e+02,1.685971068338297130e+02
2.779535483870968164e+02,1.744705371134728296e+02,1.685971068338297130e+02
2.779535483870968164e+02,1.744705371134728296e+02,1.685971068338297130e+02
2.779535483870968164e+02,1.744705371134728296e+02,1.685971068338297130e+02
2.779535483870968164e+02,1.744705371134728296e+02,1.685971068338297130e+02
2.779535483870968164e+02,1.744705371134728296e+02,1.685971068338297130e+02
