2.810099999999999909e+02,1.266720000000000027e+03,2.086033532166542045e+03
2.760400000000000205e+02,7.103999999999999773e+02,7.020884471787940129e+02
2.760400000000000205e+02,7.103999999999999773e+02,7.020884471787940129e+02
2.760400000000000205e+02,7.103999999999999773e+02,7.020884471787940129e+02
2.760400000000000205e+02,7.103999999999999773e+02,7.020884471787940129e+02
2.760400000000000205e+02,7.103999999999999773e+02,7.020884471787940129e+02
2.760400000000000205e+02,7.103999999999999773e+02,7.020884471787940129e+02
2.760400000000000205e+02,7.103999999999999773e+02,7.020884471787940129e+02
2.760400000000000205e+02,7.103999999999999773e+02,7.020884471787940129e+02
2.760400000000000205e+02,7.103999999999999773e+02,7.020884471787940129e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
2.754900000000000091e+02,9.713500000000000227e+02,5.632876417614234015e+02
