2.756999999999999886e+02,8.620399999999999636e+02,1.231130669873138913e+03
2.756999999999999886e+02,8.942699999999999818e+02,5.962933847131218954e+02
2.756999999999999886e+02,8.942699999999999818e+02,5.962933847131218954e+02
2.756999999999999886e+02,8.942699999999999818e+02,5.962933847131218954e+02
2.756999999999999886e+02,8.942699999999999818e+02,5.962933847131218954e+02
2.756999999999999886e+02,8.942699999999999818e+02,5.962933847131218954e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
2.764200000000000159e+02,5.817500000000000000e+02,4.412466699414726463e+02
