,Unit_name,v1_name,v2_name,v1_value,v2_value,y_value,Coeff_v1_2,Coeff_v1_1,Coeff_v2_2,Coeff_v2_1,Coeff_v1_v2,Coeff_cst,obj_contri
452,ep1_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.0
453,ep1_4_time6,m_flow,delp,0.0,0.0,0.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.0
454,ep2_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
455,ep2_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
456,ep2_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
457,ep2_4_time6,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
458,ep3_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
459,ep3_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
460,ep3_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
461,ep3_4_time6,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
462,cp1_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
463,cp1_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
464,cp1_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
465,cp1_4_time6,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
466,cp2_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
467,cp2_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
468,cp2_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
469,cp2_4_time6,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
470,cp3_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
471,cp3_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
472,cp3_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
473,cp3_4_time6,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
474,dist_np_combi_0_0_time6,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
475,dist_np_combi_0_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
476,dist_np_combi_0_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
477,dist_np_combi_0_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
478,dist_np_combi_1_0_time6,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
479,dist_np_combi_1_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
480,dist_np_combi_1_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
481,dist_np_combi_1_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
482,dist_np_combi_2_0_time6,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
483,dist_np_combi_2_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
484,dist_np_combi_2_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
485,dist_np_combi_2_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
486,dist_np_combi_3_0_time6,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
487,dist_np_combi_3_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
488,dist_np_combi_3_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
489,dist_np_combi_3_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
490,dist_np_combi_4_0_time6,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
491,dist_np_combi_4_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
492,dist_np_combi_4_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
493,dist_np_combi_4_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
494,dist_np_combi_5_0_time6,m_flow,delp,0.0,0.3151744005803063,1.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.03375544767296637
495,dist_np_combi_5_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.0
496,dist_np_combi_5_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.0
497,dist_np_combi_5_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.0
498,dist_np_combi_6_0_time6,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
499,dist_np_combi_6_1_time6,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
500,dist_np_combi_6_2_time6,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
501,dist_np_combi_6_3_time6,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
502,enwk_1_time6,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
503,enwk_2_time6,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
504,enwk_3_time6,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
505,enwk_4_time6,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
506,cnwk_1_time6,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
507,cnwk_2_time6,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
508,cnwk_3_time6,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
509,cnwk_4_time6,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
510,cts_time6,q_rej,-,0.0,0,1.0,0,0.00024825702887202824,0,0,0,0.0,0.0
511,ch1_1_time7,q_out,-,0.0,0,0.0,0,0.006201007904027799,0,0,0,5.737473197893588,0.0
512,ch1_2_time7,q_out,-,942.3984575750055,0,1.0,0,0.011667265163312618,0,0,0,3.004344568251179,13.999557262275586
513,ch1_3_time7,q_out,-,0.0,0,0.0,0,0.01779824242943,0,0,0,-3.1266326978662016,0.0
514,ch1_4_time7,q_out,-,0.0,0,0.0,0,0.02470626930902502,0,0,0,-13.488673017258732,0.0
515,ch2_1_time7,q_out,-,0.0,0,0.0,0,0.00556996876426159,0,0,0,25.26211782051167,0.0
516,ch2_2_time7,q_out,-,0.0,0,0.0,0,0.009669171935271562,0,0,0,17.750328009635897,0.0
517,ch2_3_time7,q_out,-,0.0,0,0.0,0,0.014141899777523701,0,0,0,1.3577804677818117,0.0
518,ch2_4_time7,q_out,-,0.0,0,0.0,0,0.01903495513859053,0,0,0,-25.541791379683097,0.0
519,ch3_1_time7,q_out,-,0.0,0,0.0,0,0.00556996876426159,0,0,0,25.26211782051167,0.0
520,ch3_2_time7,q_out,-,0.0,0,0.0,0,0.009669171935271562,0,0,0,17.750328009635897,0.0
521,ch3_3_time7,q_out,-,0.0,0,0.0,0,0.014141899777523701,0,0,0,1.3577804677818117,0.0
522,ch3_4_time7,q_out,-,0.0,0,0.0,0,0.01903495513859053,0,0,0,-25.541791379683097,0.0
523,ep1_1_time7,m_flow,delp,0.0,3.111503533703429,1.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.06487562290823665
524,ep1_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.0
525,ep1_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.0
526,ep1_4_time7,m_flow,delp,0.0,0.0,0.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.0
527,ep2_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
528,ep2_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
529,ep2_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
530,ep2_4_time7,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
531,ep3_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
532,ep3_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
533,ep3_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
534,ep3_4_time7,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
535,cp1_1_time7,m_flow,delp,0.0,2.9993956100537194,1.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.25479233274232954
536,cp1_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
537,cp1_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
538,cp1_4_time7,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
539,cp2_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
540,cp2_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
541,cp2_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
542,cp2_4_time7,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
543,cp3_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
544,cp3_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
545,cp3_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
546,cp3_4_time7,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
547,dist_np_combi_0_0_time7,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
548,dist_np_combi_0_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
549,dist_np_combi_0_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
550,dist_np_combi_0_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
551,dist_np_combi_1_0_time7,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
552,dist_np_combi_1_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
553,dist_np_combi_1_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
554,dist_np_combi_1_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
555,dist_np_combi_2_0_time7,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
556,dist_np_combi_2_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
557,dist_np_combi_2_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
558,dist_np_combi_2_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
559,dist_np_combi_3_0_time7,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
560,dist_np_combi_3_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
561,dist_np_combi_3_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
562,dist_np_combi_3_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
563,dist_np_combi_4_0_time7,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
564,dist_np_combi_4_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
565,dist_np_combi_4_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
566,dist_np_combi_4_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
567,dist_np_combi_5_0_time7,m_flow,delp,0.0,3.1019145743080294,1.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.09958602509827483
568,dist_np_combi_5_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.0
569,dist_np_combi_5_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.0
570,dist_np_combi_5_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.0
571,dist_np_combi_6_0_time7,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
572,dist_np_combi_6_1_time7,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
573,dist_np_combi_6_2_time7,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
574,dist_np_combi_6_3_time7,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
575,enwk_1_time7,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
576,enwk_2_time7,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
577,enwk_3_time7,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
578,enwk_4_time7,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
579,cnwk_1_time7,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
580,cnwk_2_time7,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
581,cnwk_3_time7,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
582,cnwk_4_time7,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
583,cts_time7,q_rej,-,0.0,0,1.0,0,0.00024825702887202824,0,0,0,0.0,0.0
584,ch1_1_time8,q_out,-,0.0,0,0.0,0,0.006315582508281348,0,0,0,5.848070463493292,0.0
585,ch1_2_time8,q_out,-,0.0,0,0.0,0,0.011790766423661826,0,0,0,3.1104785058030533,0.0
586,ch1_3_time8,q_out,-,1000.0,0,1.0,0,0.01793175586501891,0,0,0,-3.0305109355540325,14.901244929464879
587,ch1_4_time8,q_out,-,0.0,0,0.0,0,0.024851063878546884,0,0,0,-13.409472955845994,0.0
588,ch2_1_time8,q_out,-,0.0,0,0.0,0,0.005675738222111619,0,0,0,25.287475669362937,0.0
589,ch2_2_time8,q_out,-,0.0,0,0.0,0,0.00978117721834269,0,0,0,17.7642587087695,0.0
590,ch2_3_time8,q_out,-,0.0,0,0.0,0,0.014260709102239507,0,0,0,1.3467743542876678,0.0
591,ch2_4_time8,q_out,-,5497.5,0,1.0,0,0.019161207919206363,0,0,0,-25.59371789198762,79.74502264384935
592,ch3_1_time8,q_out,-,0.0,0,0.0,0,0.005675738222111619,0,0,0,25.287475669362937,0.0
593,ch3_2_time8,q_out,-,0.0,0,0.0,0,0.00978117721834269,0,0,0,17.7642587087695,0.0
594,ch3_3_time8,q_out,-,0.0,0,0.0,0,0.014260709102239507,0,0,0,1.3467743542876678,0.0
595,ch3_4_time8,q_out,-,0.0,0,0.0,0,0.019161207919206363,0,0,0,-25.59371789198762,0.0
596,ep1_1_time8,m_flow,delp,0.0,3.3942103654271873,1.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.06956008487146145
597,ep1_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.0
598,ep1_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.0
599,ep1_4_time8,m_flow,delp,0.0,0.0,0.0,0,0.0011491857629420002,0,0.016570034528922,0,0.013317901917908001,0.0
600,ep2_1_time8,m_flow,delp,0.0,9.944684473021022,1.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.6024665810867104
601,ep2_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
602,ep2_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
603,ep2_4_time8,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
604,ep3_1_time8,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
605,ep3_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
606,ep3_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
607,ep3_4_time8,m_flow,delp,0.0,0.0,0.0,0,0.0020641427948540005,0,0.050812631131290004,0,0.097150997242026,0.0
608,cp1_1_time8,m_flow,delp,0.0,3.1738825101184798,1.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.2622940813971666
609,cp1_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
610,cp1_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
611,cp1_4_time8,m_flow,delp,0.0,0.0,0.0,0,0.004027060622522,0,0.04299319119116,0,0.125838743821364,0.0
612,cp2_1_time8,m_flow,delp,0.0,10.060696142806862,1.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,1.3778878026462569
613,cp2_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
614,cp2_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
615,cp2_4_time8,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
616,cp3_1_time8,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
617,cp3_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
618,cp3_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
619,cp3_4_time8,m_flow,delp,0.0,0.0,0.0,0,0.003414146066611,0,0.10780566059883201,0,0.293287808886842,0.0
620,dist_np_combi_0_0_time8,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
621,dist_np_combi_0_1_time8,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
622,dist_np_combi_0_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
623,dist_np_combi_0_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
624,dist_np_combi_1_0_time8,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
625,dist_np_combi_1_1_time8,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
626,dist_np_combi_1_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
627,dist_np_combi_1_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.0060765360187664316,0,0.029804118280591665,0,0.04663682694529259,0.0
628,dist_np_combi_2_0_time8,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
629,dist_np_combi_2_1_time8,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
630,dist_np_combi_2_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
631,dist_np_combi_2_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.005651971661060482,0,0.04445567650577749,0,0.39557425044030553,0.0
632,dist_np_combi_3_0_time8,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
633,dist_np_combi_3_1_time8,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
634,dist_np_combi_3_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
635,dist_np_combi_3_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.0060450194113137925,0,0.09024004092598133,0,0.7694938261361537,0.0
636,dist_np_combi_4_0_time8,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
637,dist_np_combi_4_1_time8,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
638,dist_np_combi_4_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
639,dist_np_combi_4_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.005594442617352094,0,0.17780603070754328,0,1.9775282632270061,0.0
640,dist_np_combi_5_0_time8,m_flow,delp,0.0,4.930738665537621,1.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.1427879522352114
641,dist_np_combi_5_1_time8,m_flow,delp,0.0,0.0,0.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.0
642,dist_np_combi_5_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.0
643,dist_np_combi_5_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.004394427412765004,0,0.02362278982659845,0,0.026310149049333646,0.0
644,dist_np_combi_6_0_time8,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
645,dist_np_combi_6_1_time8,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
646,dist_np_combi_6_2_time8,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
647,dist_np_combi_6_3_time8,m_flow,delp,0.0,0.0,0.0,0,0.00378381941874153,0,0.05698329580922916,0,0.22358424956826825,0.0
648,enwk_1_time8,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
649,enwk_2_time8,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
650,enwk_3_time8,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
651,enwk_4_time8,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
652,cnwk_1_time8,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
653,cnwk_2_time8,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
654,cnwk_3_time8,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
655,cnwk_4_time8,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
656,cts_time8,q_rej,-,0.0,0,1.0,0,0.00024825702887202824,0,0,0,0.0,0.0
657,ch1_1_time9,q_out,-,0.0,0,0.0,0,0.0449887526943803,0,0,0,41.80438311474551,0.0
658,ch1_2_time9,q_out,-,0.0,0,0.0,0,0.08106197588591425,0,0,0,23.767771518978538,0.0
659,ch1_3_time9,q_out,-,0.0,0,0.0,0,0.12152185561938389,0,0,0,-16.69210821449109,0.0
