0.000000000000000000e+00,2.767200000000000273e+02,1.306509999999999991e+03,1.419869105231745152e+03
1.000000000000000000e+00,2.761000000000000227e+02,1.306509999999999991e+03,1.135032462767809193e+03
2.000000000000000000e+00,2.761000000000000227e+02,1.306509999999999991e+03,1.135032462767809193e+03
3.000000000000000000e+00,2.775699999999999932e+02,1.394099999999999966e+02,2.018758568768932662e+02
4.000000000000000000e+00,2.775699999999999932e+02,1.394099999999999966e+02,2.018758568768932662e+02
5.000000000000000000e+00,2.775699999999999932e+02,1.394099999999999966e+02,2.018758568768932662e+02
6.000000000000000000e+00,2.775699999999999932e+02,1.394099999999999966e+02,2.018758568768932662e+02
7.000000000000000000e+00,2.775699999999999932e+02,1.394099999999999966e+02,2.018758568768932662e+02
8.000000000000000000e+00,2.775699999999999932e+02,1.394099999999999966e+02,2.018758568768932662e+02
9.000000000000000000e+00,2.775699999999999932e+02,1.394099999999999966e+02,2.018758568768932662e+02
1.000000000000000000e+01,2.775699999999999932e+02,1.394099999999999966e+02,2.018758568768932662e+02
1.100000000000000000e+01,2.753000000000000114e+02,7.634900000000000091e+02,7.714745057210187724e+02
1.200000000000000000e+01,2.753000000000000114e+02,8.731699999999999591e+02,7.597994791019661989e+02
1.300000000000000000e+01,2.753000000000000114e+02,9.380199999999999818e+02,7.517341926072202796e+02
1.400000000000000000e+01,2.753000000000000114e+02,8.128700000000000045e+02,7.190054247909241667e+02
1.500000000000000000e+01,2.753000000000000114e+02,8.128700000000000045e+02,7.190054247909241667e+02
1.600000000000000000e+01,2.753000000000000114e+02,8.128700000000000045e+02,7.190054247909241667e+02
1.700000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
1.800000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
1.900000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.000000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.100000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.200000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.300000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.400000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.500000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.600000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.700000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.800000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
2.900000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
3.000000000000000000e+01,2.753000000000000114e+02,9.466699999999999591e+02,5.914515513599682208e+02
