,Name,Values
304,cp3_2_time2_m_flow,0.0
305,cp3_2_time2_delp,0.0
306,cp3_3_time2_m_flow,0.0
307,cp3_3_time2_delp,0.0
308,cp3_4_time2_m_flow,0.0
309,cp3_4_time2_delp,0.0
310,dist_np_combi_0_0_time2_m_flow,0.0
311,dist_np_combi_0_0_time2_delp,0.0
312,dist_np_combi_0_1_time2_m_flow,0.0
313,dist_np_combi_0_1_time2_delp,0.0
314,dist_np_combi_0_2_time2_m_flow,0.0
315,dist_np_combi_0_2_time2_delp,0.0
316,dist_np_combi_0_3_time2_m_flow,0.0
317,dist_np_combi_0_3_time2_delp,0.0
318,dist_np_combi_1_0_time2_m_flow,0.0
319,dist_np_combi_1_0_time2_delp,0.0
320,dist_np_combi_1_1_time2_m_flow,0.0
321,dist_np_combi_1_1_time2_delp,0.0
322,dist_np_combi_1_2_time2_m_flow,0.0
323,dist_np_combi_1_2_time2_delp,0.0
324,dist_np_combi_1_3_time2_m_flow,0.0
325,dist_np_combi_1_3_time2_delp,0.0
326,dist_np_combi_2_0_time2_m_flow,0.0
327,dist_np_combi_2_0_time2_delp,0.0
328,dist_np_combi_2_1_time2_m_flow,0.0
329,dist_np_combi_2_1_time2_delp,0.0
330,dist_np_combi_2_2_time2_m_flow,0.0
331,dist_np_combi_2_2_time2_delp,0.0
332,dist_np_combi_2_3_time2_m_flow,0.0
333,dist_np_combi_2_3_time2_delp,0.0
334,dist_np_combi_3_0_time2_m_flow,0.0
335,dist_np_combi_3_0_time2_delp,0.0
336,dist_np_combi_3_1_time2_m_flow,0.0
337,dist_np_combi_3_1_time2_delp,0.0
338,dist_np_combi_3_2_time2_m_flow,0.0
339,dist_np_combi_3_2_time2_delp,0.0
340,dist_np_combi_3_3_time2_m_flow,0.0
341,dist_np_combi_3_3_time2_delp,0.0
342,dist_np_combi_4_0_time2_m_flow,0.0
343,dist_np_combi_4_0_time2_delp,0.0
344,dist_np_combi_4_1_time2_m_flow,0.0
345,dist_np_combi_4_1_time2_delp,0.0
346,dist_np_combi_4_2_time2_m_flow,0.0
347,dist_np_combi_4_2_time2_delp,0.0
348,dist_np_combi_4_3_time2_m_flow,0.0
349,dist_np_combi_4_3_time2_delp,0.0
350,dist_np_combi_5_0_time2_m_flow,0.0
351,dist_np_combi_5_0_time2_delp,0.322729109233026
352,dist_np_combi_5_1_time2_m_flow,0.0
353,dist_np_combi_5_1_time2_delp,0.0
354,dist_np_combi_5_2_time2_m_flow,0.0
355,dist_np_combi_5_2_time2_delp,0.0
356,dist_np_combi_5_3_time2_m_flow,0.0
357,dist_np_combi_5_3_time2_delp,0.0
358,dist_np_combi_6_0_time2_m_flow,0.0
359,dist_np_combi_6_0_time2_delp,0.0
360,dist_np_combi_6_1_time2_m_flow,0.0
361,dist_np_combi_6_1_time2_delp,0.0
362,dist_np_combi_6_2_time2_m_flow,0.0
363,dist_np_combi_6_2_time2_delp,0.0
364,dist_np_combi_6_3_time2_m_flow,0.0
365,dist_np_combi_6_3_time2_delp,0.0
366,enwk_1_time2_m_flow,0.0
367,enwk_2_time2_m_flow,0.0
368,enwk_3_time2_m_flow,0.0
369,enwk_4_time2_m_flow,0.0
370,cnwk_1_time2_m_flow,0.0
371,cnwk_2_time2_m_flow,0.0
372,cnwk_3_time2_m_flow,0.0
373,cnwk_4_time2_m_flow,0.0
374,cts_time2_q_rej,0.0
375,ch1_1_time3_q_out,0.0
376,ch1_2_time3_q_out,0.0
377,ch1_3_time3_q_out,0.0
378,ch1_4_time3_q_out,0.0
379,ch2_1_time3_q_out,0.0
380,ch2_2_time3_q_out,0.0
381,ch2_3_time3_q_out,0.0
382,ch2_4_time3_q_out,0.0
383,ch3_1_time3_q_out,0.0
384,ch3_2_time3_q_out,0.0
385,ch3_3_time3_q_out,0.0
386,ch3_4_time3_q_out,0.0
387,ep1_1_time3_m_flow,0.0
388,ep1_1_time3_delp,0.0
389,ep1_2_time3_m_flow,0.0
390,ep1_2_time3_delp,0.0
391,ep1_3_time3_m_flow,0.0
392,ep1_3_time3_delp,0.0
393,ep1_4_time3_m_flow,0.0
394,ep1_4_time3_delp,0.0
395,ep2_1_time3_m_flow,0.0
396,ep2_1_time3_delp,0.0
397,ep2_2_time3_m_flow,0.0
398,ep2_2_time3_delp,0.0
399,ep2_3_time3_m_flow,0.0
400,ep2_3_time3_delp,0.0
401,ep2_4_time3_m_flow,0.0
402,ep2_4_time3_delp,0.0
403,ep3_1_time3_m_flow,0.0
404,ep3_1_time3_delp,0.0
405,ep3_2_time3_m_flow,0.0
406,ep3_2_time3_delp,0.0
407,ep3_3_time3_m_flow,0.0
408,ep3_3_time3_delp,0.0
409,ep3_4_time3_m_flow,0.0
410,ep3_4_time3_delp,0.0
411,cp1_1_time3_m_flow,0.0
412,cp1_1_time3_delp,0.0
413,cp1_2_time3_m_flow,0.0
414,cp1_2_time3_delp,0.0
415,cp1_3_time3_m_flow,0.0
416,cp1_3_time3_delp,0.0
417,cp1_4_time3_m_flow,0.0
418,cp1_4_time3_delp,0.0
419,cp2_1_time3_m_flow,0.0
420,cp2_1_time3_delp,0.0
421,cp2_2_time3_m_flow,0.0
422,cp2_2_time3_delp,0.0
423,cp2_3_time3_m_flow,0.0
424,cp2_3_time3_delp,0.0
425,cp2_4_time3_m_flow,0.0
426,cp2_4_time3_delp,0.0
427,cp3_1_time3_m_flow,0.0
428,cp3_1_time3_delp,0.0
429,cp3_2_time3_m_flow,0.0
430,cp3_2_time3_delp,0.0
431,cp3_3_time3_m_flow,0.0
432,cp3_3_time3_delp,0.0
433,cp3_4_time3_m_flow,0.0
434,cp3_4_time3_delp,0.0
435,dist_np_combi_0_0_time3_m_flow,0.0
436,dist_np_combi_0_0_time3_delp,0.0
437,dist_np_combi_0_1_time3_m_flow,0.0
438,dist_np_combi_0_1_time3_delp,0.0
439,dist_np_combi_0_2_time3_m_flow,0.0
440,dist_np_combi_0_2_time3_delp,0.0
441,dist_np_combi_0_3_time3_m_flow,0.0
442,dist_np_combi_0_3_time3_delp,0.0
443,dist_np_combi_1_0_time3_m_flow,0.0
444,dist_np_combi_1_0_time3_delp,0.0
445,dist_np_combi_1_1_time3_m_flow,0.0
446,dist_np_combi_1_1_time3_delp,0.0
447,dist_np_combi_1_2_time3_m_flow,0.0
448,dist_np_combi_1_2_time3_delp,0.0
449,dist_np_combi_1_3_time3_m_flow,0.0
450,dist_np_combi_1_3_time3_delp,0.0
451,dist_np_combi_2_0_time3_m_flow,0.0
452,dist_np_combi_2_0_time3_delp,0.0
453,dist_np_combi_2_1_time3_m_flow,0.0
454,dist_np_combi_2_1_time3_delp,0.0
455,dist_np_combi_2_2_time3_m_flow,0.0
456,dist_np_combi_2_2_time3_delp,0.0
457,dist_np_combi_2_3_time3_m_flow,0.0
458,dist_np_combi_2_3_time3_delp,0.0
459,dist_np_combi_3_0_time3_m_flow,0.0
460,dist_np_combi_3_0_time3_delp,0.0
461,dist_np_combi_3_1_time3_m_flow,0.0
462,dist_np_combi_3_1_time3_delp,0.0
463,dist_np_combi_3_2_time3_m_flow,0.0
464,dist_np_combi_3_2_time3_delp,0.0
465,dist_np_combi_3_3_time3_m_flow,0.0
466,dist_np_combi_3_3_time3_delp,0.0
467,dist_np_combi_4_0_time3_m_flow,0.0
468,dist_np_combi_4_0_time3_delp,0.0
469,dist_np_combi_4_1_time3_m_flow,0.0
470,dist_np_combi_4_1_time3_delp,0.0
471,dist_np_combi_4_2_time3_m_flow,0.0
472,dist_np_combi_4_2_time3_delp,0.0
473,dist_np_combi_4_3_time3_m_flow,0.0
474,dist_np_combi_4_3_time3_delp,0.0
475,dist_np_combi_5_0_time3_m_flow,0.0
476,dist_np_combi_5_0_time3_delp,0.667287143037841
477,dist_np_combi_5_1_time3_m_flow,0.0
478,dist_np_combi_5_1_time3_delp,0.0
479,dist_np_combi_5_2_time3_m_flow,0.0
480,dist_np_combi_5_2_time3_delp,0.0
481,dist_np_combi_5_3_time3_m_flow,0.0
482,dist_np_combi_5_3_time3_delp,0.0
483,dist_np_combi_6_0_time3_m_flow,0.0
484,dist_np_combi_6_0_time3_delp,0.0
