,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
0,0.05,19.45060888,18.45060888,0.4020313030974362,0.7678836263672295,0.7504267702038234
1,0.525,19.45060888,18.45060888,0.5004562965997879,0.8912046818838206,0.891204681884247
2,1.0,19.45060888,18.45060888,0.5845291016920334,1.0145257374004188,1.0319825935639102
3,0.05,24.45060888,18.45060888,1.4813537706063795,1.3520179081740622,1.3520179081740622
4,0.525,24.45060888,18.45060888,2.0135847699314895,1.8246653637466181,1.824665363745524
5,1.0,24.45060888,18.45060888,2.459702638795963,2.297312819319174,2.2973128193210712
6,0.05,29.45060888,18.45060888,1.6329170709890888,1.9361521899808878,1.953609046144308
7,0.525,29.45060888,18.45060888,2.50175580665529,2.7581260456094014,2.7581260456098278
8,1.0,29.45060888,18.45060888,3.212720469810323,3.580099901237922,3.56264304507215
9,0.05,19.45060888,18.45060888,0.4020313030974362,0.7678836263672295,0.7504267702038234
10,0.525,19.45060888,18.45060888,0.5004562965997879,0.8912046818838206,0.891204681884247
11,1.0,19.45060888,18.45060888,0.5845291016920334,1.0145257374004188,1.0319825935639102
12,0.05,24.45060888,18.45060888,1.4813537706063795,1.3520179081740622,1.3520179081740622
13,0.525,24.45060888,18.45060888,2.0135847699314895,1.8246653637466181,1.824665363745524
14,1.0,24.45060888,18.45060888,2.459702638795963,2.297312819319174,2.2973128193210712
15,0.05,29.45060888,18.45060888,1.6329170709890888,1.9361521899808878,1.953609046144308
16,0.525,29.45060888,18.45060888,2.50175580665529,2.7581260456094014,2.7581260456098278
17,1.0,29.45060888,18.45060888,3.212720469810323,3.580099901237922,3.56264304507215
18,0.05,18.51007834,17.51007834,0.4020313030974362,0.7678836263663129,0.7504267702029033
19,0.525,18.51007834,17.51007834,0.5004562965997879,0.891204681883039,0.8912046818837922
20,1.0,18.51007834,17.51007834,0.5845291016920334,1.0145257373997794,1.0319825935604143
21,0.05,23.51007834,17.51007834,1.4813537706063795,1.3520179081731385,1.3520179081731385
22,0.525,23.51007834,17.51007834,2.0135847699314895,1.8246653637458294,1.8246653637465897
23,1.0,23.51007834,17.51007834,2.459702638795963,2.2973128193185275,2.2973128193145342
24,0.05,28.51007834,17.51007834,1.6329170709890888,1.936152189979964,1.9536090461433915
25,0.525,28.51007834,17.51007834,2.50175580665529,2.75812604560862,2.75812604560938
26,1.0,28.51007834,17.51007834,3.212720469810323,3.5800999012372827,3.5626430450716953
27,0.05,18.00064316,17.00064316,0.4020313030974362,0.7678836263658759,0.7504267702024556
28,0.525,18.00064316,17.00064316,0.5004562965997879,0.8912046818826873,0.8912046818843358
29,1.0,18.00064316,17.00064316,0.5845291016920334,1.014525737399513,1.03198259355975
30,0.05,23.00064316,17.00064316,1.4813537706063795,1.3520179081727015,1.3520179081726944
31,0.525,23.00064316,17.00064316,2.0135847699314895,1.8246653637454848,1.8246653637456127
32,1.0,23.00064316,17.00064316,2.459702638795963,2.297312819318261,2.297312819316911
33,0.05,28.00064316,17.00064316,1.6329170709890888,1.93615218997952,1.953609046142926
34,0.525,28.00064316,17.00064316,2.50175580665529,2.758126045608261,2.758126045608389
35,1.0,28.00064316,17.00064316,3.212720469810323,3.580099901237009,3.562643045071024
36,0.05,18.00064316,17.00064316,0.4020313030974362,0.7678836263658759,0.7504267702024556
37,0.525,18.00064316,17.00064316,0.5004562965997879,0.8912046818826873,0.8912046818843358
38,1.0,18.00064316,17.00064316,0.5845291016920334,1.014525737399513,1.03198259355975
39,0.05,23.00064316,17.00064316,1.4813537706063795,1.3520179081727015,1.3520179081726944
40,0.525,23.00064316,17.00064316,2.0135847699314895,1.8246653637454848,1.8246653637456127
41,1.0,23.00064316,17.00064316,2.459702638795963,2.297312819318261,2.297312819316911
42,0.05,28.00064316,17.00064316,1.6329170709890888,1.93615218997952,1.953609046142926
43,0.525,28.00064316,17.00064316,2.50175580665529,2.758126045608261,2.758126045608389
44,1.0,28.00064316,17.00064316,3.212720469810323,3.580099901237009,3.562643045071024
45,0.05,18.0,16.56490642,0.5543468691694485,0.8978417710338817,0.8808075891575129
46,0.525,18.0,16.56490642,0.6943821334604018,1.059650824873966,1.0596508248717704
47,1.0,18.0,16.56490642,0.8138206643050613,1.2214598787140467,1.2384940605913108
48,0.05,23.0,16.56490642,1.5191560607963446,1.4044633869316243,1.404463386931635
49,0.525,23.0,16.56490642,2.0845392623023398,1.9071407722208633,1.9071407722201528
50,1.0,23.0,16.56490642,2.55756478831151,2.4098181575100988,2.4098181575127704
51,0.05,28.0,16.56490642,1.6302073052420432,1.911085002829374,1.9281191847057606
52,0.525,28.0,16.56490642,2.523740174481412,2.754630719567764,2.754630719568535
53,1.0,28.0,16.56490642,3.2531544261734266,3.5981764363061544,3.5811422544312705
54,0.05,18.00064316,17.00064316,0.4020313030974362,0.7678836263658759,0.7504267702024556
55,0.525,18.00064316,17.00064316,0.5004562965997879,0.8912046818826873,0.8912046818843358
56,1.0,18.00064316,17.00064316,0.5845291016920334,1.014525737399513,1.03198259355975
57,0.05,23.00064316,17.00064316,1.4813537706063795,1.3520179081727015,1.3520179081726944
58,0.525,23.00064316,17.00064316,2.0135847699314895,1.8246653637454848,1.8246653637456127
59,1.0,23.00064316,17.00064316,2.459702638795963,2.297312819318261,2.297312819316911
60,0.05,28.00064316,17.00064316,1.6329170709890888,1.93615218997952,1.953609046142926
61,0.525,28.00064316,17.00064316,2.50175580665529,2.758126045608261,2.758126045608389
62,1.0,28.00064316,17.00064316,3.212720469810323,3.580099901237009,3.562643045071024
63,0.05,18.95255691,17.95255691,0.4020313030974362,0.7678836276219698,0.7504267714584714
64,0.525,18.95255691,17.95255691,0.5004562965997879,0.8912046818812307,0.8912046818789854
65,1.0,18.95255691,17.95255691,0.5845291016920334,1.0145257361405022,1.031982592307724
66,0.05,23.95255691,17.95255691,1.4813537706063795,1.35201790942968,1.35201790942968
67,0.525,23.95255691,17.95255691,2.0135847699314895,1.8246653637464227,1.8246653637456909
68,1.0,23.95255691,17.95255691,2.459702638795963,2.2973128180631655,2.297312818068715
69,0.05,28.95255691,17.95255691,1.6329170709890888,1.936152191237401,1.9536090474008923
70,0.525,28.95255691,17.95255691,2.50175580665529,2.758126045611615,2.7581260456131638
71,1.0,28.95255691,17.95255691,3.212720469810323,3.5800998999858358,3.5626430438266787
72,0.05,19.45060888,18.45060888,0.4020313030974362,0.7678836263672295,0.7504267702038234
73,0.525,19.45060888,18.45060888,0.5004562965997879,0.8912046818838206,0.891204681884247
74,1.0,19.45060888,18.45060888,0.5845291016920334,1.0145257374004188,1.0319825935639102
75,0.05,24.45060888,18.45060888,1.4813537706063795,1.3520179081740622,1.3520179081740622
76,0.525,24.45060888,18.45060888,2.0135847699314895,1.8246653637466181,1.824665363745524
77,1.0,24.45060888,18.45060888,2.459702638795963,2.297312819319174,2.2973128193210712
78,0.05,29.45060888,18.45060888,1.6329170709890888,1.9361521899808878,1.953609046144308
79,0.525,29.45060888,18.45060888,2.50175580665529,2.7581260456094014,2.7581260456098278
80,1.0,29.45060888,18.45060888,3.212720469810323,3.580099901237922,3.56264304507215
81,0.05,19.91616356,18.91616356,0.4020313030974362,0.7678836263663413,0.7504267702029352
