,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
0,0.05,23.47434912,22.47434912,0.39799550291166774,0.7598164236063205,0.747765619287275
1,0.525,23.47434912,22.47434912,0.46278469782189735,0.8421437493822417,0.8421437493805009
2,1.0,23.47434912,22.47434912,0.5217342529201993,0.9244710751581628,0.9365218794799688
3,0.05,28.47434912,22.47434912,1.4593620107856482,1.3138030080921652,1.313803008092158
4,0.525,28.47434912,22.47434912,1.8108971108498757,1.6372770816638216,1.6372770816620807
5,1.0,28.47434912,22.47434912,2.127394372042537,1.9607511552354744,1.960751155237407
6,0.05,33.47434912,22.47434912,1.5966744203565262,1.867789592578017,1.879840396897034
7,0.525,33.47434912,22.47434912,2.172955309912834,2.4324104139454086,2.432410413945238
8,1.0,33.47434912,22.47434912,2.685000161537937,2.997031235312793,2.984980430994856
9,0.05,23.47434912,22.47434912,0.39799550291166774,0.7598164236063205,0.747765619287275
10,0.525,23.47434912,22.47434912,0.46278469782189735,0.8421437493822417,0.8421437493805009
11,1.0,23.47434912,22.47434912,0.5217342529201993,0.9244710751581628,0.9365218794799688
12,0.05,28.47434912,22.47434912,1.4593620107856482,1.3138030080921652,1.313803008092158
13,0.525,28.47434912,22.47434912,1.8108971108498757,1.6372770816638216,1.6372770816620807
14,1.0,28.47434912,22.47434912,2.127394372042537,1.9607511552354744,1.960751155237407
15,0.05,33.47434912,22.47434912,1.5966744203565262,1.867789592578017,1.879840396897034
16,0.525,33.47434912,22.47434912,2.172955309912834,2.4324104139454086,2.432410413945238
17,1.0,33.47434912,22.47434912,2.685000161537937,2.997031235312793,2.984980430994856
18,0.05,23.47434912,22.47434912,0.39799550291166774,0.7598164236063205,0.747765619287275
19,0.525,23.47434912,22.47434912,0.46278469782189735,0.8421437493822417,0.8421437493805009
20,1.0,23.47434912,22.47434912,0.5217342529201993,0.9244710751581628,0.9365218794799688
21,0.05,28.47434912,22.47434912,1.4593620107856482,1.3138030080921652,1.313803008092158
22,0.525,28.47434912,22.47434912,1.8108971108498757,1.6372770816638216,1.6372770816620807
23,1.0,28.47434912,22.47434912,2.127394372042537,1.9607511552354744,1.960751155237407
24,0.05,33.47434912,22.47434912,1.5966744203565262,1.867789592578017,1.879840396897034
25,0.525,33.47434912,22.47434912,2.172955309912834,2.4324104139454086,2.432410413945238
26,1.0,33.47434912,22.47434912,2.685000161537937,2.997031235312793,2.984980430994856
