,T_evap_in,evap_flow,ss_gv2_demand,ss_hsb_demand,ss_pfa_demand,ss_ser_demand,T_WB,return_obj,temp_error
0,0.04193082371053802,-0.5535281490760703,-0.503271537622318,0.4800000000062399,-0.8052384150436535,-1.0,0.8567604536059521,884.7958780431671,2542.959106143854
1,0.045153610469594874,-0.5535281490760703,-0.503271537622318,0.4800000000062399,-0.7622565480188046,-1.0,0.8567604536059521,886.2186037386853,2543.08510722305
2,-0.017173148575834296,-0.7662564707337136,-0.8995467869719238,-0.03999999998752002,-0.8052384150436535,-1.0,0.8567604536059521,496.2500214663857,2529.053081325685
3,-0.009857120862200808,-0.7662564707337136,-0.9878122717644855,0.4800000000062399,-0.8052384150436535,-1.0,0.8241173408270595,496.2138063317505,2528.943824676986
4,-0.07150321785989,-0.7662564707337136,-0.9896511360376904,-0.03999999998752002,-0.8052384150436535,-1.0,0.6984180051421001,443.24429392629565,2529.864695671421
5,-0.0643407082370967,-0.7662564707337136,-0.9878122717644855,-0.03999999998752002,-0.7622565480188046,-1.0,0.5739211817742509,431.34950865471944,2529.7577036030816
6,-0.07755695150114905,-0.7662564707337136,-0.9896511360376904,-0.03999999998752002,-0.8482202820685023,-1.0,0.5276185115236767,417.79712296535547,2529.9551193882908
7,0.18991599692070693,-0.7662564707337136,-0.9878122717644855,-0.03999999998752002,-0.8052384150436535,1.0,0.6045537160514785,577.9196326726985,2525.9594852815894
8,0.16683964588144162,-0.3186985924655509,-0.1860674516992491,0.4800000000062399,0.7850906648757556,0.6744186046511629,0.6416506014811496,1412.43672587473,2542.4717198043822
9,0.21273895304080281,-0.5535281490760703,-0.503271537622318,-0.03999999998752002,0.44123572867696437,0.5813953488372092,0.825553288251397,964.5005206227439,2549.638563337112
10,0.18222545034642068,-0.3186985924655509,-0.0021810250815453847,0.4800000000062399,0.570181329751511,0.39534883720930236,0.922828003293068,1523.8696164538078,2540.0960220782454
11,0.0835549807544338,0.12240763767547147,0.49890948745922725,-0.03999999998752002,0.656145063801209,0.8139534883720929,0.922828003293068,2409.6172480656173,2430.6363475072317
12,0.09877017705927926,0.32868431228124884,1.0,0.4800000000062399,0.7850906648757556,0.6744186046511629,0.9643749051176265,2949.936961092116,984.7865009514578
13,0.09882668206312584,0.12240763767547147,0.49890948745922725,0.4800000000062399,0.8280725319006044,0.7209302325581395,0.9643749051176265,2453.876155838263,603.5364777191319
14,0.08480474210931566,0.32868431228124884,1.0,-0.03999999998752002,0.6991269308260577,0.627906976744186,1.0,2932.0148628910665,30.54989674851072
15,0.10521576597382865,0.32868431228124884,1.0,0.4800000000062399,1.0,0.7209302325581395,1.0,2987.1181473227643,576.6691450783981
16,0.09554739030024018,0.32868431228124884,1.0,-0.03999999998752002,1.0,0.7674418604651163,0.9643749051176265,2941.2969423450218,514.535565825696
17,0.09984444957659755,0.32868431228124884,1.0,0.4800000000062399,0.7850906648757556,0.7209302325581395,0.9643749051176265,2952.8154385394273,576.5985909954736
18,0.09017605850654675,0.32868431228124884,1.0,-0.03999999998752002,0.8710543989254533,0.6744186046511629,0.9643749051176265,2926.8812887735985,31.010725048815857
19,0.09246347959968948,0.12240763767547147,0.49890948745922725,0.4800000000062399,0.7421087978509067,0.5813953488372092,0.9643749051176265,2443.3062345647454,603.4375247537014
20,0.09662164742109614,0.32868431228124884,1.0,1.0,0.44123572867696437,0.4883720930232558,0.9359314811088839,2928.390486838214,514.5496566422594
